dataset,feature,method,rho_raw_k0,rho_raw_k1,rho_raw_k2,rho_centered_k0,rho_centered_k1,rho_centered_k2,raw_low_to_high_k0,raw_low_to_high_k1,raw_low_to_high_k2,centered_low_to_high_k0,centered_low_to_high_k1,centered_low_to_high_k2,rho_raw_mean,rho_raw_sd,rho_centered_mean,rho_centered_sd,raw_low_to_high_mean,raw_low_to_high_sd,centered_low_to_high_mean,centered_low_to_high_sd,rho_raw_sign,rho_centered_sign,centered_effect_sign,abs_rho_centered_mean,abs_centered_low_to_high_mean
tmall,neighbor_similarity,triple2vec,-0.022165725701399307,-0.00737475693304282,-0.0006948379675437977,0.004656905107876128,0.009095539208270142,0.015008192498350134,-0.0011596077473100385,-0.0034173578898953417,2.8150569875603527e-05,-0.0004995885365765017,-0.001322792639962374,0.00034169038381911664,-0.010078440200661976,0.008971517241754953,0.009586878938165469,0.0042401531975214245,-0.0015162716891099256,0.0014290530692556435,-0.000493563597573253,0.0006795357037623499,negative,positive,mixed,0.009586878938165469,0.000493563597573253
tmall,neighbor_similarity,dnntsp,-0.051179758431273155,-0.01687614531204569,-0.03196711728510074,-0.0230822888008762,0.009634140000706929,-0.014980934133098447,-0.0071203504281012854,-0.001006161980275584,-0.0025641973615122106,-0.0064603312173677485,0.0010884032696573843,-0.0022506575475686966,-0.0333410070094732,0.014038047062405341,-0.009476360977755907,0.013912019326207413,-0.00356356992329636,0.0025942094790535036,-0.002540861831759687,0.003088582413106133,negative,mixed,mixed,0.009476360977755907,0.002540861831759687
tmall,n_baskets,triple2vec,0.04986349075125731,0.038485027007700304,0.032168855792535256,0.00332328804947387,-0.019155270484412797,-0.012204075732549717,0.005650352583564023,0.002184542514971774,0.0025274110786465374,0.0026826400524255856,0.00013708481706247843,-0.00018384254452680928,0.04017245785049762,0.007321684401717267,-0.009345352722496215,0.009396830010753601,0.0034541020590607777,0.001559279104324534,0.0008786274416537516,0.001282340235070766,positive,mixed,mixed,0.009345352722496215,0.0008786274416537516
tmall,avg_basket_size,recency,0.03953505735930077,0.02947346295334085,0.02414174486363637,-0.0002662702452832233,-0.011189674052922515,-0.016103167061845416,0.006102167518248861,0.0023298957665111725,0.003029618196564849,0.0014803679235391727,0.0006709843992090277,4.176546099205012e-05,0.031050088392092667,0.006382414810915167,-0.009186370453350384,0.006618748329739968,0.0038205604937749608,0.0016384343808193923,0.0007310392612467501,0.0005888402166702717,positive,negative,positive,0.009186370453350384,0.0007310392612467501
tmall,relational_strength,dnntsp,0.02171298619539356,0.009212638128110842,0.04100283059689975,-0.0137956283300419,-0.02329086641695591,0.012704440777834279,0.005236586760533837,0.0018371952698639001,0.006597162788225134,-0.0001518987117302626,-0.0003706101764160553,0.0036340730244406576,0.023976151640134714,0.013076582700215517,-0.00812735132305451,0.015231821037612564,0.004556981606207624,0.0020017858807081187,0.0010371880454314467,0.001838444518580677,positive,mixed,mixed,0.00812735132305451,0.0010371880454314467
tmall,avg_basket_size,triple2vec,0.04419001114672085,0.03453221978481901,0.02736088130135271,0.016348959800155334,0.007972279122313401,-0.0009145993447415945,0.005589805133574935,0.004579238706850555,0.002812526863926265,0.0009680055388652472,0.002920327339548408,-0.00017532587164653603,0.03536103741096419,0.006895414265105077,0.007802213192575714,0.007048844368768625,0.004327190234783918,0.0011477412516094447,0.0012376690022557063,0.0012780991063844763,positive,mixed,mixed,0.007802213192575714,0.0012376690022557063
tmall,repeat_rate,recency,0.07462467794421562,0.07002436669311582,0.03333761146579842,0.002188093614398373,0.003536376690652589,0.017311605933937574,0.010170431854253256,0.008068736422408898,0.006606072538015701,-0.0003998311205442725,0.0005163232677268819,0.0023028795877551357,0.05932888536770995,0.018474314695181338,0.007678692079662846,0.006833702696017578,0.00828174693822595,0.0014629181894872199,0.0008064572449792484,0.0011222877191274022,positive,positive,mixed,0.007678692079662846,0.0008064572449792484
tmall,transition_strength,recency,0.01333068052007917,-0.01002351808614697,0.0003070303338834133,-0.0029361235470070843,-0.007357638307269668,-0.012649967777434136,0.0005972387865277144,-0.0011972947200788661,-8.424980951457148e-05,0.0008853652864617219,0.0005692355313896796,0.0003382624480803651,0.0012047309226052045,0.00955541898244158,-0.007647909877236962,0.0039709684479144955,-0.00022810191435524105,0.0007396430209381396,0.0005976210886439222,0.00022425384996577677,mixed,negative,positive,0.007647909877236962,0.0005976210886439222
tmall,avg_basket_size,tifuknn,0.04067506462288245,0.025605374192985107,0.026505257827654522,0.026447891346885032,0.004860972554671529,-0.008618196148896145,0.006288950163368442,0.0024180659126405686,0.003897154281647837,0.0016671505686587543,0.0007591545453384243,0.0009093015460750384,0.030928565547840695,0.0069016003363388525,0.00756355591755347,0.014442658820093572,0.004201390119218949,0.0015948575284917498,0.001111868886690739,0.0003973993291425903,positive,mixed,positive,0.00756355591755347,0.001111868886690739
tmall,n_baskets,cbp,0.04271971107116191,0.03615368105307744,0.02353139266090243,0.004322970155916773,-0.0077366846037273266,-0.018185282541008506,0.005809492679023957,0.003970654674552483,0.001485011753128645,0.002841780147885522,0.0019231969766431872,-0.0012262418700447017,0.03413492826171393,0.007962596434909666,-0.007199665662939687,0.009196798423880437,0.003755053035568362,0.0017720321422324847,0.0011795784181613358,0.0017420155385798068,positive,mixed,mixed,0.007199665662939687,0.0011795784181613358
tmall,transition_strength,triple2vec,0.00879590003178279,-0.012670817843642787,-0.0018497644561451883,-0.007313397762189296,-0.0002987508287670683,-0.008328599557650524,-0.0005931754919791627,-0.00014011480257331704,-0.0007152928784937181,-0.00030504899204515776,0.0016264154488952317,-0.00029278062089877865,-0.0019082274226683946,0.008763848375556636,-0.005313582716202296,0.003570159923197167,-0.00048286105768206595,0.0002474326986820053,0.0003428619453170984,0.0009076232058306362,mixed,negative,mixed,0.005313582716202296,0.0003428619453170984
tmall,popularity_profile,recency,-0.006737984763311313,0.01100703050263248,-0.013474824039046287,0.0035991030901698176,0.007850837901536619,0.003650291671125749,0.0004082687874226217,0.001213894640847325,0.0007634753421642913,-0.0005737619782763179,-0.0006100408908558705,0.00010014454629147813,-0.00306859276657504,0.010325974648728111,0.005033410887610728,0.0019923313482458336,0.0007952129234780793,0.00032966013759355993,-0.0003612194409469034,0.0003265696315896114,mixed,positive,mixed,0.005033410887610728,0.0003612194409469034
tmall,popularity_profile,tifuknn,-0.0032056286442473385,0.015451853560545108,-0.013557651091268073,0.003774036925732856,0.0007088444670111058,0.009898816392255731,0.001200117599982807,-2.1747060678870694e-06,0.0011631991229507869,0.00021808683428386783,-0.0018261102377710834,0.0004998683270779733,-0.00043714205832343436,0.01200378352904403,0.004793899261666564,0.0038204698999720105,0.0007870473389552357,0.0005582677498294469,-0.0003693850254697474,0.0010364640082305794,mixed,positive,mixed,0.004793899261666564,0.0003693850254697474
tmall,adjacent_basket_jaccard,recency,0.0538411669812628,0.05971291541890136,0.030249753463908163,-0.0044640274316656205,-0.0037133460004003128,0.021748234948671827,0.00980699625000692,0.008863880712399262,0.005692866854875451,-0.0011066820201897688,0.0009127831051620101,0.00257554193155813,0.04793461195469078,0.012732766714478101,0.0045236205055352975,0.012183496698097863,0.008121247939093877,0.0017597618677843206,0.0007938810055101237,0.0015056109700456485,positive,mixed,mixed,0.0045236205055352975,0.0007938810055101237
tmall,popularity_profile,triple2vec,-0.009762801250714354,0.017176648815750446,-0.005996881004577423,-0.0035879423920459038,0.009044197221583334,0.007940345952105396,0.0015291334734006635,0.00029259973460447983,0.001334765040167312,0.0005471027077017232,-0.0015313357970987164,0.000671434244294502,0.0004723221868195562,0.0119113792909574,0.004465533593880942,0.005712470481219563,0.0010521660827241517,0.0005429245189135643,-0.00010426628170083041,0.0010103663144560818,mixed,mixed,mixed,0.004465533593880942,0.00010426628170083041
tmall,neighbor_similarity,cbp,-0.02692359512215657,-0.015273523382669914,-0.001794731619092543,0.005893665528038046,-0.013275021182952962,0.01877857992937103,-0.0013292734251313422,-0.004129491857755863,0.0005033871716627909,-0.0006692542143978066,-0.0020349266078228973,0.0008169269856063045,-0.014663950041306342,0.010267866704198481,0.0037990747581520385,0.01316937910297883,-0.0016517927037414714,0.001905064485192593,-0.0006290846122047998,0.0011646107868565707,negative,mixed,mixed,0.0037990747581520385,0.0006290846122047998
tmall,relational_strength,recency,0.04515433873565389,0.03023274060786567,0.02258841903194098,0.0067410627278098045,-0.006306810878682153,-0.01161710245431083,0.008354194204300055,0.002975864228202006,0.0035557612658153256,0.0029657087320359545,0.0007680587819220504,0.0005926715020308517,0.032658499458486846,0.009370820402349336,-0.0037276168683943924,0.007713396939547658,0.0049619398994391285,0.002410340514698257,0.0014421463386629521,0.001079698090320395,positive,mixed,positive,0.0037276168683943924,0.0014421463386629521
tmall,neighbor_similarity,tifuknn,-0.02077821294202807,-0.01223611060069876,-0.008124586378265856,0.003953958290756942,-0.005649073301069468,0.012082425758964425,-0.0016566942802991513,-0.004607293242454555,-0.002001946768075566,-0.0009966750695656144,-0.002512727992521586,-0.00168840695413205,-0.01371296997366423,0.005270319503877297,0.0034624369162172997,0.007247193004891283,-0.002755311430276424,0.0013171123198264442,-0.00173260333873975,0.0006197145077157869,negative,mixed,negative,0.0034624369162172997,0.00173260333873975
tmall,n_baskets,dnntsp,0.04746442316298864,0.04652146768479629,0.05225246272165779,-0.004443353265675561,-0.014363674933359055,0.00878087317523139,0.006626056052024157,0.00416895104741281,0.00746593373063355,0.0036583435208857214,0.0021214933495035163,0.004754680107460203,0.04874611785648091,0.00250906782074239,-0.003342051674601075,0.009480758608310897,0.006086980276690173,0.0013989223762187592,0.003511505659283147,0.0010799966493064146,positive,mixed,positive,0.003342051674601075,0.003511505659283147
tmall,adjacent_basket_jaccard,diffrec,0.08976348599855265,0.06903324786842736,0.034379800548746495,0.002581512269010901,0.005810552270226442,-0.0020631477557717195,0.011360376220502805,0.008835569620501676,0.004482920439454509,0.000446697950306119,0.0008844720132644239,0.0013655955161371882,0.0643921781385755,0.02284721426751743,0.002109638927821875,0.0032316957738876078,0.008226288760152996,0.0028405711726293215,0.0008989218265692437,0.0003752774812952625,positive,mixed,positive,0.002109638927821875,0.0008989218265692437
tmall,transition_strength,cbp,0.014703543867194264,-0.017660177853767417,0.005119071813602356,-0.006956740042642857,-0.0012821880737126075,0.002006135335747173,0.000760501449262322,-0.0008435997709480905,0.0005996710996368686,0.0010486279491963282,0.0009229304805204559,0.0010221833572318089,0.0007208126090097342,0.013573531447417544,-0.002077597593536097,0.003702052672982646,0.00017219092598370003,0.0007212672437314947,0.0009979139289828642,5.410925532986311e-05,mixed,mixed,positive,0.002077597593536097,0.0009979139289828642
tmall,popularity_profile,cbp,-0.0075977776542177616,0.017781734049636528,-0.011294118472841334,0.003749677352652555,0.002276882887681604,-6.188180540479822e-05,0.0023015419511657814,0.001327551775059296,0.00036121783789878643,0.0013195111854668426,-0.0004963837566438999,-0.0003021129579740265,-0.00037005402580752265,0.012923655097371648,0.0019882261449764536,0.0015693922051067159,0.0013301038547079546,0.0007921360577427077,0.0001736714902829721,0.0008141034910043713,mixed,mixed,mixed,0.0019882261449764536,0.0001736714902829721
tmall,transition_strength,tifuknn,0.00943641062143385,-0.009746764737154124,0.004682856618420097,-0.0031062606307197733,0.00956498449009659,-0.0011407132478454683,0.0013233343134312096,-0.0006980688291691912,0.0023570997352814187,0.0016114608133652166,0.0010684614222993554,0.00277961199287636,0.0014575008342332743,0.008156827167492876,0.0017726702038437833,0.005568121501331528,0.0009941217398478123,0.0012688050620579595,0.0018198447428469774,0.0007139453598822983,mixed,mixed,positive,0.0017726702038437833,0.0018198447428469774
tmall,recent_basket_novelty,diffrec,-0.07792233676402048,-0.059484316597299726,-0.02227931063545974,0.017445442134896367,-0.01740757148685732,0.003842652401740454,-0.010270347602691039,-0.009296743868722078,-0.0023697414134683324,0.0005572948767810361,-0.0015931938081681651,0.0017988999652614405,-0.05322865466559332,0.023142840056754398,0.001293507683259834,0.014342402023983646,-0.007312277628293816,0.0035174303341924335,0.0002543336779581038,0.0014012884922882335,negative,mixed,mixed,0.001293507683259834,0.0002543336779581038
tmall,repeat_rate,diffrec,0.1006699126295331,0.07934800549858885,0.03831722632250632,-0.006355751359644796,0.007766940224439586,0.0008007789286872462,0.01042376140372072,0.008173325048052016,0.005513079815335177,-0.00014650157107680938,0.0006209118933700006,0.001209886865074612,0.07277838148354276,0.025875784589714044,0.0007373225978273452,0.0057657392948482974,0.008036722089035971,0.00200710300216276,0.0005614323957892677,0.0005553381884975838,positive,mixed,mixed,0.0007373225978273452,0.0005614323957892677
valuedshopper,repeat_rate,fpmc,0.22323830439002781,0.21323850271627165,0.22890247010862946,-0.2595144794545326,-0.2654995771689528,-0.2533887431116132,0.1384676727401639,0.14268948333042974,0.1456997548415861,-0.15439236129754275,-0.14926608427557322,-0.14532978090345017,0.22179309240497633,0.00647592705736739,-0.2594675999116995,0.00494433842286686,0.14228563697072658,0.002966262720676416,-0.14966274215885536,0.003710399255886551,positive,negative,negative,0.2594675999116995,0.14966274215885536
valuedshopper,repeat_rate,tifuknn,0.4068504798554706,0.40481283224272796,0.39464599131876815,0.23659471568307883,0.23063765921037804,0.2252148888560996,0.3574711320406966,0.3537792975973022,0.3527820481171585,0.06461109800298999,0.061823729991299155,0.06175251237212239,0.4021031011389889,0.005338187401578283,0.23081575458318548,0.004647501344763695,0.35467749258505243,0.0020169188857447075,0.06272911345547051,0.0013310816066009054,positive,positive,positive,0.23081575458318548,0.06272911345547051
valuedshopper,repeat_rate,triple2vec,0.40039533529892285,0.40380595261250407,0.39444185195092135,0.21001803579202472,0.22343739040031116,0.21983811592395835,0.3511608444785582,0.3509734849857372,0.3539953910114545,0.05830081044085174,0.059017917379734185,0.06296585526641824,0.3995477132874494,0.003869577290076542,0.21776451403876473,0.005671251367464005,0.35204324015858335,0.001382496680927133,0.060094861029001384,0.002051099952693498,positive,positive,positive,0.21776451403876473,0.060094861029001384
valuedshopper,adjacent_basket_jaccard,fpmc,0.23140994140365284,0.24628262343523313,0.2560684074572295,-0.21005447419505613,-0.2079609725853597,-0.19117033963503796,0.16033013376524355,0.16560149442822428,0.17016808478551157,-0.12346171612566939,-0.12798161884798512,-0.11114868538907591,0.24458699076537183,0.010137927619988009,-0.20306192880515125,0.008451946797060718,0.16536657099299312,0.004019760509832541,-0.1208640067875768,0.007113273159473368,positive,negative,negative,0.20306192880515125,0.1208640067875768
valuedshopper,adjacent_basket_jaccard,tifuknn,0.38142059957584545,0.39132669435324746,0.36831500214773194,0.2084908628392994,0.19314626679778799,0.1756841395186486,0.3336039908505339,0.3438636264491668,0.32308923018379987,0.049812140959620825,0.050280513172957356,0.04177246000921238,0.38035409869227493,0.009424703802289613,0.192440423051912,0.0134025852059625,0.3335189491611669,0.008481324940295614,0.04728837138059685,0.0039050225629124395,positive,positive,positive,0.192440423051912,0.04728837138059685
valuedshopper,adjacent_basket_jaccard,triple2vec,0.37544859555914145,0.39000299128577676,0.37346977119120484,0.17844314545997228,0.18153649149816317,0.18057460442676038,0.3319929207379742,0.34269910487783906,0.32684507902127125,0.04820107084706124,0.04911599160162966,0.04552830884668376,0.37964045267870766,0.0073718198231297345,0.1801847471282986,0.0012925914443140316,0.3338457015456949,0.006603642000506165,0.04761512376512489,0.0015221404610298713,positive,positive,positive,0.1801847471282986,0.04761512376512489
valuedshopper,repeat_rate,cbp,0.3900126322856659,0.39027754702188383,0.3783357486551473,0.1737915262414608,0.1800671153513227,0.17633232259110312,0.333151271196208,0.33099894060073687,0.3342757438357099,0.04029123715850137,0.03904337299473394,0.04324620809067376,0.3862086426542324,0.005568027172765854,0.17673032139462885,0.002577409158394045,0.3328086518775516,0.0013595099259953644,0.04086027274796969,0.0017623482133178711,positive,positive,positive,0.17673032139462885,0.04086027274796969
valuedshopper,repeat_rate,frequency,0.38878181042444704,0.390463880125201,0.3734979110148138,0.16777922754308613,0.18373338885240426,0.16537250605707873,0.33227333242085566,0.3304271457149157,0.3297290449767769,0.03941329838314901,0.03847157810891261,0.0386995092317407,0.38424786718815396,0.007632321967182261,0.17229504081752303,0.008147593976265043,0.3308098410375161,0.0010733720796254993,0.03886146190793411,0.00040114899203963814,positive,positive,positive,0.17229504081752303,0.03886146190793411
valuedshopper,adjacent_basket_jaccard,cbp,0.3734771905415224,0.38730955044070836,0.36489997594525453,0.1570295173935191,0.16336044670768596,0.15156643828517016,0.3217761153890013,0.3349375971388525,0.31765957770828457,0.03798426549808832,0.041354483862643066,0.036342807533697105,0.3752289056424951,0.00923214083561899,0.15731880079545843,0.0048192269319585245,0.3247910967453795,0.007368856686318523,0.03856051896480949,0.002086188861690211,positive,positive,positive,0.15731880079545843,0.03856051896480949
valuedshopper,avg_basket_size,recency,0.2285358208745396,0.2281502089095092,0.23708080253918315,-0.14082354364527033,-0.14903257740352258,-0.16282657780096507,0.142104393976538,0.13740763425680022,0.15491336250029264,-0.06369243096913946,-0.07418136891788508,-0.07906475627069728,0.23125561077441067,0.0041220398242596355,-0.15089423294991933,0.00907864523829555,0.14480846357787694,0.007398045896965679,-0.07231285205257394,0.006413299345952537,positive,negative,negative,0.15089423294991933,0.07231285205257394
valuedshopper,adjacent_basket_jaccard,frequency,0.3720340776258905,0.38481800232685653,0.35792681796674863,0.15088513982119245,0.15772052927957006,0.13694504213351733,0.32249522670462866,0.3311282741500097,0.31026258141797947,0.03870337681371572,0.03754516087380026,0.02894581124339203,0.3715929659731652,0.010982710160063877,0.14851690374475993,0.008645292481045697,0.3212953607575393,0.00856053121463513,0.035064782976969334,0.004352526266289277,positive,positive,positive,0.14851690374475993,0.035064782976969334
valuedshopper,avg_basket_size,tifuknn,0.2835460466452413,0.28567613751685955,0.31470084636199197,0.12896421817563097,0.1334699499186396,0.1595503998716378,0.23615749501418723,0.24822750760359713,0.27672339375958055,0.030360670068509676,0.03663850442891184,0.04274527498859062,0.2946410101746976,0.014211077666762906,0.14066152265530277,0.013482523663501668,0.253702798792455,0.01700749139756682,0.03658148316200405,0.005056154554948065,positive,positive,positive,0.14066152265530277,0.03658148316200405
valuedshopper,recent_basket_novelty,fpmc,-0.1539632479188698,-0.1487230875945721,-0.14188462019001413,0.13566155362021934,0.13387497448279825,0.12488520917264523,-0.09864144013651771,-0.10554157262435515,-0.09051579829117848,0.07596691059997646,0.07026404929387454,0.06825378554830819,-0.1481903185678187,0.004945448687427741,0.13147391242522094,0.004715663556449816,-0.09823293701735043,0.0061410438676533785,0.07149491514738639,0.003266940217560794,negative,positive,positive,0.13147391242522094,0.07149491514738639
valuedshopper,repeat_rate,recency,0.34689557186258047,0.3397165071850315,0.32243175055476964,-0.1132941970759392,-0.136579498601071,-0.14111899180051019,0.23974862580931305,0.23414648417946696,0.22033447519118649,-0.05311140822839369,-0.05780908342653601,-0.07069506055384972,0.33634794320079386,0.010267426023824145,-0.13033089582584012,0.012188480294882145,0.23140986172665548,0.008158600284066293,-0.06053851740292648,0.007433418444172004,positive,negative,negative,0.13033089582584012,0.06053851740292648
valuedshopper,avg_basket_size,triple2vec,0.2791734783190878,0.2807776348921464,0.3091816116096143,0.10878357053697128,0.11519967945196662,0.1348146261281729,0.2346119119945202,0.24585858767217225,0.27354796381123775,0.02881508704884273,0.03426958449748692,0.03956984504024793,0.2897109082736162,0.013783433192944805,0.11959929203903692,0.011073132859472307,0.2513394878259767,0.016361219038537624,0.034218172195525864,0.00439076206612764,positive,positive,positive,0.11959929203903692,0.034218172195525864
valuedshopper,avg_basket_size,fpmc,0.2516123472653774,0.2530981443064028,0.28216530127673395,-0.0984627509284507,-0.09332358419255046,-0.10318594788085005,0.15734094962484096,0.16174717919478662,0.18315524586552293,-0.04845587532083653,-0.049841823979898725,-0.050822872905466956,0.2622919309495047,0.014065680083905798,-0.09832409433395041,0.004027486695071866,0.1674144582283835,0.011274839580053363,-0.04970685740206741,0.0009710239867480746,positive,negative,negative,0.09832409433395041,0.04970685740206741
valuedshopper,neighbor_similarity,recency,0.13133531516695568,0.12460976041161126,0.13739505309441094,-0.08573765762641414,-0.11018499154555059,-0.0852486494446787,0.07794383390252202,0.0860451043073032,0.09723587708384604,-0.049313013336670874,-0.054209457689275736,-0.0530579992716419,0.13111337622432595,0.005221932587136968,-0.0937237662055478,0.011641555938997536,0.08707493843122376,0.007909536491670928,-0.05219349009919617,0.0020903466867916286,positive,negative,negative,0.0937237662055478,0.05219349009919617
valuedshopper,popularity_profile,dnntsp,0.1569085711953712,0.17911769106099865,0.1641485720442651,0.08470847405337327,0.09746542513896984,0.09058418497222638,0.13620156109665857,0.14562749035350653,0.1491785915562803,0.02717023691120392,0.029737197260190976,0.029554006585795562,0.1667249447668783,0.009248045689254969,0.09091936138818983,0.005213393499595664,0.14366921433548183,0.005475823445508181,0.02882048025239682,0.0011692923842107777,positive,positive,positive,0.09091936138818983,0.02882048025239682
valuedshopper,recent_basket_novelty,triple2vec,-0.2276851780759409,-0.22610557472334014,-0.20452292524047588,-0.08149777502643935,-0.09176160218669141,-0.07789068738344206,-0.19532010679949802,-0.1951014954817993,-0.17556869424146893,-0.02071175606300389,-0.019295873563569627,-0.016799110401982204,-0.21943789267991898,0.010566171712202506,-0.0837166881988576,0.0058761240694752154,-0.1886634321742554,0.009259808092803528,-0.018935580009518574,0.0016175202422218224,negative,negative,negative,0.0837166881988576,0.018935580009518574
valuedshopper,recent_basket_novelty,tifuknn,-0.2251400450039388,-0.22748970185900008,-0.20279243146651316,-0.07743926916266293,-0.0948125915586166,-0.07748810180924531,-0.19261350590976903,-0.19786223575063866,-0.17446677700711966,-0.018005155173274945,-0.022056613832408867,-0.015697193167632947,-0.21847405944315068,0.011129998916812755,-0.08324665417684161,0.008178377051558907,-0.18831417288917576,0.01002330852800603,-0.01858632072443892,0.002628544951906478,negative,negative,negative,0.08324665417684161,0.01858632072443892
valuedshopper,relational_strength,recency,0.06670047219956259,0.0859412681771393,0.0869988433749648,-0.07268152328552069,-0.07152154533499966,-0.07417371470809192,0.031091882928812237,0.04596717461707642,0.05064508353742117,-0.040224346177774664,-0.03228467749559452,-0.04008614061180951,0.0798801945838889,0.00932946686296339,-0.07279226110953742,0.0010855713534488403,0.042568047027769944,0.00833656463164592,-0.0375317214283929,0.0037106493339354265,positive,negative,negative,0.07279226110953742,0.0375317214283929
valuedshopper,adjacent_basket_jaccard,recency,0.36725002421128783,0.3624457393255354,0.35467386970789516,-0.04832833728140817,-0.08708244365761181,-0.0720380316845862,0.25138544526657514,0.24787823616858523,0.2437164826091273,-0.0324064046243379,-0.04570487710762415,-0.037600287565460175,0.3614565444149062,0.005181621075282141,-0.06914960420786873,0.01595258495711002,0.24766005468142924,0.0031346397380810865,-0.03857052309914074,0.005472254888087281,positive,negative,negative,0.06914960420786873,0.03857052309914074
valuedshopper,avg_basket_size,dnntsp,0.294720771835401,0.2848663906103091,0.3086285000732987,0.07274923649725701,0.06452580031099352,0.0608682179462965,0.23628766487807865,0.24081553765878527,0.2574798165647305,0.03049083993240112,0.029226534484099974,0.023501697793740704,0.29607188750633623,0.00974777228225197,0.066047751584849,0.004968360038755893,0.24486100636719813,0.0091123061874433,0.027739690736747268,0.0030408392707037377,positive,positive,positive,0.066047751584849,0.027739690736747268
valuedshopper,recent_basket_novelty,cbp,-0.22389083092773043,-0.21514026317738144,-0.2016916690059364,-0.05941747479463058,-0.05746783478215559,-0.07110542700422826,-0.189058432396002,-0.1824507186509781,-0.17392780716549466,-0.014450081659507862,-0.006645096732748344,-0.015158223326008045,-0.2135742543703494,0.00913016922790532,-0.06266357886033815,0.006022118902177016,-0.18181231940415823,0.0061935245843419105,-0.012084467239421416,0.003857065359968817,negative,negative,negative,0.06266357886033815,0.012084467239421416
valuedshopper,neighbor_similarity,dnntsp,0.17610315567320195,0.1866405308120966,0.1833706656609471,0.0656230442141968,0.06654823128052857,0.05374537034536539,0.1455596171405165,0.15580535765828316,0.16854817412189044,0.01830276990132353,0.015550795661704267,0.01825429776640248,0.18203811738208187,0.004403849254994907,0.06197221528003025,0.005829506895166612,0.15663771630689668,0.009403476439112312,0.01736928777647676,0.0012860203641682734,positive,positive,positive,0.06197221528003025,0.01736928777647676
valuedshopper,recent_basket_novelty,frequency,-0.22401618122266181,-0.21713897940494248,-0.19745223161523695,-0.058096675318142915,-0.06978071922900167,-0.05593803790158711,-0.18701216024656925,-0.18280952408245216,-0.1674251674450771,-0.01240380951007506,-0.00700390216422251,-0.008655583605590381,-0.21286913074761374,0.011257132860363716,-0.061271810816243895,0.006080902929475944,-0.1790822839246995,0.00841949369604449,-0.00935443175996265,0.00225920950675234,negative,negative,negative,0.061271810816243895,0.00935443175996265
valuedshopper,repeat_rate,dnntsp,0.3717799311739732,0.3684933662168225,0.3628395364513641,0.06018493463324687,0.06014090871463181,0.06056057505018959,0.30312068448655755,0.3077510129409326,0.3068334851169096,0.010260650448850939,0.015795445334929596,0.015803949371873426,0.36770427794738664,0.0036923036776277574,0.06029547279935609,0.00018831529044878461,0.30590172751479994,0.002001851571365157,0.013953348385217987,0.0026111340597012858,positive,positive,positive,0.06029547279935609,0.013953348385217987
valuedshopper,neighbor_similarity,tifuknn,0.16259287956481458,0.1705474093794467,0.16876913545104694,0.06086715941887192,0.049578890783429405,0.05625789906018702,0.1470388970076052,0.1529830389976477,0.1648249348582127,0.019782049768412302,0.012728477001068786,0.014531058502724764,0.16730314146510272,0.003408860016494886,0.055567983087496116,0.00463416588924115,0.15494895695448854,0.007392988149392307,0.015680528424068616,0.002992121100613877,positive,positive,positive,0.055567983087496116,0.015680528424068616
valuedshopper,transition_strength,recency,0.10736468021972012,0.106013862150203,0.11020403722890461,-0.05129955913963715,-0.05329831232154966,-0.05421366029641771,0.06750580619610497,0.0683764147954441,0.06885482281927294,-0.033401298384283754,-0.02905711772918003,-0.030676313511842357,0.10786085986627592,0.0017462411973121338,-0.05293717725253485,0.0012167745043191582,0.068245681270274,0.0005584382408995217,-0.031044909875102045,0.0017925538300239982,positive,negative,negative,0.05293717725253485,0.031044909875102045
valuedshopper,neighbor_similarity,diffrec,0.16439162789677478,0.19002153866689417,0.1851302233101736,0.02624800981831765,0.06656533427518649,0.058681985888109224,0.12964805487130515,0.1596633751178579,0.16719285754594457,0.0023912076321121467,0.01940881312127902,0.01689898119045657,0.17984779662461417,0.011110088667132022,0.050498443327204455,0.017447052080981348,0.15216809584503588,0.016218044693131154,0.012899667314615912,0.007500915844275255,positive,positive,positive,0.050498443327204455,0.012899667314615912
valuedshopper,avg_basket_size,cbp,0.2546746012276612,0.25370882173652526,0.28221087568546394,0.036700195587419895,0.04438683812462315,0.06452210372062053,0.20669786267038787,0.2148091812554902,0.24339839128974394,0.0009010377247103823,0.0032201780808048946,0.009420272518753981,0.2635314328832168,0.013214244083770395,0.04853637914422119,0.011731117055309466,0.221635145071874,0.015741188789329716,0.004513829441423086,0.0035962471875676865,positive,positive,positive,0.04853637914422119,0.004513829441423086
valuedshopper,avg_basket_size,frequency,0.25564727497954043,0.25756477511406234,0.28360700814168754,0.03340118340669856,0.04732916145282783,0.06373832486150367,0.2068076166350672,0.216982062200279,0.24350337592196203,0.0010107916893896535,0.005393059025593595,0.009525257150972091,0.26560635274509675,0.012752435002032155,0.048156223240343354,0.012398886006747812,0.22243101825243605,0.015468527810885055,0.005309702621985113,0.003476515663863937,positive,positive,positive,0.048156223240343354,0.005309702621985113
valuedshopper,avg_basket_size,diffrec,0.2890559493488937,0.27328068548186574,0.2949314752180822,0.05697242564303825,0.04798778337509162,0.03559044881721028,0.2263667047718,0.226864335555572,0.23910340045484885,0.020569879826122524,0.015275332380886651,0.005125281683858986,0.28575603668294725,0.009141708146461463,0.046850219278446716,0.008766138347852783,0.23077814692740695,0.005890347687608785,0.013656831296956053,0.006408253129780687,positive,positive,positive,0.046850219278446716,0.013656831296956053
