dataset,feature,method,n_users,rho_raw_mean,rho_raw_sd,rho_centered_mean,rho_centered_sd,raw_low_to_high_mean,raw_low_to_high_sd,centered_low_to_high_mean,centered_low_to_high_sd,rho_raw_sign,rho_centered_sign,centered_effect_sign
tafeng,target_transition_strength,tifuknn,4073.0,0.15935582172155893,0.020837289536253304,-0.01839477211656738,0.009507964304958011,0.061160577503150786,0.01666212669981127,-0.013061791267948111,0.009566502429596066,positive,negative,negative
tafeng,target_transition_strength,triple2vec,4073.0,0.15884589203752716,0.011778110313753717,-0.03985946176807967,0.013839946925998641,0.06256685266929192,0.003973111291361348,-0.011655516101806963,0.0047637087562573,positive,negative,negative
valuedshopper,target_basket_size,cbp,6214.0,0.5090229221597043,0.009100310141240122,0.18486045665859682,0.017821125751460807,0.3942760622671004,0.014917806707388459,0.041486324137883925,0.005748765176763847,positive,positive,positive
valuedshopper,target_basket_size,diffrec,6214.0,0.5134882319109656,0.011213908566415413,0.11197455249033096,0.011624481166891168,0.3817520224331534,0.011339775322269976,0.028962284303937023,0.0030163121149459197,positive,positive,positive
valuedshopper,target_basket_size,dnntsp,6214.0,0.5108634313685463,0.005689406338810919,0.09963724533780066,0.0034281160963654145,0.38521762390488695,0.005794296509069918,0.03242788577567054,0.004039224556956265,positive,positive,positive
valuedshopper,target_basket_size,fpmc,6214.0,0.4283688634303191,0.010801753130727263,-0.23977021737643275,0.02435933355953367,0.24371954757434552,0.006458601555054967,-0.10907019055487094,0.014018069804797374,positive,negative,negative
valuedshopper,target_basket_size,frequency,6214.0,0.5141314255192687,0.007886195729327115,0.1885226110008286,0.018799870839220346,0.39759480361833993,0.014572092132880136,0.04480506548912361,0.00576937298310598,positive,positive,positive
valuedshopper,target_basket_size,recency,6214.0,0.41181710257152054,0.006655178697165124,-0.2837441110117218,0.007242616094657853,0.23659459633676416,0.006287272913643825,-0.11619514179245227,0.004890505937976692,positive,negative,negative
valuedshopper,target_basket_size,tifuknn,6214.0,0.48762957406877855,0.00705007510174737,0.19541453805676734,0.018116729958549987,0.38825554404552154,0.014350850372808562,0.0354658059163051,0.005162792211858146,positive,positive,positive
valuedshopper,target_basket_size,triple2vec,6214.0,0.49858957426859374,0.0040209217649110965,0.18783243787311746,0.011643315757284731,0.3949077048536196,0.011976395586319747,0.042117966724403134,0.0035004954698375857,positive,positive,positive
valuedshopper,target_last_jaccard,cbp,6214.0,0.555125342646473,0.00817908556942976,0.12984144653748994,0.004704204152992195,0.4149030267151683,0.0025634360563474424,0.026271793550694162,0.002031060618746152,positive,positive,positive
valuedshopper,target_last_jaccard,diffrec,6214.0,0.5115803621148627,0.006161833602147724,-0.041846696109745125,0.014845146026616964,0.36365340470049207,0.006619202854404223,-0.02497782846398212,0.002979502684377702,positive,negative,negative
valuedshopper,target_last_jaccard,dnntsp,6214.0,0.4983280054246297,0.010342731247310515,-0.05181126665508059,0.01376251596073726,0.35620276444717436,0.011341889083409573,-0.03242846871729979,0.006813303158235201,positive,negative,negative
valuedshopper,target_last_jaccard,fpmc,6214.0,0.41796271932891654,0.003049817278071475,-0.30502696885496877,0.001966359159538794,0.23298588543042623,0.0023111986243643905,-0.1556453477340479,0.005442104234184229,positive,negative,negative
valuedshopper,target_last_jaccard,frequency,6214.0,0.555868543679515,0.00804544205612123,0.12607735219248237,0.0025503002126367126,0.4147271172562997,0.0046892449079566105,0.026095884091825606,0.0011103310159928145,positive,positive,positive
valuedshopper,target_last_jaccard,recency,6214.0,0.7588867108601978,0.006173845773790749,0.1077458614226795,0.00832724787148467,0.4463570253162698,0.0038404813924232204,0.05772579215179561,0.0038789230364581714,positive,positive,positive
valuedshopper,target_last_jaccard,tifuknn,6214.0,0.586289692307867,0.008281590381060955,0.2530441667726973,0.0018646720706146764,0.4472396311852935,0.005147522286594889,0.05860839802081932,0.0006217925180827133,positive,positive,positive
valuedshopper,target_last_jaccard,triple2vec,6214.0,0.5662363648821065,0.007351653429103738,0.18590332127475187,0.0020409721886306804,0.43298101026466934,0.0050845537199707795,0.0443497771001952,0.0017968591553430586,positive,positive,positive
valuedshopper,target_neighbor_support,cbp,6214.0,0.43382353779661287,0.00821776023236558,0.05902740300351505,0.011741563995949913,0.3679275798406429,0.007254490322896245,0.008825582842452663,0.0019410982480061467,positive,positive,positive
valuedshopper,target_neighbor_support,diffrec,6214.0,0.4873522332013307,0.012486606626651835,0.13392751705001824,0.021778883291875578,0.3949341756747981,0.0144777319626811,0.03583217867660786,0.009098731841237554,positive,positive,positive
valuedshopper,target_neighbor_support,dnntsp,6214.0,0.46984752723150125,0.005487132521109445,0.09955189696938288,0.007482405072422638,0.37899766458738987,0.006294712741479224,0.019895667589199643,0.0021297963521506387,positive,positive,positive
valuedshopper,target_neighbor_support,fpmc,6214.0,0.48622848387624046,0.009721675146974959,-0.06209365837758346,0.001223535705134388,0.32334436390662064,0.00856892781148292,-0.03575763309156959,0.0029485985025449178,positive,negative,negative
valuedshopper,target_neighbor_support,frequency,6214.0,0.43267260976268734,0.006623582768996941,0.054798242377767314,0.007511596647921665,0.36476429271426847,0.005548857851833827,0.005662295716078246,0.0004998731294281586,positive,positive,positive
valuedshopper,target_neighbor_support,recency,6214.0,0.36417202366609613,0.003446784500281713,-0.2232544986141142,0.01583261071016797,0.25377715796911127,0.006646889384763428,-0.10532483902907896,0.01256899286308808,positive,negative,negative
valuedshopper,target_neighbor_support,tifuknn,6214.0,0.4659414251948039,0.006623090032896115,0.1515354132829038,0.008536670639790179,0.40676741153234897,0.008055028865264173,0.047665414534158713,0.0022149404670340233,positive,positive,positive
valuedshopper,target_neighbor_support,triple2vec,6214.0,0.44169187203256705,0.007708676210062283,0.09292663573070926,0.006874766973131411,0.3823033297603417,0.007200582303961259,0.023201332762151472,0.003530745209236453,positive,positive,positive
valuedshopper,target_novelty_fraction,cbp,6214.0,-0.4299158758654267,0.01107189302344475,-0.17728594915321794,0.002359659756630423,-0.3788516647529269,0.0059521707273557135,-0.042638941723383506,0.001241364509352941,negative,negative,negative
valuedshopper,target_novelty_fraction,diffrec,6214.0,-0.39635969478574307,0.014173328851761256,-0.025680703357674268,0.013636478495348893,-0.34170778728001894,0.0036369089081197043,-0.00549506425047553,0.008628119579441536,negative,negative,mixed
valuedshopper,target_novelty_fraction,dnntsp,6214.0,-0.4043524692055778,0.011881921176628774,-0.05707542785659019,0.0052428190353661286,-0.3457301770057837,0.004184953833775472,-0.00951745397624034,0.004604632568713678,negative,negative,negative
valuedshopper,target_novelty_fraction,fpmc,6214.0,-0.23639850209584282,0.01940021713867343,0.2943926585608527,0.0026253541584780765,-0.18246468019510606,0.010077767267340412,0.15374804283443733,0.0064201998292363035,negative,positive,positive
valuedshopper,target_novelty_fraction,frequency,6214.0,-0.42349545817533213,0.01373706480326696,-0.16021802603530735,0.00521269614113622,-0.37150168714139903,0.00754612088572138,-0.03528896411185563,0.002506704441543848,negative,negative,negative
valuedshopper,target_novelty_fraction,recency,6214.0,-0.3300446967319766,0.016910196213779517,0.19184254826984473,0.012150328217848274,-0.24775263740748685,0.013059464911914124,0.0884600856220565,0.012467694771360014,negative,positive,positive
valuedshopper,target_novelty_fraction,tifuknn,6214.0,-0.4580199793210205,0.012001644076609874,-0.2434294007382833,0.007959670064990577,-0.41443469587181997,0.006201212234207307,-0.07822197284227667,0.0011452030739060655,negative,negative,negative
valuedshopper,target_novelty_fraction,triple2vec,6214.0,-0.4510092305385173,0.010026673554950521,-0.23013956078669795,0.008000417029753154,-0.4072584545818055,0.010574680285656923,-0.0710457315522622,0.0059265683651614125,negative,negative,negative
valuedshopper,target_popularity_profile,cbp,6214.0,0.0667941087167834,0.014009685198380806,-0.03505659320462052,0.004402039002164118,0.06308146954108985,0.009693231936941207,-0.017478949820789246,0.002144373108184823,positive,negative,negative
valuedshopper,target_popularity_profile,diffrec,6214.0,0.12584050085860557,0.025655038380189028,0.07954380005157587,0.02628473793320778,0.11388527296933675,0.019043876938254718,0.03332485360745765,0.01140137383403992,positive,positive,positive
valuedshopper,target_popularity_profile,dnntsp,6214.0,0.09901258836465143,0.01700825317036087,0.03719946327228728,0.011715597022046914,0.09000942129272443,0.009496440971241351,0.009449001930845361,0.0013504154202962505,positive,positive,positive
valuedshopper,target_popularity_profile,fpmc,6214.0,0.09467996618313913,0.02021429685630888,0.008151835503978255,0.003064710549464845,0.0850504698673381,0.015780654488147805,0.004490050505458994,0.007033047098908582,positive,positive,mixed
valuedshopper,target_popularity_profile,frequency,6214.0,0.0699611681827126,0.01522307590639925,-0.023666389602402776,0.003164200974779126,0.06445285838922492,0.010062424581690899,-0.016107560972654155,0.000742283513735484,positive,negative,negative
valuedshopper,target_popularity_profile,recency,6214.0,0.09019058813338181,0.014559758758741041,-0.0017530826360163266,0.00465596398008726,0.08176556076366642,0.004878435989855394,0.001205141401787323,0.0064041680981161715,positive,mixed,mixed
valuedshopper,target_popularity_profile,tifuknn,6214.0,0.08477437611342505,0.01589622744998178,-0.014338073513374563,0.00439565607313741,0.08175978415235984,0.01243284281338994,0.001199364790480717,0.003394597118767892,positive,negative,mixed
valuedshopper,target_popularity_profile,triple2vec,6214.0,0.06826719516574727,0.012935319368097461,-0.03845910582983676,0.007161557933755495,0.06447851791929247,0.008968766850388395,-0.01608190144258663,0.0019452486386488993,positive,negative,negative
valuedshopper,target_relational_strength,cbp,6214.0,0.25171399060616034,0.02090944179135612,0.054207922041702265,0.020106847172655096,0.18766274202521158,0.01491824590071157,0.015605668052669079,0.004002026054445025,positive,positive,positive
valuedshopper,target_relational_strength,diffrec,6214.0,0.2823789981509924,0.017152278401787773,0.09099673489641323,0.018639114045816293,0.1973422329895733,0.014500232751999525,0.02528515901703081,0.005278048005848416,positive,positive,positive
valuedshopper,target_relational_strength,dnntsp,6214.0,0.27530558232686625,0.012889806220562789,0.07434313420295618,0.00564653367407493,0.19673693410596163,0.006784042994258967,0.024679860133419152,0.005653571680126209,positive,positive,positive
valuedshopper,target_relational_strength,fpmc,6214.0,0.27437530174703445,0.02339508865180815,-0.06051051480903174,0.033977765299626046,0.14644980488885284,0.015853951711589768,-0.025607269083689644,0.020818141974009986,positive,negative,negative
valuedshopper,target_relational_strength,frequency,6214.0,0.25647971476129855,0.02204868497005001,0.05972978380906927,0.021655196157437055,0.19101872793704314,0.016707037956603433,0.018961653964500707,0.005781144529517795,positive,positive,positive
valuedshopper,target_relational_strength,recency,6214.0,0.2077126708219151,0.026596087709212003,-0.16235195778958514,0.015710416482357256,0.10282926497266726,0.016882197522392218,-0.06922780899987523,0.005050807974483455,positive,negative,negative
valuedshopper,target_relational_strength,tifuknn,6214.0,0.2336298920626357,0.014706112636231606,0.05344736062011193,0.01698659283531339,0.17378756150969318,0.012487154220658646,0.0017304875371507017,0.0030383674434803407,positive,positive,mixed
valuedshopper,target_relational_strength,triple2vec,6214.0,0.23998059758812906,0.023618982771469923,0.05437537697435387,0.016036004447351104,0.18062932335133697,0.01841918372038894,0.008572249378794465,0.006733354103445986,positive,positive,positive
valuedshopper,target_repeat_fraction,cbp,6214.0,0.4299158758654267,0.01107189302344475,0.17728594915321794,0.002359659756630423,0.3788516647529269,0.0059521707273557135,0.042638941723383506,0.001241364509352941,positive,positive,positive
valuedshopper,target_repeat_fraction,diffrec,6214.0,0.39635969478574307,0.014173328851761256,0.025680703357674268,0.013636478495348893,0.34170778728001894,0.0036369089081197043,0.00549506425047553,0.008628119579441536,positive,positive,mixed
valuedshopper,target_repeat_fraction,dnntsp,6214.0,0.4043524692055778,0.011881921176628774,0.05707542785659019,0.0052428190353661286,0.3457301770057837,0.004184953833775472,0.00951745397624034,0.004604632568713678,positive,positive,positive
valuedshopper,target_repeat_fraction,fpmc,6214.0,0.23639850209584282,0.01940021713867343,-0.2943926585608527,0.0026253541584780765,0.18246468019510606,0.010077767267340412,-0.15374804283443733,0.0064201998292363035,positive,negative,negative
valuedshopper,target_repeat_fraction,frequency,6214.0,0.42349545817533213,0.01373706480326696,0.16021802603530735,0.00521269614113622,0.37150168714139903,0.00754612088572138,0.03528896411185563,0.002506704441543848,positive,positive,positive
valuedshopper,target_repeat_fraction,recency,6214.0,0.3300446967319766,0.016910196213779517,-0.19184254826984473,0.012150328217848274,0.24775263740748685,0.013059464911914124,-0.0884600856220565,0.012467694771360014,positive,negative,negative
valuedshopper,target_repeat_fraction,tifuknn,6214.0,0.4580199793210205,0.012001644076609874,0.2434294007382833,0.007959670064990577,0.41443469587181997,0.006201212234207307,0.07822197284227667,0.0011452030739060655,positive,positive,positive
valuedshopper,target_repeat_fraction,triple2vec,6214.0,0.4510092305385173,0.010026673554950521,0.23013956078669795,0.008000417029753154,0.4072584545818055,0.010574680285656923,0.0710457315522622,0.0059265683651614125,positive,positive,positive
valuedshopper,target_transition_strength,cbp,6214.0,0.26406333052835296,0.01909491904956345,0.007263362087739057,0.01669975320765571,0.21410637140687158,0.02131001820758326,-0.008574557077770198,0.004388203427597568,positive,mixed,negative
valuedshopper,target_transition_strength,diffrec,6214.0,0.30537162195221407,0.023487645078654838,0.059751646155491,0.025182734780361524,0.24266715684334159,0.02760242447217861,0.01998622835869982,0.01186409644658572,positive,positive,positive
valuedshopper,target_transition_strength,dnntsp,6214.0,0.30580753403032307,0.009984894664224017,0.06992192185292699,0.005179101722753015,0.24681954100614936,0.013261960702323492,0.024138612521507573,0.003788065703856099,positive,positive,positive
valuedshopper,target_transition_strength,fpmc,6214.0,0.3374633695243048,0.01113351699951174,-0.0043922661134553325,0.0085401125223183,0.23470753125364405,0.013503182568334571,0.01202660276900227,0.005396795864527485,positive,mixed,positive
valuedshopper,target_transition_strength,frequency,6214.0,0.26369059159730496,0.020323249349359584,0.0014856144008953374,0.01930988341242968,0.21267709791946868,0.022197411308587784,-0.010003830565173113,0.00520373470150729,positive,mixed,negative
valuedshopper,target_transition_strength,recency,6214.0,0.26451971097099386,0.016186152884318395,-0.1077986853088891,0.005147511103435112,0.1702491758154063,0.010789029725498686,-0.05243175266923552,0.007290317193636383,positive,negative,negative
valuedshopper,target_transition_strength,tifuknn,6214.0,0.2800338892009404,0.014698884821823582,0.06239108353248011,0.009332908368496833,0.23338042403865247,0.01598563834773662,0.0106994955540107,0.0047141376817831674,positive,positive,positive
valuedshopper,target_transition_strength,triple2vec,6214.0,0.27406218279198175,0.014326948244764251,0.04685029720009842,0.01052480445637533,0.22684012959360034,0.014687017526246288,0.004159201108958517,0.004887318457342855,positive,positive,mixed
