dataset,keyset,method_a,method_b,mean_delta,median_delta,p10_delta,p90_delta,a_better_share,b_better_share,tie_share,two_sided_share
tafeng,2,recency,tifuknn,-0.015125437575145331,0.0,-0.04440616209771952,0.0,0.07267370488583354,0.11244782715443162,0.8148784679597348,0.07267370488583354
tafeng,2,recency,fpmc,-0.006575778016416073,0.0,-0.2463023887407299,0.2139862647345275,0.17530076110974713,0.14411981340535232,0.6805794254849006,0.14411981340535232
tafeng,2,recency,triple2vec,-0.019135843324224217,0.0,-0.169580102636808,0.1105037170301377,0.120549963172109,0.14755708323103364,0.7318929535968574,0.120549963172109
tafeng,2,recency,sets2sets,-0.025038705834814365,0.0,-0.29581633740787133,0.1681275362711174,0.14952123741713724,0.170881414191014,0.6795973483918487,0.14952123741713724
tafeng,2,recency,dnntsp,-0.03080930492799655,0.0,-0.2463023887407299,0.1460683498427064,0.1382273508470415,0.19027743677878714,0.6714952123741714,0.1382273508470415
tafeng,2,recency,cbp,-0.03625521723639463,0.0,-0.2960819109658651,0.1312050775123417,0.13650871593420083,0.18708568622636876,0.6764055978394304,0.13650871593420083
tafeng,2,recency,diffrec,-0.016650511296414615,0.0,-0.1460683498427065,0.04440616209771952,0.11171126933464277,0.14755708323103364,0.7407316474343236,0.11171126933464277
tafeng,2,frequency,racf,-0.0039036171920687575,0.0,0.0,0.0,0.05990670267616008,0.08372207218266633,0.8563712251411736,0.05990670267616008
tafeng,2,frequency,tifuknn,0.01099452746210851,0.0,0.0,0.023511752794101615,0.10532776822980604,0.09108765038055487,0.8035845813896391,0.09108765038055487
tafeng,2,frequency,fpmc,0.01954418702083777,0.0,-0.169580102636808,0.2960819109658651,0.1996071691627793,0.1261969064571569,0.6741959243800638,0.1261969064571569
tafeng,2,frequency,triple2vec,0.0069841217130296234,0.0,0.0,0.0444061620977195,0.11416646206727228,0.08470414927571815,0.8011293886570096,0.08470414927571815
tafeng,2,frequency,sets2sets,0.001081259202439477,0.0,-0.17319681505689127,0.2079551277612743,0.1713724527375399,0.1487846795973484,0.6798428676651117,0.1487846795973484
tafeng,2,frequency,dnntsp,-0.00468933989074271,0.0,-0.19256838673281276,0.169580102636808,0.16204272035354775,0.15762337343481464,0.6803339062116376,0.15762337343481464
tafeng,2,frequency,cbp,-0.010135252199140788,0.0,-0.1312050775123417,0.1312050775123417,0.1627792781733366,0.12889761846304934,0.708323103363614,0.12889761846304934
tafeng,2,frequency,diffrec,0.009469453740839226,0.0,0.0,0.057659516486165886,0.1180947704394795,0.09526147802602504,0.7866437515344955,0.09526147802602504
tafeng,2,racf,tifuknn,0.014898144654177268,0.0,0.0,0.0444061620977195,0.11588509698011294,0.08617726491529586,0.7979376381045912,0.08617726491529586
tafeng,2,racf,fpmc,0.023447804212906525,0.0,-0.1460683498427064,0.32377346424515513,0.20279891971519765,0.120549963172109,0.6766511171126933,0.120549963172109
tafeng,2,racf,triple2vec,0.010887738905098381,0.0,0.0,0.1251739405390885,0.12742450282347165,0.07832064817088141,0.7942548490056469,0.07832064817088141
tafeng,2,racf,sets2sets,0.0049848763945082334,0.0,-0.169580102636808,0.1951900249960508,0.1794745887552173,0.1411735821261969,0.6793518291185858,0.1411735821261969
tafeng,2,racf,dnntsp,-0.0007857226986739516,0.0,-0.169580102636808,0.169580102636808,0.16253375890007365,0.1492757181438743,0.6881905229560521,0.1492757181438743
tafeng,2,racf,cbp,-0.0062316350070720315,0.0,-0.1251739405390885,0.13120507751234178,0.1627792781733366,0.12251411735821262,0.7147066044684508,0.12251411735821262
tafeng,2,racf,diffrec,0.013373070932907984,0.0,0.0,0.0679179148918212,0.12693346427694574,0.07954824453719617,0.793518291185858,0.07954824453719617
tafeng,2,tifuknn,fpmc,0.008549659558729258,0.0,-0.2139862647345275,0.3156484524795144,0.19862509206972748,0.1392094279400933,0.6621654799901793,0.1392094279400933
tafeng,2,tifuknn,triple2vec,-0.004010405749078888,0.0,-0.02298828409600471,0.0827811872221858,0.12349619445126442,0.10262705622391358,0.773876749324822,0.10262705622391358
tafeng,2,tifuknn,sets2sets,-0.009913268259669036,0.0,-0.2139862647345275,0.1951900249960508,0.17480972256322122,0.16547999017922907,0.6597102872575498,0.16547999017922907
tafeng,2,tifuknn,dnntsp,-0.01568386735285122,0.0,-0.2139862647345275,0.169580102636808,0.16155168180702184,0.17751043456911367,0.6609378836238645,0.16155168180702184
tafeng,2,tifuknn,cbp,-0.0211297796612493,0.0,-0.19309185543090962,0.14407766125137167,0.160815123987233,0.14289221703903757,0.6962926589737294,0.14289221703903757
tafeng,2,tifuknn,diffrec,-0.001525073721269286,0.0,-0.08278118722218585,0.1312050775123417,0.1311072919224159,0.11981340535232016,0.7490793027252639,0.11981340535232016
tafeng,2,fpmc,triple2vec,-0.01256006530780815,0.0,-0.2463023887407299,0.169580102636808,0.1276700220967346,0.18880432113920942,0.683525656764056,0.1276700220967346
tafeng,2,fpmc,sets2sets,-0.018462927818398298,0.0,-0.1460683498427065,0.0,0.06039774122268598,0.14534740977166707,0.7942548490056469,0.06039774122268598
tafeng,2,fpmc,dnntsp,-0.02423352691158048,0.0,-0.169580102636808,0.0,0.0844586300024552,0.15811441198134055,0.7574269580162043,0.0844586300024552
tafeng,2,fpmc,cbp,-0.02967943921997856,0.0,-0.2139862647345275,0.0,0.06481708814141911,0.180947704394795,0.7542352074637859,0.06481708814141911
tafeng,2,fpmc,diffrec,-0.010074733279998544,0.0,-0.2139862647345275,0.13120507751234178,0.12153204026516082,0.17677387674932482,0.7016940829855144,0.12153204026516082
tafeng,2,triple2vec,sets2sets,-0.0059028625105901475,0.0,-0.1951900249960508,0.19309185543090962,0.16106064326049596,0.1568868156150258,0.6820525411244782,0.1568868156150258
tafeng,2,triple2vec,dnntsp,-0.011673461603772332,0.0,-0.2079551277612743,0.169580102636808,0.1492757181438743,0.1713724527375399,0.6793518291185858,0.1492757181438743
tafeng,2,triple2vec,cbp,-0.017119373912170412,0.0,-0.1460683498427064,0.1251739405390885,0.14387429413208938,0.14191013994598575,0.7142155659219249,0.14191013994598575
tafeng,2,triple2vec,diffrec,0.0024853320278096025,0.0,-0.1251739405390885,0.0827811872221858,0.11883132825926836,0.1291431377363123,0.7520255340044193,0.11883132825926836
tafeng,2,sets2sets,dnntsp,-0.0057705990931821854,0.0,-0.1312050775123417,0.0827811872221858,0.1195678860790572,0.1367542352074638,0.743677878713479,0.1195678860790572
tafeng,2,sets2sets,cbp,-0.011216511401580264,0.0,-0.1460683498427064,0.038375025124466305,0.10876503805548736,0.14559292904493001,0.7456420328995826,0.10876503805548736
tafeng,2,sets2sets,diffrec,0.00838819453839975,0.0,-0.1460683498427064,0.169580102636808,0.14534740977166707,0.1487846795973484,0.7058679106309845,0.14534740977166707
tafeng,2,dnntsp,cbp,-0.005445912308398079,0.0,-0.1681275362711174,0.1312050775123417,0.13159833046894182,0.15590473852197398,0.7124969310090842,0.13159833046894182
tafeng,2,dnntsp,diffrec,0.014158793631581935,0.0,-0.1460683498427064,0.169580102636808,0.16302479744659956,0.13798183157377855,0.6989933709796219,0.13798183157377855
tafeng,2,cbp,diffrec,0.019604705939980014,0.0,-0.12517394053908865,0.169580102636808,0.1603240854407071,0.140682543579671,0.6989933709796219,0.140682543579671
taobao,0,recency,frequency,-0.002205862392450875,0.0,0.0,0.0,0.02536550995243967,0.028007750572485467,0.9466267394750749,0.02536550995243967
taobao,0,recency,racf,-0.006762300473650015,0.0,0.0,0.0,0.025189360577769947,0.031002289941870705,0.9438083494803593,0.025189360577769947
taobao,0,recency,tifuknn,-0.013897784849467153,0.0,0.0,0.0,0.008631319358816275,0.02184252245904527,0.9695261581821385,0.008631319358816275
taobao,0,recency,fpmc,-0.003302263176644527,0.0,0.0,0.0,0.03593447243262286,0.030473841817861547,0.9335916857495156,0.030473841817861547
taobao,0,recency,triple2vec,0.0022506431845152448,0.0,0.0,0.0,0.026774704949797428,0.02466091245376079,0.9485643825964418,0.02466091245376079
taobao,0,recency,sets2sets,-0.015436498451905816,0.0,0.0,0.0,0.03311608243790735,0.04491809054077858,0.921965827021314,0.03311608243790735
taobao,0,recency,dnntsp,-0.011261879758286365,0.0,0.0,0.0,0.035758323057953144,0.03857671305266866,0.9256649638893782,0.035758323057953144
taobao,0,recency,cbp,-0.006643745702245036,0.0,0.0,0.0,0.02466091245376079,0.031002289941870705,0.9443367976043685,0.02466091245376079
taobao,0,recency,diffrec,-0.013250438935223393,0.0,0.0,0.0,0.033820679936586225,0.04315659679408138,0.9230227232693324,0.033820679936586225
taobao,0,frequency,racf,-0.00455643808119914,0.0,0.0,0.0,0.004932182490752158,0.008279020609476837,0.9867887968997711,0.004932182490752158
taobao,0,frequency,tifuknn,-0.011691922457016278,0.0,0.0,0.0,0.013387352474898714,0.02483706182843051,0.9617755856966708,0.013387352474898714
taobao,0,frequency,fpmc,-0.0010964007841936516,0.0,0.0,0.0,0.027655451823146028,0.02060947683635723,0.9517350713404967,0.02060947683635723
taobao,0,frequency,triple2vec,0.00445650557696612,0.0,0.0,0.0,0.016734190593623393,0.009512066232164875,0.9737537431742117,0.009512066232164875
taobao,0,frequency,sets2sets,-0.01323063605945494,0.0,0.0,0.0,0.02254711995772415,0.028536198696494628,0.9489166813457812,0.02254711995772415
taobao,0,frequency,dnntsp,-0.009056017365835492,0.0,0.0,0.0,0.02466091245376079,0.025893958076448828,0.9494451294697904,0.02466091245376079
taobao,0,frequency,cbp,-0.00443788330979416,0.0,0.0,0.0,0.011449709353531795,0.013915800598907874,0.9746344900475603,0.011449709353531795
taobao,0,frequency,diffrec,-0.011044576542772515,0.0,0.0,0.0,0.02166637308437555,0.026070107451118547,0.9522635194645059,0.02166637308437555
taobao,0,racf,tifuknn,-0.00713548437581714,0.0,0.0,0.0,0.013035053725559274,0.02149022370970583,0.9654747225647349,0.013035053725559274
taobao,0,racf,fpmc,0.0034600372970054884,0.0,0.0,0.0,0.02659855557512771,0.014972696846926193,0.958428747577946,0.014972696846926193
taobao,0,racf,triple2vec,0.00901294365816526,0.0,0.0,0.0,0.02060947683635723,0.010392813105513475,0.9689977100581293,0.010392813105513475
taobao,0,racf,sets2sets,-0.0086741979782558,0.0,0.0,0.0,0.020433327461687512,0.02307556808173331,0.9564911044565791,0.020433327461687512
taobao,0,racf,dnntsp,-0.004499579284636351,0.0,0.0,0.0,0.02307556808173331,0.01990487933767835,0.9570195525805884,0.01990487933767835
taobao,0,racf,cbp,0.00011855477140497945,0.0,0.0,0.0,0.009159767482825437,0.008279020609476837,0.9825612119076977,0.008279020609476837
taobao,0,racf,diffrec,-0.006488138461573377,0.0,0.0,0.0,0.019552580588338912,0.02060947683635723,0.9598379425753039,0.019552580588338912
taobao,0,tifuknn,fpmc,0.010595521672822628,0.0,0.0,0.0,0.037167518055310905,0.017438788092302274,0.9453936938523868,0.017438788092302274
taobao,0,tifuknn,triple2vec,0.0161484280339824,0.0,0.0,0.0,0.027831601197815747,0.011449709353531795,0.9607186894486525,0.011449709353531795
taobao,0,tifuknn,sets2sets,-0.0015387136024386607,0.0,0.0,0.0,0.03258763431389818,0.028888497445834067,0.9385238682402678,0.028888497445834067
taobao,0,tifuknn,dnntsp,0.0026359050911807878,0.0,0.0,0.0,0.03470142680993483,0.02307556808173331,0.9422230051083319,0.02307556808173331
taobao,0,tifuknn,cbp,0.007254039147222117,0.0,0.0,0.0,0.02113792496036639,0.012506605601550114,0.9663554694380835,0.012506605601550114
taobao,0,tifuknn,diffrec,0.000647345914243763,0.0,0.0,0.0,0.03258763431389818,0.026774704949797428,0.9406376607363044,0.026774704949797428
taobao,0,fpmc,triple2vec,0.005552906361159772,0.0,0.0,0.0,0.025189360577769947,0.027831601197815747,0.9469790382244143,0.025189360577769947
taobao,0,fpmc,sets2sets,-0.01213423527526129,0.0,0.0,0.0,0.00035229874933943986,0.02060947683635723,0.9790382244143033,0.00035229874933943986
taobao,0,fpmc,dnntsp,-0.00795961658164184,0.0,0.0,0.0,0.0015853443720274794,0.009688215606834596,0.988726440021138,0.0015853443720274794
taobao,0,fpmc,cbp,-0.0033414825256005086,0.0,0.0,0.0,0.014268099348247314,0.02466091245376079,0.9610709881979919,0.014268099348247314
taobao,0,fpmc,diffrec,-0.009948175758578865,0.0,0.0,0.0,0.002289941870706359,0.017614937466971993,0.9800951206623216,0.002289941870706359
taobao,0,triple2vec,sets2sets,-0.01768714163642106,0.0,0.0,0.0,0.02307556808173331,0.03663906993130175,0.940285361986965,0.02307556808173331
taobao,0,triple2vec,dnntsp,-0.013512522942801612,0.0,0.0,0.0,0.025189360577769947,0.031002289941870705,0.9438083494803593,0.025189360577769947
taobao,0,triple2vec,cbp,-0.008894388886760281,0.0,0.0,0.0,0.010040514356174035,0.01814338559098115,0.9718161000528448,0.010040514356174035
taobao,0,triple2vec,diffrec,-0.015501082119738637,0.0,0.0,0.0,0.02237097058305443,0.033468381187246786,0.9441606482296988,0.02237097058305443
taobao,0,sets2sets,dnntsp,0.004174618693619448,0.0,0.0,0.0,0.012858904350889554,0.00035229874933943986,0.9867887968997711,0.00035229874933943986
taobao,0,sets2sets,cbp,0.00879275274966078,0.0,0.0,0.0,0.02395631495508191,0.018671833714990312,0.9573718513299277,0.018671833714990312
taobao,0,sets2sets,diffrec,0.0021860595166824236,0.0,0.0,0.0,0.009159767482825437,0.004579883741412718,0.9862603487757619,0.004579883741412718
taobao,0,dnntsp,cbp,0.004618134056041331,0.0,0.0,0.0,0.01902413246432975,0.02166637308437555,0.9593094944512947,0.01902413246432975
taobao,0,dnntsp,diffrec,-0.001988559176937025,0.0,0.0,0.0,0.002289941870706359,0.009512066232164875,0.9881979918971288,0.002289941870706359
taobao,0,cbp,diffrec,-0.006606693232978356,0.0,0.0,0.0,0.018495684340320593,0.02113792496036639,0.9603663906993131,0.018495684340320593
taobao,1,recency,frequency,-0.008731882574079395,0.0,0.0,0.0,0.020433327461687512,0.02836004932182491,0.9512066232164876,0.020433327461687512
taobao,1,recency,racf,-0.013965039333221138,0.0,0.0,0.0,0.020433327461687512,0.033644530561916505,0.945922141976396,0.020433327461687512
taobao,1,recency,tifuknn,-0.01748940646014013,0.0,0.0,0.0,0.008631319358816275,0.025013211203100228,0.9663554694380835,0.008631319358816275
taobao,1,recency,fpmc,-0.012049831259877564,0.0,0.0,0.0,0.031706887440549586,0.03681521930597147,0.931477893253479,0.031706887440549586
taobao,1,recency,triple2vec,-0.0021885124692674245,0.0,0.0,0.0,0.02430861370442135,0.02466091245376079,0.9510304738418178,0.02430861370442135
taobao,1,recency,sets2sets,-0.02290071925131064,0.0,0.0,0.0,0.030121543068522105,0.048264928659503256,0.9216135282719746,0.030121543068522105
taobao,1,recency,dnntsp,-0.01959308478947183,0.0,0.0,0.0,0.032059186189889025,0.04403734366742998,0.923903470142681,0.032059186189889025
taobao,1,recency,cbp,-0.013583832394523782,0.0,0.0,0.0,0.020433327461687512,0.03153073806587987,0.9480359344724326,0.020433327461687512
taobao,1,recency,diffrec,-0.021506828456707185,0.0,0.0,0.0,0.030297692443191828,0.04738418178615466,0.9223181257706535,0.030297692443191828
taobao,1,frequency,racf,-0.005233156759141744,0.0,0.0,0.0,0.004579883741412718,0.010216663730843756,0.9852034525277436,0.004579883741412718
taobao,1,frequency,tifuknn,-0.008757523886060735,0.0,0.0,0.0,0.012330456226880395,0.02237097058305443,0.9652985731900652,0.012330456226880395
taobao,1,frequency,fpmc,-0.0033179486857981702,0.0,0.0,0.0,0.027127003699136867,0.023251717456403028,0.9496212788444601,0.023251717456403028
taobao,1,frequency,triple2vec,0.0065433701048119705,0.0,0.0,0.0,0.018495684340320593,0.012330456226880395,0.969173859432799,0.012330456226880395
taobao,1,frequency,sets2sets,-0.014168836677231246,0.0,0.0,0.0,0.02360401620574247,0.030297692443191828,0.9460982913510657,0.02360401620574247
taobao,1,frequency,dnntsp,-0.010861202215392435,0.0,0.0,0.0,0.02571780870177911,0.029064646820503786,0.9452175444777171,0.02571780870177911
taobao,1,frequency,cbp,-0.00485194982044439,0.0,0.0,0.0,0.010921261229522635,0.014796547472256474,0.9742821912982209,0.010921261229522635
taobao,1,frequency,diffrec,-0.012774945882627791,0.0,0.0,0.0,0.02342786683107275,0.030297692443191828,0.9462744407257354,0.02342786683107275
taobao,1,racf,tifuknn,-0.003524367126918991,0.0,0.0,0.0,0.011802008102871235,0.01708648934296283,0.9711115025541659,0.011802008102871235
taobao,1,racf,fpmc,0.0019152080733435745,0.0,0.0,0.0,0.02642240620045799,0.016558041218953674,0.9570195525805884,0.016558041218953674
taobao,1,racf,triple2vec,0.011776526863953715,0.0,0.0,0.0,0.02289941870706359,0.011625858728201514,0.9654747225647349,0.011625858728201514
taobao,1,racf,sets2sets,-0.0089356799180895,0.0,0.0,0.0,0.02254711995772415,0.02378016558041219,0.9536727144618636,0.02254711995772415
taobao,1,racf,dnntsp,-0.005628045456250691,0.0,0.0,0.0,0.02483706182843051,0.02237097058305443,0.952791967588515,0.02237097058305443
taobao,1,racf,cbp,0.0003812069386973538,0.0,0.0,0.0,0.009688215606834596,0.007926721860137396,0.982385062533028,0.007926721860137396
taobao,1,racf,diffrec,-0.007541789123486046,0.0,0.0,0.0,0.02254711995772415,0.02342786683107275,0.9540250132112031,0.02254711995772415
taobao,1,tifuknn,fpmc,0.0054395752002625655,0.0,0.0,0.0,0.03135458869121015,0.018671833714990312,0.9499735775937995,0.018671833714990312
taobao,1,tifuknn,triple2vec,0.015300893990872706,0.0,0.0,0.0,0.02642240620045799,0.010568962480183195,0.9630086313193588,0.010568962480183195
taobao,1,tifuknn,sets2sets,-0.005411312791170511,0.0,0.0,0.0,0.028712348071164347,0.027831601197815747,0.9434560507310199,0.027831601197815747
taobao,1,tifuknn,dnntsp,-0.0021036783293317003,0.0,0.0,0.0,0.030121543068522105,0.02466091245376079,0.9452175444777171,0.02466091245376079
taobao,1,tifuknn,cbp,0.0039055740656163446,0.0,0.0,0.0,0.016734190593623393,0.010040514356174035,0.9732252950502026,0.010040514356174035
taobao,1,tifuknn,diffrec,-0.0040174219965670565,0.0,0.0,0.0,0.028888497445834067,0.027831601197815747,0.9432799013563502,0.027831601197815747
taobao,1,fpmc,triple2vec,0.00986131879061014,0.0,0.0,0.0,0.029769244319182667,0.02730315307380659,0.9429276026070107,0.02730315307380659
taobao,1,fpmc,sets2sets,-0.010850887991433076,0.0,0.0,0.0,0.0012330456226880395,0.01884798308966003,0.9799189712876519,0.0012330456226880395
taobao,1,fpmc,dnntsp,-0.007543253529594266,0.0,0.0,0.0,0.0017614937466971991,0.008631319358816275,0.9896071868944866,0.0017614937466971991
taobao,1,fpmc,cbp,-0.0015340011346462205,0.0,0.0,0.0,0.01620574246961423,0.025189360577769947,0.9586048969526159,0.01620574246961423
taobao,1,fpmc,diffrec,-0.009456997196829622,0.0,0.0,0.0,0.0015853443720274794,0.014972696846926193,0.9834419587810463,0.0015853443720274794
taobao,1,triple2vec,sets2sets,-0.020712206782043215,0.0,0.0,0.0,0.02360401620574247,0.038929011802008105,0.9374669719922494,0.02360401620574247
taobao,1,triple2vec,dnntsp,-0.017404572320204405,0.0,0.0,0.0,0.026070107451118547,0.035758323057953144,0.9381715694909283,0.026070107451118547
taobao,1,triple2vec,cbp,-0.01139531992525636,0.0,0.0,0.0,0.011802008102871235,0.020433327461687512,0.9677646644354413,0.011802008102871235
taobao,1,triple2vec,diffrec,-0.019318315987439764,0.0,0.0,0.0,0.02430861370442135,0.03822441430332922,0.9374669719922494,0.02430861370442135
taobao,1,sets2sets,dnntsp,0.00330763446183881,0.0,0.0,0.0,0.010921261229522635,0.00017614937466971993,0.9889025893958077,0.00017614937466971993
taobao,1,sets2sets,cbp,0.009316886856786855,0.0,0.0,0.0,0.02536550995243967,0.02060947683635723,0.9540250132112031,0.02060947683635723
taobao,1,sets2sets,diffrec,0.0013938907946034545,0.0,0.0,0.0,0.0063413774881099175,0.0036991368680641184,0.989959485643826,0.0036991368680641184
taobao,1,dnntsp,cbp,0.006009252394948045,0.0,0.0,0.0,0.02201867183371499,0.02360401620574247,0.9543773119605425,0.02201867183371499
taobao,1,dnntsp,diffrec,-0.001913743667235356,0.0,0.0,0.0,0.0007045974986788797,0.007222124361458517,0.9920732781398626,0.0007045974986788797
taobao,1,cbp,diffrec,-0.0079229960621834,0.0,0.0,0.0,0.02113792496036639,0.02430861370442135,0.9545534613352122,0.02113792496036639
taobao,2,recency,frequency,-0.003472653581930983,0.0,0.0,0.0,0.02395631495508191,0.02466091245376079,0.9513827725911573,0.02395631495508191
taobao,2,recency,racf,-0.009334245186676353,0.0,0.0,0.0,0.02272326933239387,0.027831601197815747,0.9494451294697904,0.02272326933239387
taobao,2,recency,tifuknn,-0.013525901261636372,0.0,0.0,0.0,0.009512066232164875,0.02060947683635723,0.9698784569314779,0.009512066232164875
taobao,2,recency,fpmc,-0.00356174098332256,0.0,0.0,0.0,0.03434912806059538,0.029945393693852386,0.9357054782455523,0.029945393693852386
taobao,2,recency,triple2vec,0.002682265133144805,0.0,0.0,0.0,0.02624625682578827,0.02149022370970583,0.9522635194645059,0.02149022370970583
taobao,2,recency,sets2sets,-0.016297544454895653,0.0,0.0,0.0,0.033468381187246786,0.04386119429276026,0.9226704245199929,0.033468381187246786
taobao,2,recency,dnntsp,-0.012540467283831049,0.0,0.0,0.0,0.033996829311255944,0.038752862427338386,0.9272503082614056,0.033996829311255944
taobao,2,recency,cbp,-0.006977074046495255,0.0,0.0,0.0,0.02395631495508191,0.027831601197815747,0.9482120838471023,0.02395631495508191
taobao,2,recency,diffrec,-0.014351322476945915,0.0,0.0,0.0,0.033644530561916505,0.04139510304738418,0.9249603663906993,0.033644530561916505
taobao,2,frequency,racf,-0.005861591604745368,0.0,0.0,0.0,0.004579883741412718,0.009688215606834596,0.9857319006517526,0.004579883741412718
taobao,2,frequency,tifuknn,-0.010053247679705389,0.0,0.0,0.0,0.011449709353531795,0.02272326933239387,0.9658270213140744,0.011449709353531795
taobao,2,frequency,fpmc,-8.908740139157605e-05,0.0,0.0,0.0,0.027831601197815747,0.02078562621102695,0.9513827725911573,0.02078562621102695
taobao,2,frequency,triple2vec,0.006154918715075788,0.0,0.0,0.0,0.01972872996300863,0.012506605601550114,0.9677646644354413,0.012506605601550114
taobao,2,frequency,sets2sets,-0.012824890872964671,0.0,0.0,0.0,0.023251717456403028,0.029593094944512947,0.947155187599084,0.023251717456403028
taobao,2,frequency,dnntsp,-0.009067813701900065,0.0,0.0,0.0,0.025189360577769947,0.027127003699136867,0.9476836357230932,0.025189360577769947
taobao,2,frequency,cbp,-0.0035044204645642723,0.0,0.0,0.0,0.012154306852210675,0.013211203100228995,0.9746344900475603,0.012154306852210675
taobao,2,frequency,diffrec,-0.010878668895014931,0.0,0.0,0.0,0.02448476307909107,0.028888497445834067,0.9466267394750749,0.02448476307909107
taobao,2,racf,tifuknn,-0.004191656074960022,0.0,0.0,0.0,0.011097410604192354,0.017614937466971993,0.9712876519288357,0.011097410604192354
taobao,2,racf,fpmc,0.005772504203353791,0.0,0.0,0.0,0.028007750572485467,0.014620398097586754,0.9573718513299277,0.014620398097586754
taobao,2,racf,triple2vec,0.012016510319821157,0.0,0.0,0.0,0.02342786683107275,0.012154306852210675,0.9644178263167166,0.012154306852210675
taobao,2,racf,sets2sets,-0.006963299268219304,0.0,0.0,0.0,0.02289941870706359,0.02272326933239387,0.9543773119605425,0.02272326933239387
taobao,2,racf,dnntsp,-0.0032062220971546987,0.0,0.0,0.0,0.025013211203100228,0.020433327461687512,0.9545534613352122,0.020433327461687512
taobao,2,racf,cbp,0.0023571711401810954,0.0,0.0,0.0,0.010040514356174035,0.005989078738770477,0.9839704069050554,0.005989078738770477
taobao,2,racf,diffrec,-0.005017077290269565,0.0,0.0,0.0,0.02360401620574247,0.02184252245904527,0.9545534613352122,0.02184252245904527
taobao,2,tifuknn,fpmc,0.009964160278313813,0.0,0.0,0.0,0.03417297868592566,0.016910339968293112,0.9489166813457812,0.016910339968293112
taobao,2,tifuknn,triple2vec,0.016208166394781176,0.0,0.0,0.0,0.026774704949797428,0.008631319358816275,0.9645939756913863,0.008631319358816275
taobao,2,tifuknn,sets2sets,-0.0027716431932592813,0.0,0.0,0.0,0.030297692443191828,0.027831601197815747,0.9418707063589924,0.027831601197815747
taobao,2,tifuknn,dnntsp,0.0009854339778053237,0.0,0.0,0.0,0.03153073806587987,0.023251717456403028,0.9452175444777171,0.023251717456403028
taobao,2,tifuknn,cbp,0.006548827215141117,0.0,0.0,0.0,0.01920028183899947,0.010216663730843756,0.9705830544301568,0.010216663730843756
taobao,2,tifuknn,diffrec,-0.000825421215309544,0.0,0.0,0.0,0.031002289941870705,0.025189360577769947,0.9438083494803593,0.025189360577769947
taobao,2,fpmc,triple2vec,0.006244006116467364,0.0,0.0,0.0,0.02624625682578827,0.026774704949797428,0.9469790382244143,0.02624625682578827
taobao,2,fpmc,sets2sets,-0.012735803471573093,0.0,0.0,0.0,0.00035229874933943986,0.02060947683635723,0.9790382244143033,0.00035229874933943986
taobao,2,fpmc,dnntsp,-0.00897872630050849,0.0,0.0,0.0,0.0014091949973577594,0.010040514356174035,0.9885502906464682,0.0014091949973577594
taobao,2,fpmc,cbp,-0.0034153330631726962,0.0,0.0,0.0,0.014091949973577593,0.02395631495508191,0.9619517350713405,0.014091949973577593
taobao,2,fpmc,diffrec,-0.010789581493623357,0.0,0.0,0.0,0.0,0.013915800598907874,0.9860841994010922,0.0
taobao,2,triple2vec,sets2sets,-0.01897980958804046,0.0,0.0,0.0,0.02360401620574247,0.038752862427338386,0.9376431213669192,0.02360401620574247
taobao,2,triple2vec,dnntsp,-0.015222732416975854,0.0,0.0,0.0,0.02554165932710939,0.033644530561916505,0.9408138101109741,0.02554165932710939
taobao,2,triple2vec,cbp,-0.009659339179640061,0.0,0.0,0.0,0.011273559978862075,0.019376431213669193,0.9693500088074687,0.011273559978862075
taobao,2,triple2vec,diffrec,-0.017033587610090724,0.0,0.0,0.0,0.02466091245376079,0.035582173683283425,0.9397569138629558,0.02466091245376079
taobao,2,sets2sets,dnntsp,0.003757077171064605,0.0,0.0,0.0,0.011802008102871235,0.00035229874933943986,0.9878456931477894,0.00035229874933943986
taobao,2,sets2sets,cbp,0.0093204704084004,0.0,0.0,0.0,0.02430861370442135,0.018671833714990312,0.9570195525805884,0.018671833714990312
taobao,2,sets2sets,diffrec,0.0019462219779497372,0.0,0.0,0.0,0.008455169984146556,0.0014091949973577594,0.9901356350184957,0.0014091949973577594
taobao,2,dnntsp,cbp,0.005563393237335793,0.0,0.0,0.0,0.01990487933767835,0.02096177558569667,0.959133345076625,0.01990487933767835
taobao,2,dnntsp,diffrec,-0.001810855193114867,0.0,0.0,0.0,0.00035229874933943986,0.005108331865421878,0.9945393693852387,0.00035229874933943986
taobao,2,cbp,diffrec,-0.007374248430450659,0.0,0.0,0.0,0.019552580588338912,0.02166637308437555,0.9587810463272856,0.019552580588338912
tmall,0,recency,frequency,0.0005897203097955198,0.0,0.0,0.0,0.011122994652406418,0.007700534759358289,0.9811764705882353,0.007700534759358289
tmall,0,recency,racf,0.0015828804538806666,0.0,0.0,0.0,0.013475935828877005,0.008342245989304813,0.9781818181818182,0.008342245989304813
tmall,0,recency,tifuknn,0.0002435354801578834,0.0,0.0,0.0,0.008770053475935829,0.005989304812834224,0.9852406417112299,0.005989304812834224
tmall,0,recency,fpmc,0.005671548931828509,0.0,0.0,0.0,0.018609625668449196,0.0021390374331550803,0.9792513368983957,0.0021390374331550803
tmall,0,recency,triple2vec,0.0005321929751014733,0.0,0.0,0.0,0.010481283422459893,0.005561497326203209,0.983957219251337,0.005561497326203209
