dataset,keyset,feature,bin,method,n_users,feature_min,feature_median,feature_max,mean_ndcg,mean_centered_ndcg
dunnhumby,0,popularity_profile,1,cbp,906,0.0783215903371917,0.7049031848037888,0.7378585807750379,0.18853514894142379,0.03219585756071782
dunnhumby,0,popularity_profile,1,diffrec,906,0.0783215903371917,0.7049031848037888,0.7378585807750379,0.1625244663100613,0.006185174929355355
dunnhumby,0,popularity_profile,2,recency,886,0.7378625125817815,0.7586940481665921,0.7768503748944412,0.14379254728958035,-0.06665701685097872
dunnhumby,0,popularity_profile,2,frequency,886,0.7378625125817815,0.7586940481665921,0.7768503748944412,0.2477672130809802,0.037317648940421166
dunnhumby,0,popularity_profile,2,tifuknn,886,0.7378625125817815,0.7586940481665921,0.7768503748944412,0.23915739080579937,0.028707826665240303
dunnhumby,0,popularity_profile,2,fpmc,886,0.7378625125817815,0.7586940481665921,0.7768503748944412,0.12351434368200945,-0.08693522045854961
dunnhumby,0,popularity_profile,2,triple2vec,886,0.7378625125817815,0.7586940481665921,0.7768503748944412,0.23327200240041612,0.022822438259857067
dunnhumby,0,popularity_profile,2,dnntsp,886,0.7378625125817815,0.7586940481665921,0.7768503748944412,0.21289390978163278,0.0024443456410736942
dunnhumby,0,popularity_profile,2,cbp,886,0.7378625125817815,0.7586940481665921,0.7768503748944412,0.24703359439299485,0.03658403025243581
dunnhumby,0,popularity_profile,2,diffrec,886,0.7378625125817815,0.7586940481665921,0.7768503748944412,0.23616551169105937,0.02571594755050031
dunnhumby,0,popularity_profile,3,recency,906,0.7769557782520695,0.79120023292796,0.8056051836940112,0.18049435976810813,-0.05700063515445583
dunnhumby,0,popularity_profile,3,frequency,906,0.7769557782520695,0.79120023292796,0.8056051836940112,0.26982999718670647,0.032335002264142564
dunnhumby,0,popularity_profile,3,tifuknn,906,0.7769557782520695,0.79120023292796,0.8056051836940112,0.269335611931153,0.03184061700858911
dunnhumby,0,popularity_profile,3,fpmc,906,0.7769557782520695,0.79120023292796,0.8056051836940112,0.1457606561480143,-0.09173433877454963
dunnhumby,0,popularity_profile,3,triple2vec,906,0.7769557782520695,0.79120023292796,0.8056051836940112,0.2625160951766228,0.025021100254058872
dunnhumby,0,popularity_profile,3,dnntsp,906,0.7769557782520695,0.79120023292796,0.8056051836940112,0.24286875042529896,0.005373755502735048
dunnhumby,0,popularity_profile,3,cbp,906,0.7769557782520695,0.79120023292796,0.8056051836940112,0.27053763876151443,0.03304264383895053
dunnhumby,0,popularity_profile,3,diffrec,906,0.7769557782520695,0.79120023292796,0.8056051836940112,0.2586168499830933,0.021121855060529375
dunnhumby,0,popularity_profile,4,recency,905,0.8056718671363865,0.8204831404126827,0.8385161444123644,0.20292952861524385,-0.06845993210558857
dunnhumby,0,popularity_profile,4,frequency,905,0.8056718671363865,0.8204831404126827,0.8385161444123644,0.3076590480608614,0.03626958734002901
dunnhumby,0,popularity_profile,4,tifuknn,905,0.8056718671363865,0.8204831404126827,0.8385161444123644,0.30610166975951814,0.03471220903868569
dunnhumby,0,popularity_profile,4,fpmc,905,0.8056718671363865,0.8204831404126827,0.8385161444123644,0.165821345747725,-0.10556811497310742
dunnhumby,0,popularity_profile,4,triple2vec,905,0.8056718671363865,0.8204831404126827,0.8385161444123644,0.29775918172426896,0.026369721003436535
dunnhumby,0,popularity_profile,4,dnntsp,905,0.8056718671363865,0.8204831404126827,0.8385161444123644,0.28504605518744486,0.013656594466612436
dunnhumby,0,popularity_profile,4,cbp,905,0.8056718671363865,0.8204831404126827,0.8385161444123644,0.3088557409810443,0.03746628026021194
dunnhumby,0,popularity_profile,4,diffrec,905,0.8056718671363865,0.8204831404126827,0.8385161444123644,0.2969431156905529,0.02555365496972042
dunnhumby,0,popularity_profile,5,recency,901,0.8386080033035237,0.8676638535093494,0.99861600402617,0.22813885948029664,-0.050745845007478786
dunnhumby,0,popularity_profile,5,frequency,901,0.8386080033035237,0.8676638535093494,0.99861600402617,0.3096758798262089,0.030791175338433525
dunnhumby,0,popularity_profile,5,tifuknn,901,0.8386080033035237,0.8676638535093494,0.99861600402617,0.3209036998183286,0.04201899533055315
dunnhumby,0,popularity_profile,5,fpmc,901,0.8386080033035237,0.8676638535093494,0.99861600402617,0.17982022794318922,-0.09906447654458624
dunnhumby,0,popularity_profile,5,triple2vec,901,0.8386080033035237,0.8676638535093494,0.99861600402617,0.3023258095875097,0.023441105099734252
dunnhumby,0,popularity_profile,5,dnntsp,901,0.8386080033035237,0.8676638535093494,0.99861600402617,0.26855075280518775,-0.010333951682587696
dunnhumby,0,popularity_profile,5,cbp,901,0.8386080033035237,0.8676638535093494,0.99861600402617,0.3116801040417714,0.03279539955399591
dunnhumby,0,popularity_profile,5,diffrec,901,0.8386080033035237,0.8676638535093494,0.99861600402617,0.3099823023997113,0.031097597911935917
dunnhumby,0,neighbor_similarity,1,recency,936,0.1176942392601513,0.14444611252297768,0.1520805642090726,0.15072631742741294,-0.06508918786781152
dunnhumby,0,neighbor_similarity,1,frequency,936,0.1176942392601513,0.14444611252297768,0.1520805642090726,0.2506750648768762,0.03485955958165173
dunnhumby,0,neighbor_similarity,1,tifuknn,936,0.1176942392601513,0.14444611252297768,0.1520805642090726,0.24809041109507554,0.03227490579985111
dunnhumby,0,neighbor_similarity,1,fpmc,936,0.1176942392601513,0.14444611252297768,0.1520805642090726,0.1267316732414928,-0.08908383205373165
dunnhumby,0,neighbor_similarity,1,triple2vec,936,0.1176942392601513,0.14444611252297768,0.1520805642090726,0.23697689590870585,0.021161390613481417
dunnhumby,0,neighbor_similarity,1,dnntsp,936,0.1176942392601513,0.14444611252297768,0.1520805642090726,0.22684780989068756,0.011032304595463074
dunnhumby,0,neighbor_similarity,1,cbp,936,0.1176942392601513,0.14444611252297768,0.1520805642090726,0.2513232745968191,0.03550776930159461
dunnhumby,0,neighbor_similarity,1,diffrec,936,0.1176942392601513,0.14444611252297768,0.1520805642090726,0.2351525953247257,0.01933709002950126
dunnhumby,0,neighbor_similarity,2,recency,894,0.1520868238078407,0.1582937684349615,0.1650546686903432,0.1677884674624682,-0.07083321521005287
dunnhumby,0,neighbor_similarity,2,frequency,894,0.1520868238078407,0.1582937684349615,0.1650546686903432,0.2735433074729136,0.03492162480039255
dunnhumby,0,neighbor_similarity,2,tifuknn,894,0.1520868238078407,0.1582937684349615,0.1650546686903432,0.2689462673453593,0.03032458467283826
dunnhumby,0,neighbor_similarity,2,fpmc,894,0.1520868238078407,0.1582937684349615,0.1650546686903432,0.14747210070904687,-0.09114958196347418
dunnhumby,0,neighbor_similarity,2,triple2vec,894,0.1520868238078407,0.1582937684349615,0.1650546686903432,0.2636342387230794,0.025012556050558354
dunnhumby,0,neighbor_similarity,2,dnntsp,894,0.1520868238078407,0.1582937684349615,0.1650546686903432,0.2532416056968601,0.014619923024339074
dunnhumby,0,neighbor_similarity,2,cbp,894,0.1520868238078407,0.1582937684349615,0.1650546686903432,0.2747701587253488,0.03614847605282775
dunnhumby,0,neighbor_similarity,2,diffrec,894,0.1520868238078407,0.1582937684349615,0.1650546686903432,0.25957731524509214,0.020955632572571072
dunnhumby,0,neighbor_similarity,3,recency,889,0.1651205027858099,0.1724732365385431,0.1812531988735242,0.19276156424176275,-0.05952298838959385
dunnhumby,0,neighbor_similarity,3,frequency,889,0.1651205027858099,0.1724732365385431,0.1812531988735242,0.28365159084776304,0.03136703821640647
dunnhumby,0,neighbor_similarity,3,tifuknn,889,0.1651205027858099,0.1724732365385431,0.1812531988735242,0.28422845640363026,0.03194390377227367
dunnhumby,0,neighbor_similarity,3,fpmc,889,0.1651205027858099,0.1724732365385431,0.1812531988735242,0.15506715326880646,-0.09721739936255015
dunnhumby,0,neighbor_similarity,3,triple2vec,889,0.1651205027858099,0.1724732365385431,0.1812531988735242,0.2758420263537395,0.02355747372238288
dunnhumby,0,neighbor_similarity,3,dnntsp,889,0.1651205027858099,0.1724732365385431,0.1812531988735242,0.26408275924266544,0.011798206611308804
dunnhumby,0,neighbor_similarity,3,cbp,889,0.1651205027858099,0.1724732365385431,0.1812531988735242,0.2863584840695214,0.03407393143816482
dunnhumby,0,neighbor_similarity,3,diffrec,889,0.1651205027858099,0.1724732365385431,0.1812531988735242,0.276284386622964,0.023999833991607402
dunnhumby,0,neighbor_similarity,4,recency,882,0.1813884040688473,0.19199026145076775,0.2088774192419089,0.18452539180762761,-0.05334791241001779
dunnhumby,0,neighbor_similarity,4,frequency,882,0.1813884040688473,0.19199026145076775,0.2088774192419089,0.275968302801341,0.0380949985836956
dunnhumby,0,neighbor_similarity,4,tifuknn,882,0.1813884040688473,0.19199026145076775,0.2088774192419089,0.2736858927715662,0.035812588553920804
dunnhumby,0,neighbor_similarity,4,fpmc,882,0.1813884040688473,0.19199026145076775,0.2088774192419089,0.1357381954104372,-0.10213510880720819
dunnhumby,0,neighbor_similarity,4,triple2vec,882,0.1813884040688473,0.19199026145076775,0.2088774192419089,0.266104852805529,0.028231548587883595
dunnhumby,0,neighbor_similarity,4,dnntsp,882,0.1813884040688473,0.19199026145076775,0.2088774192419089,0.23846370713633575,0.000590402918690379
dunnhumby,0,neighbor_similarity,4,cbp,882,0.1813884040688473,0.19199026145076775,0.2088774192419089,0.27324240076940004,0.035369096551754686
dunnhumby,0,neighbor_similarity,4,diffrec,882,0.1813884040688473,0.19199026145076775,0.2088774192419089,0.2552576902389263,0.017384386021280947
dunnhumby,0,neighbor_similarity,5,recency,903,0.2088898999141339,0.2370550342981733,0.4668119074371554,0.172239217964612,-0.03898828927828247
dunnhumby,0,neighbor_similarity,5,frequency,903,0.2088898999141339,0.2370550342981733,0.4668119074371554,0.23996213047109616,0.028734623228201663
dunnhumby,0,neighbor_similarity,5,tifuknn,903,0.2088898999141339,0.2370550342981733,0.4668119074371554,0.24064934860742937,0.029421841364534882
dunnhumby,0,neighbor_similarity,5,fpmc,903,0.2088898999141339,0.2370550342981733,0.4668119074371554,0.13154903332224782,-0.07967847392064663
dunnhumby,0,neighbor_similarity,5,triple2vec,903,0.2088898999141339,0.2370550342981733,0.4668119074371554,0.23788257353106412,0.02665506628816966
dunnhumby,0,neighbor_similarity,5,dnntsp,903,0.2088898999141339,0.2370550342981733,0.4668119074371554,0.18627581449919797,-0.024951692743696487
dunnhumby,0,neighbor_similarity,5,cbp,903,0.2088898999141339,0.2370550342981733,0.4668119074371554,0.24216426675640837,0.03093675951351389
dunnhumby,0,neighbor_similarity,5,diffrec,903,0.2088898999141339,0.2370550342981733,0.4668119074371554,0.2390976727911,0.02787016554820552
dunnhumby,0,transition_strength,1,recency,894,0.0,0.022523499335112898,0.0252712743630922,0.12611274436346062,-0.047732324573684176
dunnhumby,0,transition_strength,1,frequency,894,0.0,0.022523499335112898,0.0252712743630922,0.20277319388000076,0.028928124942855977
dunnhumby,0,transition_strength,1,tifuknn,894,0.0,0.022523499335112898,0.0252712743630922,0.19490039367968084,0.021055324742536033
dunnhumby,0,transition_strength,1,fpmc,894,0.0,0.022523499335112898,0.0252712743630922,0.10630006307672377,-0.06754500586042103
dunnhumby,0,transition_strength,1,triple2vec,894,0.0,0.022523499335112898,0.0252712743630922,0.1965050664433488,0.022659997506203997
dunnhumby,0,transition_strength,1,dnntsp,894,0.0,0.022523499335112898,0.0252712743630922,0.16532137120188467,-0.008523697735260117
dunnhumby,0,transition_strength,1,cbp,894,0.0,0.022523499335112898,0.0252712743630922,0.20338298677982317,0.029537917842678365
dunnhumby,0,transition_strength,1,diffrec,894,0.0,0.022523499335112898,0.0252712743630922,0.1954647320722358,0.021619663135090974
dunnhumby,0,transition_strength,2,recency,926,0.0252896282256113,0.027160893921492048,0.0286531756411209,0.1325712453663142,-0.06371990183670534
dunnhumby,0,transition_strength,2,frequency,926,0.0252896282256113,0.027160893921492048,0.0286531756411209,0.22537273248159917,0.02908158527857962
dunnhumby,0,transition_strength,2,tifuknn,926,0.0252896282256113,0.027160893921492048,0.0286531756411209,0.22488947890721048,0.02859833170419092
dunnhumby,0,transition_strength,2,fpmc,926,0.0252896282256113,0.027160893921492048,0.0286531756411209,0.1274839349154423,-0.06880721228757727
dunnhumby,0,transition_strength,2,triple2vec,926,0.0252896282256113,0.027160893921492048,0.0286531756411209,0.21498563239213692,0.018694485189117392
dunnhumby,0,transition_strength,2,dnntsp,926,0.0252896282256113,0.027160893921492048,0.0286531756411209,0.20204846808673582,0.0057573208837162606
dunnhumby,0,transition_strength,2,cbp,926,0.0252896282256113,0.027160893921492048,0.0286531756411209,0.2242879078322683,0.027996760629248742
dunnhumby,0,transition_strength,2,diffrec,926,0.0252896282256113,0.027160893921492048,0.0286531756411209,0.21868977764244926,0.02239863043942969
dunnhumby,0,transition_strength,3,recency,922,0.0286542042700452,0.03002319631568305,0.0313283832078515,0.1697055555755022,-0.05911840421575228
dunnhumby,0,transition_strength,3,frequency,922,0.0286542042700452,0.03002319631568305,0.0313283832078515,0.2599680467110857,0.03114408691983117
dunnhumby,0,transition_strength,3,tifuknn,922,0.0286542042700452,0.03002319631568305,0.0313283832078515,0.2565844095108699,0.027760449719615412
dunnhumby,0,transition_strength,3,fpmc,922,0.0286542042700452,0.03002319631568305,0.0313283832078515,0.14561925310347115,-0.08320470668778335
dunnhumby,0,transition_strength,3,triple2vec,922,0.0286542042700452,0.03002319631568305,0.0313283832078515,0.2513519022914466,0.022527942500192098
dunnhumby,0,transition_strength,3,dnntsp,922,0.0286542042700452,0.03002319631568305,0.0313283832078515,0.23625897783172486,0.007435018040470358
dunnhumby,0,transition_strength,3,cbp,922,0.0286542042700452,0.03002319631568305,0.0313283832078515,0.26218740631877907,0.03336344652752455
dunnhumby,0,transition_strength,3,diffrec,922,0.0286542042700452,0.03002319631568305,0.0313283832078515,0.24891612698715654,0.020092167195902066
dunnhumby,0,transition_strength,4,recency,870,0.0313304014628455,0.032968871557450305,0.0350241249916798,0.19556241871328683,-0.06273966219996699
dunnhumby,0,transition_strength,4,frequency,870,0.0313304014628455,0.032968871557450305,0.0350241249916798,0.29417812970479157,0.03587604879153774
dunnhumby,0,transition_strength,4,tifuknn,870,0.0313304014628455,0.032968871557450305,0.0350241249916798,0.29798732769421693,0.039685246780963176
dunnhumby,0,transition_strength,4,fpmc,870,0.0313304014628455,0.032968871557450305,0.0350241249916798,0.14984666145954093,-0.10845541945371288
dunnhumby,0,transition_strength,4,triple2vec,870,0.0313304014628455,0.032968871557450305,0.0350241249916798,0.2825010195355141,0.024198938622260267
dunnhumby,0,transition_strength,4,dnntsp,870,0.0313304014628455,0.032968871557450305,0.0350241249916798,0.2711465352639162,0.01284445435066239
dunnhumby,0,transition_strength,4,cbp,870,0.0313304014628455,0.032968871557450305,0.0350241249916798,0.29509355261258124,0.03679147169932748
dunnhumby,0,transition_strength,4,diffrec,870,0.0313304014628455,0.032968871557450305,0.0350241249916798,0.28010100232218266,0.021798921408928845
dunnhumby,0,transition_strength,5,recency,892,0.0350256276262849,0.039207300605990605,0.2009540910202969,0.24508696170346522,-0.054546628714994244
dunnhumby,0,transition_strength,5,frequency,892,0.0350256276262849,0.039207300605990605,0.2009540910202969,0.34286523681380454,0.04323164639534506
dunnhumby,0,transition_strength,5,tifuknn,892,0.0350256276262849,0.039207300605990605,0.2009540910202969,0.34273385052791144,0.043100260109451914
dunnhumby,0,transition_strength,5,fpmc,892,0.0350256276262849,0.039207300605990605,0.2009540910202969,0.16716989005874203,-0.13246370035971747
dunnhumby,0,transition_strength,5,triple2vec,892,0.0350256276262849,0.039207300605990605,0.2009540910202969,0.3362789502089686,0.03664535979050904
dunnhumby,0,transition_strength,5,dnntsp,892,0.0350256276262849,0.039207300605990605,0.2009540910202969,0.2952990113914465,-0.004334579027012978
dunnhumby,0,transition_strength,5,cbp,892,0.0350256276262849,0.039207300605990605,0.2009540910202969,0.34433492980698915,0.04470133938852964
dunnhumby,0,transition_strength,5,diffrec,892,0.0350256276262849,0.039207300605990605,0.2009540910202969,0.32329989283634847,0.023666302417889078
dunnhumby,0,relational_strength,1,recency,892,0.0,0.02760083634702685,0.0369125305564447,0.10812748042628949,-0.04004265872433629
dunnhumby,0,relational_strength,1,frequency,892,0.0,0.02760083634702685,0.0369125305564447,0.17614347508745273,0.02797333593682694
dunnhumby,0,relational_strength,1,tifuknn,892,0.0,0.02760083634702685,0.0369125305564447,0.16653651522365204,0.018366376073026294
dunnhumby,0,relational_strength,1,fpmc,892,0.0,0.02760083634702685,0.0369125305564447,0.08481961406297897,-0.06335052508764681
dunnhumby,0,relational_strength,1,triple2vec,892,0.0,0.02760083634702685,0.0369125305564447,0.16922407628074987,0.021053937130124104
dunnhumby,0,relational_strength,1,dnntsp,892,0.0,0.02760083634702685,0.0369125305564447,0.13425212617548102,-0.01391801297514475
dunnhumby,0,relational_strength,1,cbp,892,0.0,0.02760083634702685,0.0369125305564447,0.1775110952138419,0.02934095606321612
dunnhumby,0,relational_strength,1,diffrec,892,0.0,0.02760083634702685,0.0369125305564447,0.16874673073456015,0.02057659158393438
dunnhumby,0,relational_strength,2,recency,919,0.0369495847390261,0.043154020070949,0.0478244768872286,0.1415758181780872,-0.059826273305461815
dunnhumby,0,relational_strength,2,frequency,919,0.0369495847390261,0.043154020070949,0.0478244768872286,0.2332968196115431,0.031894728127994085
dunnhumby,0,relational_strength,2,tifuknn,919,0.0369495847390261,0.043154020070949,0.0478244768872286,0.22875525829245874,0.027353166808909687
dunnhumby,0,relational_strength,2,fpmc,919,0.0369495847390261,0.043154020070949,0.0478244768872286,0.12497031280979749,-0.07643177867375152
dunnhumby,0,relational_strength,2,triple2vec,919,0.0369495847390261,0.043154020070949,0.0478244768872286,0.22578967395493604,0.024387582471387
dunnhumby,0,relational_strength,2,dnntsp,919,0.0369495847390261,0.043154020070949,0.0478244768872286,0.2011854085994712,-0.00021668288407782597
dunnhumby,0,relational_strength,2,cbp,919,0.0369495847390261,0.043154020070949,0.0478244768872286,0.23372429598893632,0.032322204505387295
dunnhumby,0,relational_strength,2,diffrec,919,0.0369495847390261,0.043154020070949,0.0478244768872286,0.22191914443316213,0.020517052949613115
dunnhumby,0,relational_strength,3,recency,918,0.0478325043689084,0.0523220149142428,0.0565208468589723,0.16980560710362097,-0.07180041618175216
dunnhumby,0,relational_strength,3,frequency,918,0.0478325043689084,0.0523220149142428,0.0565208468589723,0.2797126994285418,0.03810667614316871
dunnhumby,0,relational_strength,3,tifuknn,918,0.0478325043689084,0.0523220149142428,0.0565208468589723,0.2734209667193681,0.03181494343399498
dunnhumby,0,relational_strength,3,fpmc,918,0.0478325043689084,0.0523220149142428,0.0565208468589723,0.137346150099858,-0.10425987318551512
dunnhumby,0,relational_strength,3,triple2vec,918,0.0478325043689084,0.0523220149142428,0.0565208468589723,0.2728464939220365,0.031240470636663423
dunnhumby,0,relational_strength,3,dnntsp,918,0.0478325043689084,0.0523220149142428,0.0565208468589723,0.25411879291201045,0.012512769626637305
dunnhumby,0,relational_strength,3,cbp,918,0.0478325043689084,0.0523220149142428,0.0565208468589723,0.2817266362504067,0.04012061296503356
dunnhumby,0,relational_strength,3,diffrec,918,0.0478325043689084,0.0523220149142428,0.0565208468589723,0.2638708398471425,0.02226481656176933
dunnhumby,0,relational_strength,4,recency,881,0.056536398681229,0.0607966741857917,0.0663333992646658,0.21558295512268674,-0.06055270190105868
dunnhumby,0,relational_strength,4,frequency,881,0.056536398681229,0.0607966741857917,0.0663333992646658,0.31185365694583767,0.03571799992209225
dunnhumby,0,relational_strength,4,tifuknn,881,0.056536398681229,0.0607966741857917,0.0663333992646658,0.32122268670027343,0.04508702967652797
dunnhumby,0,relational_strength,4,fpmc,881,0.056536398681229,0.0607966741857917,0.0663333992646658,0.16240833304933028,-0.11372732397441516
dunnhumby,0,relational_strength,4,triple2vec,881,0.056536398681229,0.0607966741857917,0.0663333992646658,0.3019519206653342,0.025816263641588778
