dataset,keyset,method_a,method_b,feature,n,rho,p_value
sam,0,tifuknn,sets2sets,n_baskets,3678,0.06639979757573951,5.577792909602424e-05
sam,0,tifuknn,sets2sets,avg_basket_size,3678,0.04365141129029884,0.008104903570020267
sam,0,tifuknn,sets2sets,repeat_rate,3678,0.027356276192772363,0.09715421513683245
sam,0,tifuknn,sets2sets,adjacent_basket_jaccard,3678,0.013782916725076045,0.4033566412424012
sam,0,tifuknn,sets2sets,recency_frequency_disagreement,3678,0.05894965909902928,0.00034757736654468795
sam,0,tifuknn,sets2sets,recent_basket_novelty,3678,-0.02584039932029392,0.1171476200473329
sam,0,tifuknn,sets2sets,popularity_profile,3678,0.05776619639642662,0.0004565134233601835
sam,0,tifuknn,sets2sets,neighbor_similarity,3678,0.08634947789522511,1.5644072870132222e-07
sam,0,tifuknn,sets2sets,cooccurrence_support,3193,0.06755316340753509,0.00013341298247844475
sam,0,tifuknn,sets2sets,transition_predictability,3120,0.03023694510642269,0.09128592078188279
sam,0,tifuknn,dnntsp,n_baskets,3678,0.12842030923931808,5.367455636406984e-15
sam,0,tifuknn,dnntsp,avg_basket_size,3678,-0.0519833425284448,0.0016123168223095474
sam,0,tifuknn,dnntsp,repeat_rate,3678,0.1979176873005826,8.376907512858873e-34
sam,0,tifuknn,dnntsp,adjacent_basket_jaccard,3678,0.17646839709745823,4.1287683816169126e-27
sam,0,tifuknn,dnntsp,recency_frequency_disagreement,3678,0.01490351280939254,0.3662133276689904
sam,0,tifuknn,dnntsp,recent_basket_novelty,3678,-0.17434863954198346,1.7117026152993088e-26
sam,0,tifuknn,dnntsp,popularity_profile,3678,0.04856144852035614,0.0032210020873342337
sam,0,tifuknn,dnntsp,neighbor_similarity,3678,0.0500695214798431,0.002386166723715519
sam,0,tifuknn,dnntsp,cooccurrence_support,3193,0.07857961646782258,8.772597046734292e-06
sam,0,tifuknn,dnntsp,transition_predictability,3120,0.1214027451048633,1.0200161375871043e-11
sam,0,tifuknn,cbp,n_baskets,3678,-0.040613934887042805,0.013767513976301259
sam,0,tifuknn,cbp,avg_basket_size,3678,-0.016361629394961164,0.32119511411674206
sam,0,tifuknn,cbp,repeat_rate,3678,-0.02591821215565683,0.11604822330311403
sam,0,tifuknn,cbp,adjacent_basket_jaccard,3678,-0.00825543284137167,0.6167219346679386
sam,0,tifuknn,cbp,recency_frequency_disagreement,3678,-0.03390972615083974,0.03974406247324265
sam,0,tifuknn,cbp,recent_basket_novelty,3678,0.009520182319656416,0.5638160274403583
sam,0,tifuknn,cbp,popularity_profile,3678,-0.02021553719062526,0.22030766448392414
sam,0,tifuknn,cbp,neighbor_similarity,3678,-0.017498746142250714,0.28870876077815316
sam,0,tifuknn,cbp,cooccurrence_support,3193,-0.025484593528744312,0.14994702090428028
sam,0,tifuknn,cbp,transition_predictability,3120,0.0042112552856573395,0.8141041853367113
sam,0,tifuknn,diffrec,n_baskets,3678,-0.07395488969720525,7.131323050977795e-06
sam,0,tifuknn,diffrec,avg_basket_size,3678,-0.19231298749077336,5.627737560571742e-32
sam,0,tifuknn,diffrec,repeat_rate,3678,0.22267215141564264,1.49868087867875e-42
sam,0,tifuknn,diffrec,adjacent_basket_jaccard,3678,0.28378312615586404,4.410171852316478e-69
sam,0,tifuknn,diffrec,recency_frequency_disagreement,3678,-0.16882585562310626,6.396481591038501e-25
sam,0,tifuknn,diffrec,recent_basket_novelty,3678,-0.21087752232651424,3.0361562800707284e-38
sam,0,tifuknn,diffrec,popularity_profile,3678,-0.12872958456242106,4.615353543087069e-15
sam,0,tifuknn,diffrec,neighbor_similarity,3678,-0.22762958027989993,1.946039373919337e-44
sam,0,tifuknn,diffrec,cooccurrence_support,3193,-0.07895037954672997,7.952953103306181e-06
sam,0,tifuknn,diffrec,transition_predictability,3120,-3.0888681985780934e-06,0.9998623923207226
sam,0,fpmc,triple2vec,n_baskets,3678,-0.10272625329934183,4.2543829562741715e-10
sam,0,fpmc,triple2vec,avg_basket_size,3678,-0.039377030436747756,0.016931392529930058
sam,0,fpmc,triple2vec,repeat_rate,3678,-0.28547226859815655,6.407491072175652e-70
sam,0,fpmc,triple2vec,adjacent_basket_jaccard,3678,-0.28027633481513714,2.318486817990704e-67
sam,0,fpmc,triple2vec,recency_frequency_disagreement,3678,-0.03949790471796236,0.01659631673442814
sam,0,fpmc,triple2vec,recent_basket_novelty,3678,0.23116767525484647,8.21853933889669e-46
sam,0,fpmc,triple2vec,popularity_profile,3678,-0.10149146494419933,6.87467739759589e-10
sam,0,fpmc,triple2vec,neighbor_similarity,3678,-0.047308101176749044,0.0041085744877187025
sam,0,fpmc,triple2vec,cooccurrence_support,3193,-0.15392819090500684,2.1961710378082468e-18
sam,0,fpmc,triple2vec,transition_predictability,3120,-0.049177089170697956,0.006006170839298273
sam,0,fpmc,sets2sets,n_baskets,3678,-0.04800527144596472,0.0035907461526317945
sam,0,fpmc,sets2sets,avg_basket_size,3678,-0.01847118237769259,0.26274460039088454
sam,0,fpmc,sets2sets,repeat_rate,3678,-0.2561591518455442,3.4153023748494405e-56
sam,0,fpmc,sets2sets,adjacent_basket_jaccard,3678,-0.2679323483572351,1.6804255784884765e-61
sam,0,fpmc,sets2sets,recency_frequency_disagreement,3678,-0.002365009064753316,0.8859892805601641
sam,0,fpmc,sets2sets,recent_basket_novelty,3678,0.20900927849130813,1.3841716851149647e-37
sam,0,fpmc,sets2sets,popularity_profile,3678,-0.07264729863328763,1.0330576038670671e-05
sam,0,fpmc,sets2sets,neighbor_similarity,3678,-0.0054964797487012705,0.7389594957435159
sam,0,fpmc,sets2sets,cooccurrence_support,3193,-0.12079017196686379,7.496304466767984e-12
sam,0,fpmc,sets2sets,transition_predictability,3120,-0.049158303122001146,0.006025444714092819
sam,0,fpmc,dnntsp,n_baskets,3678,0.020877368186502113,0.20556777857679737
sam,0,fpmc,dnntsp,avg_basket_size,3678,-0.13237803182982033,7.565058580901723e-16
sam,0,fpmc,dnntsp,repeat_rate,3678,-0.09276629442168162,1.7384664854459688e-08
sam,0,fpmc,dnntsp,adjacent_basket_jaccard,3678,-0.10955301269664953,2.7047618943324588e-11
sam,0,fpmc,dnntsp,recency_frequency_disagreement,3678,-0.042986722445202394,0.009125563387296124
sam,0,fpmc,dnntsp,recent_basket_novelty,3678,0.06649847310981101,5.4370760428911215e-05
sam,0,fpmc,dnntsp,popularity_profile,3678,-0.08214681329754892,6.08003358406006e-07
sam,0,fpmc,dnntsp,neighbor_similarity,3678,-0.027778240155769407,0.09210325326851077
sam,0,fpmc,dnntsp,cooccurrence_support,3193,-0.10257208456900056,6.282420815115129e-09
sam,0,fpmc,dnntsp,transition_predictability,3120,0.04264660487163258,0.017207728496374773
sam,0,fpmc,cbp,n_baskets,3678,-0.09015663733996127,4.3263686958786155e-08
sam,0,fpmc,cbp,avg_basket_size,3678,-0.0342199992783513,0.03796558640034232
sam,0,fpmc,cbp,repeat_rate,3678,-0.27275080940835233,9.421995655589448e-64
sam,0,fpmc,cbp,adjacent_basket_jaccard,3678,-0.2719305947440404,2.2941703276654972e-63
sam,0,fpmc,cbp,recency_frequency_disagreement,3678,-0.03620643245406959,0.028108586080295733
sam,0,fpmc,cbp,recent_basket_novelty,3678,0.21728558851659704,1.4932780866378373e-40
sam,0,fpmc,cbp,popularity_profile,3678,-0.0986239403891972,2.0501594183787283e-09
sam,0,fpmc,cbp,neighbor_similarity,3678,-0.05633885325517719,0.0006301155439215389
sam,0,fpmc,cbp,cooccurrence_support,3193,-0.1616473937148794,3.889159814702712e-20
sam,0,fpmc,cbp,transition_predictability,3120,-0.055027170231012355,0.0021068013174579125
sam,0,fpmc,diffrec,n_baskets,3678,-0.19531302772351497,6.014686384249008e-33
sam,0,fpmc,diffrec,avg_basket_size,3678,-0.2899307967564103,3.6928362176119377e-72
sam,0,fpmc,diffrec,repeat_rate,3678,-0.07859970196400354,1.8189666439001492e-06
sam,0,fpmc,diffrec,adjacent_basket_jaccard,3678,-0.0026509868513317995,0.8723149192225067
sam,0,fpmc,diffrec,recency_frequency_disagreement,3678,-0.25110252745155465,5.373954099396588e-54
sam,0,fpmc,diffrec,recent_basket_novelty,3678,0.027534683230065974,0.0949922832282537
sam,0,fpmc,diffrec,popularity_profile,3678,-0.2979481937717043,2.7379217893332877e-76
sam,0,fpmc,diffrec,neighbor_similarity,3678,-0.3421161742964016,1.6620041881462318e-101
sam,0,fpmc,diffrec,cooccurrence_support,3193,-0.2988512557127013,7.03517774715816e-67
sam,0,fpmc,diffrec,transition_predictability,3120,-0.09175640759930974,2.836280195982627e-07
sam,0,triple2vec,sets2sets,n_baskets,3678,0.11347654213042205,5.130390217068382e-12
sam,0,triple2vec,sets2sets,avg_basket_size,3678,0.0652661276170342,7.462358959362482e-05
sam,0,triple2vec,sets2sets,repeat_rate,3678,0.059574317798096646,0.0003003967434475688
sam,0,triple2vec,sets2sets,adjacent_basket_jaccard,3678,0.024809976969858084,0.13248901069876437
sam,0,triple2vec,sets2sets,recency_frequency_disagreement,3678,0.09270734120577699,1.775133417666611e-08
sam,0,triple2vec,sets2sets,recent_basket_novelty,3678,-0.05025740064821011,0.0022973680282194404
sam,0,triple2vec,sets2sets,popularity_profile,3678,0.07277079714522348,9.977846035089673e-06
sam,0,triple2vec,sets2sets,neighbor_similarity,3678,0.086053012789785,1.7252585117033198e-07
sam,0,triple2vec,sets2sets,cooccurrence_support,3193,0.08369136597421159,2.184344460239557e-06
sam,0,triple2vec,sets2sets,transition_predictability,3120,0.007737650590961754,0.6657160348109942
sam,0,triple2vec,dnntsp,n_baskets,3678,0.15326289618423802,9.019243338044499e-21
sam,0,triple2vec,dnntsp,avg_basket_size,3678,-0.047437864538278404,0.004007340480014895
sam,0,triple2vec,dnntsp,repeat_rate,3678,0.21657577071455278,2.7133842303594487e-40
sam,0,triple2vec,dnntsp,adjacent_basket_jaccard,3678,0.18837564941027332,1.001482527312487e-30
sam,0,triple2vec,dnntsp,recency_frequency_disagreement,3678,0.032796930132306924,0.04671461632459012
sam,0,triple2vec,dnntsp,recent_basket_novelty,3678,-0.18800918127011418,1.3050342791262038e-30
sam,0,triple2vec,dnntsp,popularity_profile,3678,0.049115298049894195,0.0028875936431443576
sam,0,triple2vec,dnntsp,neighbor_similarity,3678,0.0471757933589688,0.00421417678219557
sam,0,triple2vec,dnntsp,cooccurrence_support,3193,0.07701624260556782,1.3204005787187172e-05
sam,0,triple2vec,dnntsp,transition_predictability,3120,0.0982372525624506,3.833856024274337e-08
sam,0,triple2vec,cbp,n_baskets,3678,0.037356376608388295,0.02347865675746314
sam,0,triple2vec,cbp,avg_basket_size,3678,0.0018138859154980945,0.9124343084918893
sam,0,triple2vec,cbp,repeat_rate,3678,0.031054105485445144,0.05968176228478169
sam,0,triple2vec,cbp,adjacent_basket_jaccard,3678,0.01223395363548785,0.4582556461302639
sam,0,triple2vec,cbp,recency_frequency_disagreement,3678,0.013408060276891398,0.4162683469785522
sam,0,triple2vec,cbp,recent_basket_novelty,3678,-0.027862906176801695,0.0911156435456905
sam,0,triple2vec,cbp,popularity_profile,3678,0.0028366142581048434,0.8634590347650203
sam,0,triple2vec,cbp,neighbor_similarity,3678,-0.015674295561254867,0.34194628264678595
sam,0,triple2vec,cbp,cooccurrence_support,3193,-0.0015953256491592154,0.9281988115229772
sam,0,triple2vec,cbp,transition_predictability,3120,-0.01741065203370473,0.3309559931009405
sam,0,triple2vec,diffrec,n_baskets,3678,-0.046052219231602715,0.005215080216265281
sam,0,triple2vec,diffrec,avg_basket_size,3678,-0.17833510550196277,1.1626938246369573e-27
sam,0,triple2vec,diffrec,repeat_rate,3678,0.24843813375205545,7.379147054643589e-53
sam,0,triple2vec,diffrec,adjacent_basket_jaccard,3678,0.2999741520018249,2.358496746860209e-77
sam,0,triple2vec,diffrec,recency_frequency_disagreement,3678,-0.15296157887264356,1.075047607461587e-20
sam,0,triple2vec,diffrec,recent_basket_novelty,3678,-0.22703846004263573,3.2847088002230346e-44
sam,0,triple2vec,diffrec,popularity_profile,3678,-0.11917382357483015,4.1409202074976584e-13
sam,0,triple2vec,diffrec,neighbor_similarity,3678,-0.22764631915129577,1.9173631817644158e-44
sam,0,triple2vec,diffrec,cooccurrence_support,3193,-0.07132008885297036,5.492470890686246e-05
sam,0,triple2vec,diffrec,transition_predictability,3120,-0.018039434614207914,0.31378766617679626
sam,0,sets2sets,dnntsp,n_baskets,3678,0.082785714774536,4.966817436100875e-07
sam,0,sets2sets,dnntsp,avg_basket_size,3678,-0.08585174855825906,1.8434450717377372e-07
sam,0,sets2sets,dnntsp,repeat_rate,3678,0.18113333436154658,1.6946689228301704e-28
sam,0,sets2sets,dnntsp,adjacent_basket_jaccard,3678,0.1748967640343259,1.1870706857118152e-26
sam,0,sets2sets,dnntsp,recency_frequency_disagreement,3678,-0.02552113162345923,0.12174425006018673
sam,0,sets2sets,dnntsp,recent_basket_novelty,3678,-0.1592431299913826,2.5690042188941294e-22
sam,0,sets2sets,dnntsp,popularity_profile,3678,0.007901398328449124,0.6319123918729763
sam,0,sets2sets,dnntsp,neighbor_similarity,3678,-0.014238995738894115,0.38797489312226185
sam,0,sets2sets,dnntsp,cooccurrence_support,3193,0.03102951194111375,0.07958330922028452
sam,0,sets2sets,dnntsp,transition_predictability,3120,0.10029496334197191,1.9760271213826513e-08
sam,0,sets2sets,cbp,n_baskets,3678,-0.09987748895872706,1.2763478214541186e-09
sam,0,sets2sets,cbp,avg_basket_size,3678,-0.06776762063532504,3.9020862754932006e-05
sam,0,sets2sets,cbp,repeat_rate,3678,-0.04208336260886189,0.01069613361754194
sam,0,sets2sets,cbp,adjacent_basket_jaccard,3678,-0.014822068671775247,0.3688387714934359
sam,0,sets2sets,cbp,recency_frequency_disagreement,3678,-0.09404680748435668,1.1012986187628582e-08
sam,0,sets2sets,cbp,recent_basket_novelty,3678,0.025946902575432553,0.11564491520506036
sam,0,sets2sets,cbp,popularity_profile,3678,-0.07031408562540416,1.971112653881903e-05
sam,0,sets2sets,cbp,neighbor_similarity,3678,-0.1015711293866536,6.66622769540177e-10
sam,0,sets2sets,cbp,cooccurrence_support,3193,-0.08643744331162465,1.0005326821255468e-06
sam,0,sets2sets,cbp,transition_predictability,3120,-0.029722653918325487,0.09693084221256644
sam,0,sets2sets,diffrec,n_baskets,3678,-0.11346839278312564,5.1484434019666584e-12
sam,0,sets2sets,diffrec,avg_basket_size,3678,-0.21299021183007327,5.3654913131379585e-39
sam,0,sets2sets,diffrec,repeat_rate,3678,0.19994344033730696,1.7736172734266854e-34
sam,0,sets2sets,diffrec,adjacent_basket_jaccard,3678,0.27304932521848124,6.810043346251376e-64
sam,0,sets2sets,diffrec,recency_frequency_disagreement,3678,-0.2021217788496941,3.278311035495785e-35
sam,0,sets2sets,diffrec,recent_basket_novelty,3678,-0.19215171416689542,6.339948230454833e-32
sam,0,sets2sets,diffrec,popularity_profile,3678,-0.16388484648155233,1.4729680686967477e-23
sam,0,sets2sets,diffrec,neighbor_similarity,3678,-0.281486724588919,5.944243719285699e-68
sam,0,sets2sets,diffrec,cooccurrence_support,3193,-0.12399125774951099,2.054545216061435e-12
sam,0,sets2sets,diffrec,transition_predictability,3120,-0.016890817245226553,0.34559962108810893
sam,0,dnntsp,cbp,n_baskets,3678,-0.13585788645217464,1.2856493307110062e-16
sam,0,dnntsp,cbp,avg_basket_size,3678,0.045281559218476194,0.0060208411035705366
sam,0,dnntsp,cbp,repeat_rate,3678,-0.2030522303742448,1.5844265057022406e-35
sam,0,dnntsp,cbp,adjacent_basket_jaccard,3678,-0.18283268935879943,5.18166224435028e-29
sam,0,dnntsp,cbp,recency_frequency_disagreement,3678,-0.026817859093709623,0.10391788687816156
sam,0,dnntsp,cbp,recent_basket_novelty,3678,0.17487513957185463,1.2043629580080117e-26
sam,0,dnntsp,cbp,popularity_profile,3678,-0.044616497143126356,0.006804513181801524
sam,0,dnntsp,cbp,neighbor_similarity,3678,-0.049958701107745015,0.002440006237315936
sam,0,dnntsp,cbp,cooccurrence_support,3193,-0.08174031524438855,3.749560136879788e-06
sam,0,dnntsp,cbp,transition_predictability,3120,-0.10853500896822055,1.2171494486107734e-09
sam,0,dnntsp,diffrec,n_baskets,3678,-0.1947897207869203,8.907605332866612e-33
sam,0,dnntsp,diffrec,avg_basket_size,3678,-0.1281583949667901,6.097729495541127e-15
sam,0,dnntsp,diffrec,repeat_rate,3678,0.019947514984675074,0.22648754275927835
sam,0,dnntsp,diffrec,adjacent_basket_jaccard,3678,0.10190739322200439,5.852258851144448e-10
sam,0,dnntsp,diffrec,recency_frequency_disagreement,3678,-0.17732969688688838,2.3048404573376965e-27
sam,0,dnntsp,diffrec,recent_basket_novelty,3678,-0.0348179551522892,0.03472848812343808
sam,0,dnntsp,diffrec,popularity_profile,3678,-0.1707879681349561,1.79188038816839e-25
sam,0,dnntsp,diffrec,neighbor_similarity,3678,-0.26819907050522335,1.2647568234122027e-61
sam,0,dnntsp,diffrec,cooccurrence_support,3193,-0.1597502824220815,1.0679613962295798e-19
sam,0,dnntsp,diffrec,transition_predictability,3120,-0.11279045722022848,2.6535370367097075e-10
sam,0,cbp,diffrec,n_baskets,3678,-0.060852072522348415,0.00022194331540491448
sam,0,cbp,diffrec,avg_basket_size,3678,-0.1752774981439107,9.199401002434804e-27
sam,0,cbp,diffrec,repeat_rate,3678,0.2423314382328932,2.6565246389213697e-50
sam,0,cbp,diffrec,adjacent_basket_jaccard,3678,0.30250483079791374,1.0727313216905807e-78
sam,0,cbp,diffrec,recency_frequency_disagreement,3678,-0.15099810326176274,3.346397069287865e-20
sam,0,cbp,diffrec,recent_basket_novelty,3678,-0.22261896112548543,1.5692935183368645e-42
sam,0,cbp,diffrec,popularity_profile,3678,-0.11841922074986856,5.81996962355206e-13
sam,0,cbp,diffrec,neighbor_similarity,3678,-0.22376356799405567,5.811331187422252e-43
sam,0,cbp,diffrec,cooccurrence_support,3193,-0.06495231427192506,0.0002400216652281476
sam,0,cbp,diffrec,transition_predictability,3120,-0.012585092677751824,0.4822357722383215
sam,1,recency,frequency,n_baskets,3678,-0.1797435697947096,4.427824509722444e-28
sam,1,recency,frequency,avg_basket_size,3678,-0.138145110644399,3.91057629611452e-17
sam,1,recency,frequency,repeat_rate,3678,-0.12931042721350777,3.472514662342813e-15
sam,1,recency,frequency,adjacent_basket_jaccard,3678,-0.08518970287427695,2.2899956312830514e-07
sam,1,recency,frequency,recency_frequency_disagreement,3678,-0.15484002917683368,3.5769634461260415e-21
sam,1,recency,frequency,recent_basket_novelty,3678,-0.0035410608170838363,0.8300162863154782
sam,1,recency,frequency,popularity_profile,3678,-0.07593178740762369,4.024956306972804e-06
sam,1,recency,frequency,neighbor_similarity,3678,-0.06436976542741432,9.363228355871076e-05
sam,1,recency,frequency,cooccurrence_support,3211,-0.0826121802809842,2.766071312394789e-06
sam,1,recency,frequency,transition_predictability,3158,0.0443298000811315,0.01272408834607853
sam,1,recency,racf,n_baskets,3678,-0.18053219880631147,2.5698999549047774e-28
sam,1,recency,racf,avg_basket_size,3678,-0.16304097767934456,2.492621200704876e-23
