dataset,keyset,outcome,method,feature,n_users,r2,coef
tafeng,2,centered,fpmc,popularity_profile,2813,0.07279985144330703,0.007850318088553082
tafeng,2,centered,fpmc,neighbor_similarity,2813,0.07279985144330703,0.025754536919416517
tafeng,2,centered,fpmc,transition_strength,2813,0.07279985144330703,-0.0074548922647895794
tafeng,2,centered,fpmc,relational_strength,2813,0.07279985144330703,0.0077070395268822225
tafeng,2,centered,triple2vec,n_baskets,2813,0.017224535537977426,-0.004046764427837188
tafeng,2,centered,triple2vec,avg_basket_size,2813,0.017224535537977426,0.009199073247103567
tafeng,2,centered,triple2vec,repeat_rate,2813,0.017224535537977426,0.014430834637109886
tafeng,2,centered,triple2vec,adjacent_basket_jaccard,2813,0.017224535537977426,-0.009182559925990843
tafeng,2,centered,triple2vec,recent_basket_novelty,2813,0.017224535537977426,-0.0014895252520206728
tafeng,2,centered,triple2vec,popularity_profile,2813,0.017224535537977426,-0.0046045336007114555
tafeng,2,centered,triple2vec,neighbor_similarity,2813,0.017224535537977426,0.005002978942917753
tafeng,2,centered,triple2vec,transition_strength,2813,0.017224535537977426,0.0016968193351903195
tafeng,2,centered,triple2vec,relational_strength,2813,0.017224535537977426,-0.008736363437379427
tafeng,2,centered,dnntsp,n_baskets,2813,0.030317394935195918,0.003667950218845778
tafeng,2,centered,dnntsp,avg_basket_size,2813,0.030317394935195918,-0.00294801969498396
tafeng,2,centered,dnntsp,repeat_rate,2813,0.030317394935195918,-0.009449899052812672
tafeng,2,centered,dnntsp,adjacent_basket_jaccard,2813,0.030317394935195918,0.0037692938012388075
tafeng,2,centered,dnntsp,recent_basket_novelty,2813,0.030317394935195918,0.01112611164694531
tafeng,2,centered,dnntsp,popularity_profile,2813,0.030317394935195918,0.008548907348852478
tafeng,2,centered,dnntsp,neighbor_similarity,2813,0.030317394935195918,0.01913865261871661
tafeng,2,centered,dnntsp,transition_strength,2813,0.030317394935195918,0.0026697201158809416
tafeng,2,centered,dnntsp,relational_strength,2813,0.030317394935195918,0.009234272162818082
tafeng,2,centered,cbp,n_baskets,2813,0.019318244553765962,0.00442962988631211
tafeng,2,centered,cbp,avg_basket_size,2813,0.019318244553765962,-0.001284972025618817
tafeng,2,centered,cbp,repeat_rate,2813,0.019318244553765962,0.0016554503521605654
tafeng,2,centered,cbp,adjacent_basket_jaccard,2813,0.019318244553765962,-0.005933706521613443
tafeng,2,centered,cbp,recent_basket_novelty,2813,0.019318244553765962,-0.0017312077026598992
tafeng,2,centered,cbp,popularity_profile,2813,0.019318244553765962,0.008137708287490797
tafeng,2,centered,cbp,neighbor_similarity,2813,0.019318244553765962,0.01792962937128078
tafeng,2,centered,cbp,transition_strength,2813,0.019318244553765962,0.0009966154541306094
tafeng,2,centered,cbp,relational_strength,2813,0.019318244553765962,0.006310544091123639
tafeng,2,centered,diffrec,n_baskets,2813,0.007251800358236027,0.0007929853460131222
tafeng,2,centered,diffrec,avg_basket_size,2813,0.007251800358236027,0.0007775841864160114
tafeng,2,centered,diffrec,repeat_rate,2813,0.007251800358236027,0.009673791961830172
tafeng,2,centered,diffrec,adjacent_basket_jaccard,2813,0.007251800358236027,-0.002787233566438953
tafeng,2,centered,diffrec,recent_basket_novelty,2813,0.007251800358236027,0.005475913858457585
tafeng,2,centered,diffrec,popularity_profile,2813,0.007251800358236027,-0.00031896131958543265
tafeng,2,centered,diffrec,neighbor_similarity,2813,0.007251800358236027,-0.006353245279180318
tafeng,2,centered,diffrec,transition_strength,2813,0.007251800358236027,-0.0012338620001371172
tafeng,2,centered,diffrec,relational_strength,2813,0.007251800358236027,0.001354808777851801
valuedshopper,0,difficulty,all_method_mean,n_baskets,6214,0.23037234352042246,0.0022117152490390077
valuedshopper,0,difficulty,all_method_mean,avg_basket_size,6214,0.23037234352042246,0.04611149148785221
valuedshopper,0,difficulty,all_method_mean,repeat_rate,6214,0.23037234352042246,0.045184031796519634
valuedshopper,0,difficulty,all_method_mean,adjacent_basket_jaccard,6214,0.23037234352042246,0.046475329823018934
valuedshopper,0,difficulty,all_method_mean,recent_basket_novelty,6214,0.23037234352042246,-0.011666076161790983
valuedshopper,0,difficulty,all_method_mean,popularity_profile,6214,0.23037234352042246,0.017959089571748903
valuedshopper,0,difficulty,all_method_mean,neighbor_similarity,6214,0.23037234352042246,0.006346629043674177
valuedshopper,0,difficulty,all_method_mean,transition_strength,6214,0.23037234352042246,0.022710477100028457
valuedshopper,0,difficulty,all_method_mean,relational_strength,6214,0.23037234352042246,-0.019669309658832276
valuedshopper,0,centered,recency,n_baskets,6214,0.039552619755509055,-0.005988658330490203
valuedshopper,0,centered,recency,avg_basket_size,6214,0.039552619755509055,-0.011605690900645003
valuedshopper,0,centered,recency,repeat_rate,6214,0.039552619755509055,-0.029640344139377717
valuedshopper,0,centered,recency,adjacent_basket_jaccard,6214,0.039552619755509055,0.009374109668152778
valuedshopper,0,centered,recency,recent_basket_novelty,6214,0.039552619755509055,-0.026733299607324186
valuedshopper,0,centered,recency,popularity_profile,6214,0.039552619755509055,-0.004487836147849767
valuedshopper,0,centered,recency,neighbor_similarity,6214,0.039552619755509055,-0.007986510476109212
valuedshopper,0,centered,recency,transition_strength,6214,0.039552619755509055,-0.00674331356355232
valuedshopper,0,centered,recency,relational_strength,6214,0.039552619755509055,0.0023382257258588893
valuedshopper,0,centered,frequency,n_baskets,6214,0.034211619292740414,-0.0022433383439433457
valuedshopper,0,centered,frequency,avg_basket_size,6214,0.034211619292740414,-0.0055670098356378865
valuedshopper,0,centered,frequency,repeat_rate,6214,0.034211619292740414,0.018124050288993675
valuedshopper,0,centered,frequency,adjacent_basket_jaccard,6214,0.034211619292740414,0.005003585989136507
valuedshopper,0,centered,frequency,recent_basket_novelty,6214,0.034211619292740414,0.0038849560804491584
valuedshopper,0,centered,frequency,popularity_profile,6214,0.034211619292740414,-0.0038859190014212605
valuedshopper,0,centered,frequency,neighbor_similarity,6214,0.034211619292740414,-0.004535131514779328
valuedshopper,0,centered,frequency,transition_strength,6214,0.034211619292740414,-0.000652380280594008
valuedshopper,0,centered,frequency,relational_strength,6214,0.034211619292740414,-0.0025686900717825727
valuedshopper,0,centered,tifuknn,n_baskets,6214,0.051756447647539616,-0.00020057675443365948
valuedshopper,0,centered,tifuknn,avg_basket_size,6214,0.051756447647539616,0.0049142373329850424
valuedshopper,0,centered,tifuknn,repeat_rate,6214,0.051756447647539616,0.022766647547518417
valuedshopper,0,centered,tifuknn,adjacent_basket_jaccard,6214,0.051756447647539616,0.003623833213271295
valuedshopper,0,centered,tifuknn,recent_basket_novelty,6214,0.051756447647539616,0.007250204262699393
valuedshopper,0,centered,tifuknn,popularity_profile,6214,0.051756447647539616,9.245682375497947e-05
valuedshopper,0,centered,tifuknn,neighbor_similarity,6214,0.051756447647539616,-0.00014578245094171247
valuedshopper,0,centered,tifuknn,transition_strength,6214,0.051756447647539616,0.004247925492645783
valuedshopper,0,centered,tifuknn,relational_strength,6214,0.051756447647539616,-0.007723378641209336
valuedshopper,0,centered,fpmc,n_baskets,6214,0.09494735512505081,0.003915376215436087
valuedshopper,0,centered,fpmc,avg_basket_size,6214,0.09494735512505081,0.004183087261090214
valuedshopper,0,centered,fpmc,repeat_rate,6214,0.09494735512505081,-0.05730243057299421
valuedshopper,0,centered,fpmc,adjacent_basket_jaccard,6214,0.09494735512505081,-0.012144259027898466
valuedshopper,0,centered,fpmc,recent_basket_novelty,6214,0.09494735512505081,-0.0015175437931967948
valuedshopper,0,centered,fpmc,popularity_profile,6214,0.09494735512505081,-0.0007010010348677833
valuedshopper,0,centered,fpmc,neighbor_similarity,6214,0.09494735512505081,0.01598560170491176
valuedshopper,0,centered,fpmc,transition_strength,6214,0.09494735512505081,0.0036944066424178944
valuedshopper,0,centered,fpmc,relational_strength,6214,0.09494735512505081,0.006438083022522854
valuedshopper,0,centered,triple2vec,n_baskets,6214,0.04201555447755634,0.0019085750108185778
valuedshopper,0,centered,triple2vec,avg_basket_size,6214,0.04201555447755634,0.0025535961403868384
valuedshopper,0,centered,triple2vec,repeat_rate,6214,0.04201555447755634,0.02014776585991334
valuedshopper,0,centered,triple2vec,adjacent_basket_jaccard,6214,0.04201555447755634,0.0049307313382339875
valuedshopper,0,centered,triple2vec,recent_basket_novelty,6214,0.04201555447755634,0.00464826850229043
valuedshopper,0,centered,triple2vec,popularity_profile,6214,0.04201555447755634,-0.0036234300266899527
valuedshopper,0,centered,triple2vec,neighbor_similarity,6214,0.04201555447755634,0.0011444093347265448
valuedshopper,0,centered,triple2vec,transition_strength,6214,0.04201555447755634,0.0018862294186780457
valuedshopper,0,centered,triple2vec,relational_strength,6214,0.04201555447755634,-0.004255029178709711
valuedshopper,0,centered,dnntsp,n_baskets,6214,0.014399033713321407,0.005114428118350757
valuedshopper,0,centered,dnntsp,avg_basket_size,6214,0.014399033713321407,0.004130976800902699
valuedshopper,0,centered,dnntsp,repeat_rate,6214,0.014399033713321407,0.008389289229624038
valuedshopper,0,centered,dnntsp,adjacent_basket_jaccard,6214,0.014399033713321407,-0.009440208736124407
valuedshopper,0,centered,dnntsp,recent_basket_novelty,6214,0.014399033713321407,0.005080917880099634
valuedshopper,0,centered,dnntsp,popularity_profile,6214,0.014399033713321407,0.00893512386738609
valuedshopper,0,centered,dnntsp,neighbor_similarity,6214,0.014399033713321407,0.0011826930789107146
valuedshopper,0,centered,dnntsp,transition_strength,6214,0.014399033713321407,-0.0009857687846318917
valuedshopper,0,centered,dnntsp,relational_strength,6214,0.014399033713321407,0.004185102118849293
valuedshopper,0,centered,cbp,n_baskets,6214,0.03463555826187381,-0.0027716434877955937
valuedshopper,0,centered,cbp,avg_basket_size,6214,0.03463555826187381,-0.005884756371773986
valuedshopper,0,centered,cbp,repeat_rate,6214,0.03463555826187381,0.018523542321476523
valuedshopper,0,centered,cbp,adjacent_basket_jaccard,6214,0.03463555826187381,0.004748083875318885
valuedshopper,0,centered,cbp,recent_basket_novelty,6214,0.03463555826187381,0.003769179791801137
valuedshopper,0,centered,cbp,popularity_profile,6214,0.03463555826187381,-0.0033953754385685183
valuedshopper,0,centered,cbp,neighbor_similarity,6214,0.03463555826187381,-0.004047048297823766
valuedshopper,0,centered,cbp,transition_strength,6214,0.03463555826187381,0.0008348191103241502
valuedshopper,0,centered,cbp,relational_strength,6214,0.03463555826187381,-0.002953231659049147
valuedshopper,0,centered,diffrec,n_baskets,6214,0.012924642094749417,0.0002658375720573595
valuedshopper,0,centered,diffrec,avg_basket_size,6214,0.012924642094749417,0.007275559572692088
valuedshopper,0,centered,diffrec,repeat_rate,6214,0.012924642094749417,-0.0010085205351540274
valuedshopper,0,centered,diffrec,adjacent_basket_jaccard,6214,0.012924642094749417,-0.0060958763200905965
valuedshopper,0,centered,diffrec,recent_basket_novelty,6214,0.012924642094749417,0.00361731688318127
valuedshopper,0,centered,diffrec,popularity_profile,6214,0.012924642094749417,0.007065980958256237
valuedshopper,0,centered,diffrec,neighbor_similarity,6214,0.012924642094749417,-0.0015982313788950198
valuedshopper,0,centered,diffrec,transition_strength,6214,0.012924642094749417,-0.0022819180352876573
valuedshopper,0,centered,diffrec,relational_strength,6214,0.012924642094749417,0.004538918683519728
valuedshopper,1,difficulty,all_method_mean,n_baskets,6214,0.2280349784156246,-0.001137250756259027
valuedshopper,1,difficulty,all_method_mean,avg_basket_size,6214,0.2280349784156246,0.04253593900926655
valuedshopper,1,difficulty,all_method_mean,repeat_rate,6214,0.2280349784156246,0.04280783744494319
valuedshopper,1,difficulty,all_method_mean,adjacent_basket_jaccard,6214,0.2280349784156246,0.04980258597511008
valuedshopper,1,difficulty,all_method_mean,recent_basket_novelty,6214,0.2280349784156246,-0.009097016335343478
valuedshopper,1,difficulty,all_method_mean,popularity_profile,6214,0.2280349784156246,0.02143051062884683
valuedshopper,1,difficulty,all_method_mean,neighbor_similarity,6214,0.2280349784156246,0.01000813598426764
valuedshopper,1,difficulty,all_method_mean,transition_strength,6214,0.2280349784156246,0.02235124518302197
valuedshopper,1,difficulty,all_method_mean,relational_strength,6214,0.2280349784156246,-0.016199968134582427
valuedshopper,1,centered,recency,n_baskets,6214,0.04543789342283622,-0.003482327857202622
valuedshopper,1,centered,recency,avg_basket_size,6214,0.04543789342283622,-0.013422850166391047
valuedshopper,1,centered,recency,repeat_rate,6214,0.04543789342283622,-0.028718114391133826
valuedshopper,1,centered,recency,adjacent_basket_jaccard,6214,0.04543789342283622,0.004518490529720873
valuedshopper,1,centered,recency,recent_basket_novelty,6214,0.04543789342283622,-0.02830702102773154
valuedshopper,1,centered,recency,popularity_profile,6214,0.04543789342283622,-0.001613820645523509
valuedshopper,1,centered,recency,neighbor_similarity,6214,0.04543789342283622,-0.01408663084225913
valuedshopper,1,centered,recency,transition_strength,6214,0.04543789342283622,-0.0038899733346132205
valuedshopper,1,centered,recency,relational_strength,6214,0.04543789342283622,0.004653362014809794
valuedshopper,1,centered,frequency,n_baskets,6214,0.03425387736158858,-0.001210009495331718
valuedshopper,1,centered,frequency,avg_basket_size,6214,0.03425387736158858,-0.00421131829224609
valuedshopper,1,centered,frequency,repeat_rate,6214,0.03425387736158858,0.018672577649301934
valuedshopper,1,centered,frequency,adjacent_basket_jaccard,6214,0.03425387736158858,0.004566611487326675
valuedshopper,1,centered,frequency,recent_basket_novelty,6214,0.03425387736158858,0.005578763592246013
valuedshopper,1,centered,frequency,popularity_profile,6214,0.03425387736158858,-0.00404284414349013
valuedshopper,1,centered,frequency,neighbor_similarity,6214,0.03425387736158858,-0.002495855331231963
valuedshopper,1,centered,frequency,transition_strength,6214,0.03425387736158858,-0.0017657870354893
valuedshopper,1,centered,frequency,relational_strength,6214,0.03425387736158858,-0.0019669289493519995
valuedshopper,1,centered,tifuknn,n_baskets,6214,0.0481996801596295,-0.0007424296998506923
valuedshopper,1,centered,tifuknn,avg_basket_size,6214,0.0481996801596295,0.005914853889788744
valuedshopper,1,centered,tifuknn,repeat_rate,6214,0.0481996801596295,0.02003816547927171
valuedshopper,1,centered,tifuknn,adjacent_basket_jaccard,6214,0.0481996801596295,0.0043649794035527335
valuedshopper,1,centered,tifuknn,recent_basket_novelty,6214,0.0481996801596295,0.004160829180718242
valuedshopper,1,centered,tifuknn,popularity_profile,6214,0.0481996801596295,-0.001049454072827644
valuedshopper,1,centered,tifuknn,neighbor_similarity,6214,0.0481996801596295,-0.00022764352647989573
valuedshopper,1,centered,tifuknn,transition_strength,6214,0.0481996801596295,0.001129060467354879
valuedshopper,1,centered,tifuknn,relational_strength,6214,0.0481996801596295,-0.005954663896456393
valuedshopper,1,centered,fpmc,n_baskets,6214,0.09869195781487461,0.0029319154292235874
valuedshopper,1,centered,fpmc,avg_basket_size,6214,0.09869195781487461,0.005142537571471425
valuedshopper,1,centered,fpmc,repeat_rate,6214,0.09869195781487461,-0.0551729651941649
valuedshopper,1,centered,fpmc,adjacent_basket_jaccard,6214,0.09869195781487461,-0.016783898209151802
valuedshopper,1,centered,fpmc,recent_basket_novelty,6214,0.09869195781487461,-0.0028382148897236267
valuedshopper,1,centered,fpmc,popularity_profile,6214,0.09869195781487461,0.0016545058681597755
valuedshopper,1,centered,fpmc,neighbor_similarity,6214,0.09869195781487461,0.011254656952153021
valuedshopper,1,centered,fpmc,transition_strength,6214,0.09869195781487461,0.008858573693208093
valuedshopper,1,centered,fpmc,relational_strength,6214,0.09869195781487461,0.005657541624406749
valuedshopper,1,centered,triple2vec,n_baskets,6214,0.0486179308816348,1.1523988140204472e-05
valuedshopper,1,centered,triple2vec,avg_basket_size,6214,0.0486179308816348,0.003987850812517662
valuedshopper,1,centered,triple2vec,repeat_rate,6214,0.0486179308816348,0.022505182966503202
valuedshopper,1,centered,triple2vec,adjacent_basket_jaccard,6214,0.0486179308816348,0.003171086482967361
valuedshopper,1,centered,triple2vec,recent_basket_novelty,6214,0.0486179308816348,0.005317354697780612
valuedshopper,1,centered,triple2vec,popularity_profile,6214,0.0486179308816348,-0.004145913904595228
valuedshopper,1,centered,triple2vec,neighbor_similarity,6214,0.0486179308816348,0.0012042888234160328
valuedshopper,1,centered,triple2vec,transition_strength,6214,0.0486179308816348,-0.0004885816264906626
valuedshopper,1,centered,triple2vec,relational_strength,6214,0.0486179308816348,-0.005653749366395122
valuedshopper,1,centered,dnntsp,n_baskets,6214,0.012457755363842415,0.0009698870182946376
valuedshopper,1,centered,dnntsp,avg_basket_size,6214,0.012457755363842415,0.002351825483304904
valuedshopper,1,centered,dnntsp,repeat_rate,6214,0.012457755363842415,0.010876363393922945
valuedshopper,1,centered,dnntsp,adjacent_basket_jaccard,6214,0.012457755363842415,-0.007598247102749965
valuedshopper,1,centered,dnntsp,recent_basket_novelty,6214,0.012457755363842415,0.006116554343290989
valuedshopper,1,centered,dnntsp,popularity_profile,6214,0.012457755363842415,0.009977676549237447
valuedshopper,1,centered,dnntsp,neighbor_similarity,6214,0.012457755363842415,0.003451438947295675
valuedshopper,1,centered,dnntsp,transition_strength,6214,0.012457755363842415,-0.0009833869655096901
valuedshopper,1,centered,dnntsp,relational_strength,6214,0.012457755363842415,-0.0026807298938758763
valuedshopper,1,centered,cbp,n_baskets,6214,0.03574905146347451,-0.0008863655370577369
valuedshopper,1,centered,cbp,avg_basket_size,6214,0.03574905146347451,-0.005057506344526219
valuedshopper,1,centered,cbp,repeat_rate,6214,0.03574905146347451,0.018738639663236637
valuedshopper,1,centered,cbp,adjacent_basket_jaccard,6214,0.03574905146347451,0.005519015104610017
valuedshopper,1,centered,cbp,recent_basket_novelty,6214,0.03574905146347451,0.005761160516591246
valuedshopper,1,centered,cbp,popularity_profile,6214,0.03574905146347451,-0.0042065316247391245
valuedshopper,1,centered,cbp,neighbor_similarity,6214,0.03574905146347451,-0.001696641204404786
valuedshopper,1,centered,cbp,transition_strength,6214,0.03574905146347451,-0.0006150894388678206
valuedshopper,1,centered,cbp,relational_strength,6214,0.03574905146347451,-0.003543241374767808
valuedshopper,1,centered,diffrec,n_baskets,6214,0.011866642666760296,0.002407806153784349
valuedshopper,1,centered,diffrec,avg_basket_size,6214,0.011866642666760296,0.005294607046080746
valuedshopper,1,centered,diffrec,repeat_rate,6214,0.011866642666760296,-0.006939849566937734
valuedshopper,1,centered,diffrec,adjacent_basket_jaccard,6214,0.011866642666760296,0.002241962303724066
valuedshopper,1,centered,diffrec,recent_basket_novelty,6214,0.011866642666760296,0.004210573586828017
valuedshopper,1,centered,diffrec,popularity_profile,6214,0.011866642666760296,0.0034263819737784234
valuedshopper,1,centered,diffrec,neighbor_similarity,6214,0.011866642666760296,0.002596386181511025
valuedshopper,1,centered,diffrec,transition_strength,6214,0.011866642666760296,-0.0022448157595923064
valuedshopper,1,centered,diffrec,relational_strength,6214,0.011866642666760296,0.009488409841630652
valuedshopper,2,difficulty,all_method_mean,n_baskets,6214,0.22822349949771736,0.0021696212246349552
valuedshopper,2,difficulty,all_method_mean,avg_basket_size,6214,0.22822349949771736,0.053685975413361835
valuedshopper,2,difficulty,all_method_mean,repeat_rate,6214,0.22822349949771736,0.038488474346829685
valuedshopper,2,difficulty,all_method_mean,adjacent_basket_jaccard,6214,0.22822349949771736,0.04754069937407185
valuedshopper,2,difficulty,all_method_mean,recent_basket_novelty,6214,0.22822349949771736,-0.00590419667240534
valuedshopper,2,difficulty,all_method_mean,popularity_profile,6214,0.22822349949771736,0.020837602602315732
valuedshopper,2,difficulty,all_method_mean,neighbor_similarity,6214,0.22822349949771736,0.002623854807937875
valuedshopper,2,difficulty,all_method_mean,transition_strength,6214,0.22822349949771736,0.026367074369769906
valuedshopper,2,difficulty,all_method_mean,relational_strength,6214,0.22822349949771736,-0.014007174942402537
valuedshopper,2,centered,recency,n_baskets,6214,0.049205983277280985,-0.0003514238166130966
valuedshopper,2,centered,recency,avg_basket_size,6214,0.049205983277280985,-0.017844353296565165
valuedshopper,2,centered,recency,repeat_rate,6214,0.049205983277280985,-0.033264919036138645
valuedshopper,2,centered,recency,adjacent_basket_jaccard,6214,0.049205983277280985,0.012001104949814895
valuedshopper,2,centered,recency,recent_basket_novelty,6214,0.049205983277280985,-0.02727186649544601
valuedshopper,2,centered,recency,popularity_profile,6214,0.049205983277280985,-0.0019345185515226631
valuedshopper,2,centered,recency,neighbor_similarity,6214,0.049205983277280985,-0.0060611028609854276
valuedshopper,2,centered,recency,transition_strength,6214,0.049205983277280985,-0.008489853304452248
valuedshopper,2,centered,recency,relational_strength,6214,0.049205983277280985,0.0035943722861303427
valuedshopper,2,centered,frequency,n_baskets,6214,0.031378375317340446,-0.0018027307683575289
valuedshopper,2,centered,frequency,avg_basket_size,6214,0.031378375317340446,-0.00020913522287590962
valuedshopper,2,centered,frequency,repeat_rate,6214,0.031378375317340446,0.017225474746989808
valuedshopper,2,centered,frequency,adjacent_basket_jaccard,6214,0.031378375317340446,0.003157541063040035
valuedshopper,2,centered,frequency,recent_basket_novelty,6214,0.031378375317340446,0.004425455082166447
valuedshopper,2,centered,frequency,popularity_profile,6214,0.031378375317340446,-0.005703162765114951
valuedshopper,2,centered,frequency,neighbor_similarity,6214,0.031378375317340446,-0.005562516846524512
valuedshopper,2,centered,frequency,transition_strength,6214,0.031378375317340446,-0.0018444189368775415
valuedshopper,2,centered,frequency,relational_strength,6214,0.031378375317340446,0.00020711318397089137
valuedshopper,2,centered,tifuknn,n_baskets,6214,0.04648278789257232,0.00025270337480665745
valuedshopper,2,centered,tifuknn,avg_basket_size,6214,0.04648278789257232,0.00794668938081524
valuedshopper,2,centered,tifuknn,repeat_rate,6214,0.04648278789257232,0.020599683175004078
valuedshopper,2,centered,tifuknn,adjacent_basket_jaccard,6214,0.04648278789257232,0.0016502030300268452
valuedshopper,2,centered,tifuknn,recent_basket_novelty,6214,0.04648278789257232,0.0054753366405643445
valuedshopper,2,centered,tifuknn,popularity_profile,6214,0.04648278789257232,-0.0011558688349497296
valuedshopper,2,centered,tifuknn,neighbor_similarity,6214,0.04648278789257232,-0.0021365942480190683
valuedshopper,2,centered,tifuknn,transition_strength,6214,0.04648278789257232,0.0024236258659918867
valuedshopper,2,centered,tifuknn,relational_strength,6214,0.04648278789257232,-0.0023425490881676023
valuedshopper,2,centered,fpmc,n_baskets,6214,0.08606931729204681,0.002942661749268367
valuedshopper,2,centered,fpmc,avg_basket_size,6214,0.08606931729204681,0.003525213596905845
valuedshopper,2,centered,fpmc,repeat_rate,6214,0.08606931729204681,-0.05446555890861594
valuedshopper,2,centered,fpmc,adjacent_basket_jaccard,6214,0.08606931729204681,-0.010199385706634331
valuedshopper,2,centered,fpmc,recent_basket_novelty,6214,0.08606931729204681,-0.0014936282705930613
valuedshopper,2,centered,fpmc,popularity_profile,6214,0.08606931729204681,-0.00043022785023897746
valuedshopper,2,centered,fpmc,neighbor_similarity,6214,0.08606931729204681,0.016508129115483366
valuedshopper,2,centered,fpmc,transition_strength,6214,0.08606931729204681,0.006083973624843835
valuedshopper,2,centered,fpmc,relational_strength,6214,0.08606931729204681,0.0013837317454241404
valuedshopper,2,centered,triple2vec,n_baskets,6214,0.04510453485536814,0.00021739284929148377
valuedshopper,2,centered,triple2vec,avg_basket_size,6214,0.04510453485536814,0.005082874060288854
valuedshopper,2,centered,triple2vec,repeat_rate,6214,0.04510453485536814,0.022043837594127556
valuedshopper,2,centered,triple2vec,adjacent_basket_jaccard,6214,0.04510453485536814,0.0029891111112371107
valuedshopper,2,centered,triple2vec,recent_basket_novelty,6214,0.04510453485536814,0.005507714767262297
valuedshopper,2,centered,triple2vec,popularity_profile,6214,0.04510453485536814,-0.0045972233834626845
valuedshopper,2,centered,triple2vec,neighbor_similarity,6214,0.04510453485536814,-0.001596932020398509
valuedshopper,2,centered,triple2vec,transition_strength,6214,0.04510453485536814,0.0014642849458147307
valuedshopper,2,centered,triple2vec,relational_strength,6214,0.04510453485536814,-0.002280089810415236
valuedshopper,2,centered,dnntsp,n_baskets,6214,0.01321040311967081,-2.708072828586615e-06
valuedshopper,2,centered,dnntsp,avg_basket_size,6214,0.01321040311967081,-0.001946794105014262
valuedshopper,2,centered,dnntsp,repeat_rate,6214,0.01321040311967081,0.010916589073434466
valuedshopper,2,centered,dnntsp,adjacent_basket_jaccard,6214,0.01321040311967081,-0.008408033619439908
valuedshopper,2,centered,dnntsp,recent_basket_novelty,6214,0.01321040311967081,0.005382027712321966
valuedshopper,2,centered,dnntsp,popularity_profile,6214,0.01321040311967081,0.012479214613055716
valuedshopper,2,centered,dnntsp,neighbor_similarity,6214,0.01321040311967081,0.0006216021349483678
valuedshopper,2,centered,dnntsp,transition_strength,6214,0.01321040311967081,0.0029979914956336155
valuedshopper,2,centered,dnntsp,relational_strength,6214,0.01321040311967081,0.0010278986056818146
valuedshopper,2,centered,cbp,n_baskets,6214,0.036122495562996626,-0.0010492711043175087
valuedshopper,2,centered,cbp,avg_basket_size,6214,0.036122495562996626,-0.0009467980155269235
valuedshopper,2,centered,cbp,repeat_rate,6214,0.036122495562996626,0.01777501538123531
valuedshopper,2,centered,cbp,adjacent_basket_jaccard,6214,0.036122495562996626,0.004479731239462818
valuedshopper,2,centered,cbp,recent_basket_novelty,6214,0.036122495562996626,0.002751683711287586
valuedshopper,2,centered,cbp,popularity_profile,6214,0.036122495562996626,-0.004701047394840972
valuedshopper,2,centered,cbp,neighbor_similarity,6214,0.036122495562996626,-0.007259423183160725
valuedshopper,2,centered,cbp,transition_strength,6214,0.036122495562996626,-0.00208120074285419
valuedshopper,2,centered,cbp,relational_strength,6214,0.036122495562996626,0.0005002335187223356
valuedshopper,2,centered,diffrec,n_baskets,6214,0.010755375915449505,-0.00020662421124981005
valuedshopper,2,centered,diffrec,avg_basket_size,6214,0.010755375915449505,0.004392303601972359
valuedshopper,2,centered,diffrec,repeat_rate,6214,0.010755375915449505,-0.0008301220260366973
valuedshopper,2,centered,diffrec,adjacent_basket_jaccard,6214,0.010755375915449505,-0.00567027206750741
valuedshopper,2,centered,diffrec,recent_basket_novelty,6214,0.010755375915449505,0.005223276852436386
valuedshopper,2,centered,diffrec,popularity_profile,6214,0.010755375915449505,0.006042834167074293
valuedshopper,2,centered,diffrec,neighbor_similarity,6214,0.010755375915449505,0.005486837908656448
valuedshopper,2,centered,diffrec,transition_strength,6214,0.010755375915449505,-0.0005544029481000896
valuedshopper,2,centered,diffrec,relational_strength,6214,0.010755375915449505,-0.0020907104413466983
