dataset,keyset,method_a,method_b,n_users,n_decisive,a_win_rate,b_win_rate,tie_rate,decisive_rate,conditional_a_win_rate,conditional_b_win_rate,mean_delta
dunnhumby,2,fpmc,triple2vec,4504,2395,0.12189165186500889,0.4098579040852576,0.4682504440497336,0.5317495559502664,0.22922755741127349,0.7707724425887265,-0.11701965728657894
dunnhumby,2,fpmc,sets2sets,4504,2231,0.18738898756660746,0.30794849023090587,0.5046625222024866,0.4953374777975133,0.37830569251456747,0.6216943074854325,-0.04287874099180493
dunnhumby,2,fpmc,dnntsp,4504,2242,0.1238898756660746,0.3738898756660746,0.5022202486678508,0.4977797513321492,0.2488849241748439,0.7511150758251561,-0.09002750369532025
dunnhumby,2,fpmc,cbp,4504,2409,0.10079928952042629,0.43405861456483125,0.4651420959147424,0.5348579040852576,0.1884599418845994,0.8115400581154005,-0.13072782511533904
dunnhumby,2,fpmc,diffrec,4504,2310,0.09857904085257549,0.41429840142095914,0.48712255772646534,0.5128774422735346,0.19220779220779222,0.8077922077922078,-0.11403185183724958
dunnhumby,2,triple2vec,sets2sets,4504,2399,0.35324156305506216,0.17939609236234458,0.46736234458259324,0.5326376554174067,0.6631929970821175,0.33680700291788246,0.07414091629477401
dunnhumby,2,triple2vec,dnntsp,4504,2182,0.2697602131438721,0.2146980461811723,0.5155417406749556,0.4844582593250444,0.5568285976168652,0.44317140238313474,0.026992153591258675
dunnhumby,2,triple2vec,cbp,4504,1636,0.14742451154529307,0.21580817051509768,0.6367673179396093,0.3632326820603908,0.4058679706601467,0.5941320293398533,-0.01370816782876008
dunnhumby,2,triple2vec,diffrec,4504,2015,0.2357904085257549,0.21158969804618116,0.552619893428064,0.44738010657193605,0.5270471464019851,0.47295285359801487,0.0029878054493293737
dunnhumby,2,sets2sets,dnntsp,4504,2083,0.16296625222024866,0.29951154529307283,0.5375222024866785,0.46247779751332146,0.35237638022083534,0.6476236197791647,-0.04714876270351533
dunnhumby,2,sets2sets,cbp,4504,2380,0.15053285968028418,0.37788632326820604,0.4715808170515098,0.5284191829484902,0.2848739495798319,0.7151260504201681,-0.08784908412353408
dunnhumby,2,sets2sets,diffrec,4504,2315,0.1614120781527531,0.35257548845470693,0.48601243339253997,0.51398756660746,0.31403887688984883,0.6859611231101512,-0.07115311084544464
dunnhumby,2,dnntsp,cbp,4504,2104,0.1747335701598579,0.29240674955595025,0.5328596802841918,0.46714031971580816,0.3740494296577947,0.6259505703422054,-0.040700321420018754
dunnhumby,2,dnntsp,diffrec,4504,2085,0.20293072824156305,0.2599911190053286,0.5370781527531083,0.46292184724689167,0.4383693045563549,0.5616306954436451,-0.0240043481419293
dunnhumby,2,cbp,diffrec,4504,1759,0.2400088809946714,0.15053285968028418,0.6094582593250444,0.3905417406749556,0.6145537237066515,0.3854462762933485,0.016695973278089457
instacart,0,recency,frequency,4124,3082,0.1607662463627546,0.5865664403491756,0.25266731328806985,0.7473326867119302,0.21512005191434133,0.7848799480856586,-0.15414382184231099
instacart,0,recency,racf,4124,3109,0.16125121241513093,0.5926285160038798,0.24612027158098934,0.7538797284190106,0.21389514313284014,0.7861048568671598,-0.15532757597716434
instacart,0,recency,tifuknn,4124,2971,0.15761396702230843,0.5628031037827352,0.27958292919495636,0.7204170708050437,0.21878155503197577,0.7812184449680243,-0.1442475594487966
instacart,0,recency,fpmc,4124,2859,0.5395247332686712,0.15373423860329777,0.30674102812803106,0.6932589718719689,0.7782441413081497,0.2217558586918503,0.15162978188875606
instacart,0,recency,triple2vec,4124,2981,0.22478176527643065,0.4980601357904947,0.2771580989330747,0.7228419010669254,0.3109694733310969,0.6890305266689031,-0.09996028513785055
instacart,0,recency,sets2sets,4124,3131,0.3486905916585839,0.4105237633365664,0.24078564500484967,0.7592143549951503,0.45927818588310443,0.5407218141168956,-0.019221210976647307
instacart,0,recency,dnntsp,4124,3127,0.24733268671193018,0.5109117361784675,0.24175557710960233,0.7582444228903976,0.32619123760793095,0.6738087623920691,-0.09273315660236757
instacart,0,recency,cbp,4124,3095,0.17070805043646944,0.5797769156159069,0.24951503394762367,0.7504849660523764,0.22746365105008076,0.7725363489499192,-0.15070877488349949
instacart,0,recency,diffrec,4124,2944,0.25460717749757517,0.459262851600388,0.28612997090203685,0.7138700290979632,0.35665760869565216,0.6433423913043478,-0.06379341296243585
instacart,0,frequency,racf,4124,856,0.09917555771096023,0.10838991270611058,0.7924345295829291,0.2075654704170708,0.477803738317757,0.522196261682243,-0.0011837541348533379
instacart,0,frequency,tifuknn,4124,1958,0.2677012609117362,0.20708050436469447,0.5252182347235693,0.4747817652764306,0.5638406537282942,0.43615934627170583,0.009896262393514389
instacart,0,frequency,fpmc,4124,3290,0.7228419010669254,0.07492725509214355,0.20223084384093112,0.7977691561590688,0.9060790273556231,0.0939209726443769,0.30577360373106705
instacart,0,frequency,triple2vec,4124,2067,0.34602327837051405,0.15518913676042678,0.49878758486905916,0.5012124151309408,0.6903725205611998,0.3096274794388002,0.05418353670446043
instacart,0,frequency,sets2sets,4124,3073,0.5475266731328807,0.19762366634335596,0.25484966052376334,0.7451503394762367,0.7347868532378783,0.2652131467621217,0.13492261086566368
instacart,0,frequency,dnntsp,4124,2683,0.4384093113482056,0.21217264791464596,0.3494180407371484,0.6505819592628516,0.6738725307491614,0.32612746925083863,0.061410665239943416
instacart,0,frequency,cbp,4124,1076,0.13821532492725508,0.12269641125121242,0.7390882638215325,0.2609117361784675,0.5297397769516728,0.47026022304832715,0.003435046958811513
instacart,0,frequency,diffrec,4124,2840,0.481086323957323,0.2075654704170708,0.3113482056256062,0.6886517943743938,0.6985915492957746,0.30140845070422534,0.09035040887987514
instacart,0,racf,tifuknn,4124,2015,0.27618816682832203,0.21241513094083414,0.5113967022308439,0.4886032977691562,0.5652605459057072,0.4347394540942928,0.011080016528367726
instacart,0,racf,fpmc,4124,3300,0.7242967992240543,0.07589718719689621,0.19980601357904948,0.8001939864209505,0.9051515151515152,0.09484848484848485,0.3069573578659204
instacart,0,racf,triple2vec,4124,2086,0.3486905916585839,0.1571290009699321,0.494180407371484,0.5058195926285161,0.6893576222435283,0.31064237775647174,0.055367290839313764
instacart,0,racf,sets2sets,4124,3054,0.5489815712900097,0.1915615906886518,0.2594568380213385,0.7405431619786615,0.7413228552717748,0.2586771447282253,0.136106365000517
instacart,0,racf,dnntsp,4124,2688,0.4444713870029098,0.20732298739088265,0.34820562560620755,0.6517943743937924,0.6819196428571429,0.31808035714285715,0.06259441937479676
instacart,0,racf,cbp,4124,1281,0.16343355965082446,0.14718719689621726,0.6893792434529583,0.3106207565470417,0.5261514441842311,0.47384855581576896,0.004618801093664851
instacart,0,racf,diffrec,4124,2813,0.48181377303588746,0.2002909796314258,0.3178952473326867,0.6821047526673133,0.7063633131887664,0.29363668681123356,0.09153416301472848
instacart,0,tifuknn,fpmc,4124,3266,0.7070805043646945,0.0848690591658584,0.20805043646944713,0.7919495635305529,0.8928352725045928,0.10716472749540723,0.2958773413375526
instacart,0,tifuknn,triple2vec,4124,2172,0.3312318137730359,0.19544131910766246,0.47332686711930166,0.5266731328806984,0.6289134438305709,0.3710865561694291,0.044287274310946034
instacart,0,tifuknn,sets2sets,4124,3054,0.5344325897187197,0.2061105722599418,0.2594568380213385,0.7405431619786615,0.7216764898493778,0.2783235101506221,0.12502634847214927
instacart,0,tifuknn,dnntsp,4124,2818,0.4245877788554801,0.25872938894277403,0.31668283220174587,0.6833171677982541,0.6213626685592619,0.37863733144073813,0.05151440284642903
instacart,0,tifuknn,cbp,4124,2006,0.21847720659553832,0.26794374393792436,0.5135790494665373,0.4864209505334627,0.4491525423728814,0.5508474576271186,-0.0064612154347028754
instacart,0,tifuknn,diffrec,4124,2917,0.4667798254122211,0.2405431619786615,0.2926770126091174,0.7073229873908826,0.6599245800479945,0.34007541995200546,0.08045414648636075
instacart,0,fpmc,triple2vec,4124,3167,0.12148399612027158,0.6464597478176528,0.23205625606207567,0.7679437439379243,0.158193874329018,0.841806125670982,-0.2515900670266066
instacart,0,fpmc,sets2sets,4124,3072,0.19228903976721629,0.5526188166828322,0.2550921435499515,0.7449078564500485,0.2581380208333333,0.7418619791666666,-0.17085099286540337
instacart,0,fpmc,dnntsp,4124,3135,0.0986905916585839,0.6614936954413191,0.23981571290009698,0.760184287099903,0.12982456140350876,0.8701754385964913,-0.24436293849112362
instacart,0,fpmc,cbp,4124,3290,0.07856450048496605,0.7192046556741029,0.20223084384093112,0.7977691561590688,0.09848024316109423,0.9015197568389057,-0.3023385567722555
instacart,0,fpmc,diffrec,4124,2964,0.0950533462657614,0.623666343355965,0.2812803103782735,0.7187196896217265,0.13225371120107962,0.8677462887989204,-0.21542319485119188
instacart,0,triple2vec,sets2sets,4124,2907,0.47162948593598447,0.2332686711930165,0.29510184287099905,0.704898157129001,0.6690746474028207,0.3309253525971792,0.08073907416120324
instacart,0,triple2vec,dnntsp,4124,2751,0.3537827352085354,0.31328806983511154,0.33292919495635304,0.6670708050436469,0.5303525990548892,0.46964740094511087,0.007227128535482991
instacart,0,triple2vec,cbp,4124,2009,0.15397672162948595,0.3331716779825412,0.5128516003879728,0.48714839961202716,0.3160776505724241,0.6839223494275759,-0.05074848974564892
instacart,0,triple2vec,diffrec,4124,2978,0.40809893307468476,0.314015518913676,0.27788554801163917,0.7221144519883608,0.5651443922095366,0.4348556077904634,0.03616687217541471
instacart,0,sets2sets,dnntsp,4124,3120,0.2786129970902037,0.47793404461687683,0.2434529582929195,0.7565470417070805,0.3682692307692308,0.6317307692307692,-0.07351194562572025
instacart,0,sets2sets,cbp,4124,3047,0.1937439379243453,0.545101842870999,0.26115421920465565,0.7388457807953444,0.26222513948145715,0.7377748605185428,-0.13148756390685215
instacart,0,sets2sets,diffrec,4124,3245,0.33365664403491757,0.4532007759456838,0.21314258001939865,0.7868574199806013,0.4240369799691834,0.5759630200308167,-0.04457220198578854
instacart,0,dnntsp,cbp,4124,2674,0.2162948593598448,0.4321047526673133,0.3516003879728419,0.6483996120271581,0.3335826477187734,0.6664173522812267,-0.057975618281131916
instacart,0,dnntsp,diffrec,4124,2904,0.3913676042677013,0.3128031037827352,0.29582929194956353,0.7041707080504365,0.5557851239669421,0.44421487603305787,0.02893974363993172
instacart,0,cbp,diffrec,4124,2890,0.4806013579049467,0.22017458777885549,0.29922405431619786,0.7007759456838021,0.6858131487889273,0.31418685121107265,0.08691536192106362
instacart,1,recency,frequency,4124,3041,0.16391852570320078,0.5734723569350145,0.26260911736178466,0.7373908826382153,0.22229529759947386,0.7777047024005261,-0.15117542014182295
instacart,1,recency,racf,4124,3065,0.1665858389912706,0.5766246362754607,0.25678952473326866,0.7432104752667313,0.22414355628058727,0.7758564437194128,-0.1527230585988531
instacart,1,recency,tifuknn,4124,2925,0.15955383123181377,0.5497090203685742,0.290737148399612,0.7092628516003879,0.22495726495726495,0.775042735042735,-0.1435852109037246
instacart,1,recency,fpmc,4124,2803,0.5257032007759457,0.15397672162948595,0.3203200775945684,0.6796799224054316,0.7734570103460578,0.2265429896539422,0.1464816010017994
instacart,1,recency,triple2vec,4124,3018,0.19180407371483996,0.5400096993210475,0.26818622696411254,0.7318137730358875,0.26209410205434064,0.7379058979456594,-0.13489934603048057
instacart,1,recency,sets2sets,4124,3093,0.3406886517943744,0.4093113482056256,0.25,0.75,0.45425153572583254,0.5457484642741675,-0.02409059129289096
instacart,1,recency,dnntsp,4124,3104,0.2521823472356935,0.5004849660523764,0.24733268671193018,0.7526673132880698,0.33505154639175255,0.6649484536082474,-0.08613677597418969
instacart,1,recency,cbp,4124,3070,0.17216294859359846,0.5722599418040737,0.2555771096023278,0.7444228903976722,0.23127035830618892,0.7687296416938111,-0.15035707076286028
instacart,1,recency,diffrec,4124,2934,0.2596993210475267,0.4517458777885548,0.2885548011639185,0.7114451988360815,0.36503067484662577,0.6349693251533742,-0.062563411366562
instacart,1,frequency,racf,4124,861,0.1016003879728419,0.10717749757516974,0.7912221144519883,0.20877788554801163,0.48664343786295006,0.5133565621370499,-0.0015476384570301508
instacart,1,frequency,tifuknn,4124,1920,0.25533462657613964,0.21023278370514065,0.5344325897187197,0.4655674102812803,0.5484375,0.4515625,0.00759020923809836
instacart,1,frequency,fpmc,4124,3209,0.7087778855480117,0.06935014548981572,0.22187196896217265,0.7781280310378274,0.9108756622000623,0.08912433779993767,0.29765702114362236
instacart,1,frequency,triple2vec,4124,1798,0.25630455868089236,0.17967992240543162,0.5640155189136761,0.435984481086324,0.5878754171301446,0.41212458286985537,0.016276074111342374
instacart,1,frequency,sets2sets,4124,3032,0.5373423860329777,0.19786614936954414,0.26479146459747815,0.7352085354025218,0.7308707124010554,0.2691292875989446,0.12708482884893202
instacart,1,frequency,dnntsp,4124,2758,0.4478661493695441,0.22090203685742,0.3312318137730359,0.6687681862269641,0.6696881798404641,0.3303118201595359,0.06503864416763326
instacart,1,frequency,cbp,4124,1101,0.13942774005819591,0.12754607177497576,0.7330261881668283,0.2669738118331717,0.522252497729337,0.47774750227066304,0.000818349378962699
instacart,1,frequency,diffrec,4124,2781,0.47938894277400584,0.19495635305528614,0.3256547041707081,0.6743452958292919,0.7108953613807982,0.2891046386192017,0.08861200877526094
instacart,1,racf,tifuknn,4124,1961,0.2633365664403492,0.21217264791464596,0.5244907856450048,0.47550921435499516,0.5537990821009688,0.4462009178990311,0.009137847695128511
instacart,1,racf,fpmc,4124,3207,0.7085354025218235,0.06910766246362754,0.22235693501454898,0.777643064985451,0.9111318989710009,0.08886810102899906,0.2992046596006525
instacart,1,racf,triple2vec,4124,1919,0.271823472356935,0.19350145489815712,0.5346750727449079,0.46532492725509217,0.5841584158415841,0.4158415841584158,0.017823712568372525
instacart,1,racf,sets2sets,4124,3012,0.5370999030067896,0.19325897187196897,0.2696411251212415,0.7303588748787585,0.7353917662682603,0.2646082337317397,0.12863246730596217
instacart,1,racf,dnntsp,4124,2770,0.4459262851600388,0.2257516973811833,0.32832201745877787,0.6716779825412221,0.663898916967509,0.336101083032491,0.06658628262466341
instacart,1,racf,cbp,4124,1346,0.16804073714839962,0.15834141610087293,0.6736178467507274,0.32638215324927256,0.5148588410104011,0.4851411589895988,0.0023659878359928496
instacart,1,racf,diffrec,4124,2758,0.47696411251212417,0.19180407371483996,0.3312318137730359,0.6687681862269641,0.7131979695431472,0.2868020304568528,0.0901596472322911
instacart,1,tifuknn,fpmc,4124,3183,0.6920465567410281,0.07977691561590688,0.22817652764306498,0.771823472356935,0.8966383914546026,0.10336160854539743,0.29006681190552397
instacart,1,tifuknn,triple2vec,4124,2073,0.2635790494665373,0.2390882638215325,0.49733268671193015,0.5026673132880698,0.5243608297153883,0.47563917028461167,0.008685864873244013
instacart,1,tifuknn,sets2sets,4124,2982,0.5223084384093113,0.20077594568380214,0.2769156159068865,0.7230843840931135,0.7223340040241448,0.2776659959758551,0.11949461961083363
instacart,1,tifuknn,dnntsp,4124,2814,0.4304073714839961,0.2519398642095053,0.3176527643064985,0.6823472356935014,0.6307746979388771,0.369225302061123,0.05744843492953489
instacart,1,tifuknn,cbp,4124,2031,0.22720659553831232,0.2652764306498545,0.5075169738118331,0.4924830261881668,0.46134908911866074,0.5386509108813392,-0.006771859859135662
instacart,1,tifuknn,diffrec,4124,2848,0.4672647914645975,0.22332686711930164,0.30940834141610085,0.6905916585838991,0.6766151685393258,0.32338483146067415,0.0810217995371626
instacart,1,fpmc,triple2vec,4124,3195,0.08826382153249272,0.6864694471387003,0.22526673132880698,0.774733268671193,0.11392801251956182,0.8860719874804381,-0.28138094703227995
instacart,1,fpmc,sets2sets,4124,3025,0.18331716779825413,0.5501939864209505,0.26648884578079535,0.7335111542192047,0.24991735537190082,0.7500826446280991,-0.17057219229469037
instacart,1,fpmc,dnntsp,4124,3092,0.11105722599418041,0.6387002909796314,0.2502424830261882,0.7497575169738119,0.148124191461837,0.851875808538163,-0.23261837697598908
instacart,1,fpmc,cbp,4124,3205,0.07080504364694472,0.70635305528613,0.2228419010669253,0.7771580989330746,0.09110764430577223,0.9088923556942278,-0.29683867176465967
instacart,1,fpmc,diffrec,4124,2897,0.08583899127061105,0.6166343355965083,0.2975266731328807,0.7024733268671193,0.12219537452537108,0.8778046254746289,-0.20904501236836143
instacart,1,triple2vec,sets2sets,4124,2930,0.5169738118331717,0.19350145489815712,0.2895247332686712,0.7104752667313288,0.7276450511945393,0.27235494880546074,0.11080875473758961
instacart,1,triple2vec,dnntsp,4124,2772,0.4173132880698351,0.25484966052376334,0.32783705140640157,0.6721629485935985,0.6208513708513709,0.3791486291486291,0.04876257005629088
instacart,1,triple2vec,cbp,4124,1760,0.17943743937924345,0.24733268671193018,0.5732298739088264,0.4267701260911736,0.42045454545454547,0.5795454545454546,-0.015457724732379677
instacart,1,triple2vec,diffrec,4124,2918,0.46241513094083414,0.24515033947623666,0.2924345295829292,0.7075654704170709,0.6535298149417409,0.3464701850582591,0.07233593466391856
instacart,1,sets2sets,dnntsp,4124,3052,0.280552861299709,0.45950533462657617,0.25994180407371487,0.7400581959262852,0.3790956749672346,0.6209043250327654,-0.06204618468129874
instacart,1,sets2sets,cbp,4124,3004,0.19204655674102813,0.5363724539282251,0.27158098933074687,0.7284190106692532,0.2636484687083888,0.7363515312916112,-0.1262664794699693
instacart,1,sets2sets,diffrec,4124,3174,0.33438409311348205,0.43525703200775945,0.23035887487875847,0.7696411251212415,0.4344675488342785,0.5655324511657215,-0.038472820073671046
instacart,1,dnntsp,cbp,4124,2755,0.22623666343355964,0.44180407371484,0.3319592628516004,0.6680407371483996,0.3386569872958258,0.6613430127041743,-0.06422029478867056
instacart,1,dnntsp,diffrec,4124,2936,0.3957322987390883,0.31619786614936957,0.2880698351115422,0.7119301648884578,0.555858310626703,0.444141689373297,0.023573364607627694
instacart,1,cbp,diffrec,4124,2845,0.4806013579049467,0.20926285160038796,0.3101357904946654,0.6898642095053347,0.6966608084358523,0.3033391915641476,0.08779365939629824
instacart,2,recency,frequency,4124,3046,0.16028128031037828,0.5783220174587779,0.2613967022308438,0.7386032977691561,0.2170059093893631,0.7829940906106369,-0.15588802886299713
instacart,2,recency,racf,4124,3060,0.16125121241513093,0.5807468477206595,0.2580019398642095,0.7419980601357905,0.2173202614379085,0.7826797385620915,-0.15675959582775814
instacart,2,recency,tifuknn,4124,2901,0.15470417070805043,0.5487390882638216,0.296556741028128,0.703443258971872,0.21992416408135126,0.7800758359186487,-0.14220218391491263
instacart,2,recency,fpmc,4124,2765,0.516003879728419,0.15446168768186228,0.3295344325897187,0.6704655674102813,0.769620253164557,0.23037974683544304,0.13984005462389373
instacart,2,recency,triple2vec,4124,2907,0.24539282250242483,0.45950533462657617,0.29510184287099905,0.704898157129001,0.34812521499828003,0.65187478500172,-0.08236232598419868
instacart,2,recency,sets2sets,4124,3021,0.34165858389912707,0.39088263821532493,0.267458777885548,0.7325412221144519,0.46640185369083087,0.5335981463091691,-0.01917859716251187
instacart,2,recency,dnntsp,4124,3061,0.2434529582929195,0.49878758486905916,0.2577594568380213,0.7422405431619786,0.32799738647500815,0.6720026135249918,-0.09449178798073808
instacart,2,recency,cbp,4124,3085,0.17192046556741028,0.5761396702230844,0.2519398642095053,0.7480601357904947,0.22982171799027554,0.7701782820097245,-0.15361943034669123
instacart,2,recency,diffrec,4124,2949,0.25096993210475266,0.46411251212415133,0.284917555771096,0.715082444228904,0.35096642929806715,0.6490335707019329,-0.07132519303701966
instacart,2,frequency,racf,4124,913,0.11032977691561591,0.11105722599418041,0.7786129970902037,0.22138700290979632,0.49835706462212487,0.5016429353778752,-0.0008715669647609937
instacart,2,frequency,tifuknn,4124,1965,0.27449078564500484,0.20198836081474297,0.5235208535402521,0.4764791464597478,0.5760814249363868,0.42391857506361325,0.013685844948084506
instacart,2,frequency,fpmc,4124,3222,0.7099903006789525,0.07129000969932105,0.21871968962172647,0.7812803103782735,0.9087523277467412,0.09124767225325885,0.29572808348689084
instacart,2,frequency,triple2vec,4124,2133,0.37827352085354027,0.13894277400581959,0.4827837051406402,0.5172162948593598,0.7313642756680732,0.26863572433192684,0.07352570287879842
instacart,2,frequency,sets2sets,4124,3027,0.5475266731328807,0.18646944713870028,0.266003879728419,0.733996120271581,0.7459530888668648,0.2540469111331351,0.13670943170048527
instacart,2,frequency,dnntsp,4124,2691,0.4306498545101843,0.22187196896217265,0.34747817652764307,0.652521823472357,0.6599777034559643,0.34002229654403565,0.06139624088225905
instacart,2,frequency,cbp,4124,1218,0.1556741028128031,0.1396702230843841,0.7046556741028128,0.2953443258971872,0.5270935960591133,0.4729064039408867,0.002268598516305894
instacart,2,frequency,diffrec,4124,2813,0.475266731328807,0.20683802133850632,0.3178952473326867,0.6821047526673133,0.6967650195520796,0.30323498044792035,0.08456283582597748
instacart,2,racf,tifuknn,4124,1995,0.27909796314258,0.2046556741028128,0.5162463627546072,0.48375363724539283,0.5769423558897243,0.4230576441102757,0.0145574119128455
instacart,2,racf,fpmc,4124,3226,0.7138700290979632,0.06838021338506305,0.2177497575169738,0.7822502424830262,0.9125852448853069,0.08741475511469311,0.2965996504516519
instacart,2,racf,triple2vec,4124,2179,0.38118331716779824,0.14718719689621726,0.47162948593598447,0.5283705140640155,0.7214318494722349,0.278568150527765,0.07439726984355943
instacart,2,racf,sets2sets,4124,3026,0.5499515033947624,0.18380213385063046,0.26624636275460717,0.7337536372453928,0.7495042961004627,0.25049570389953735,0.13758099866524626
instacart,2,racf,dnntsp,4124,2681,0.4282250242483026,0.22187196896217265,0.34990300678952474,0.6500969932104753,0.6587094367773219,0.3412905632226781,0.062267807847020046
instacart,2,racf,cbp,4124,1426,0.18452958292919497,0.16125121241513093,0.6542192046556741,0.3457807953443259,0.5336605890603086,0.46633941093969145,0.003140165481066888
instacart,2,racf,diffrec,4124,2809,0.4742967992240543,0.20683802133850632,0.31886517943743936,0.6811348205625606,0.6963332146671414,0.3036667853328587,0.08543440279073845
instacart,2,tifuknn,fpmc,4124,3181,0.6871968962172648,0.08414161008729389,0.2286614936954413,0.7713385063045587,0.8909148066645709,0.10908519333542911,0.2820422385388064
instacart,2,tifuknn,triple2vec,4124,2180,0.35135790494665375,0.17725509214354995,0.4713870029097963,0.5286129970902037,0.6646788990825688,0.33532110091743117,0.059839857930713926
instacart,2,tifuknn,sets2sets,4124,2970,0.5230358874878759,0.19713870029097963,0.27982541222114454,0.7201745877788555,0.7262626262626263,0.2737373737373737,0.12302358675240076
instacart,2,tifuknn,dnntsp,4124,2775,0.4042192046556741,0.26867119301648884,0.32710960232783703,0.672890397672163,0.6007207207207207,0.39927927927927925,0.047710395934174546
instacart,2,tifuknn,cbp,4124,2087,0.22235693501454898,0.2837051406401552,0.4939379243452958,0.5060620756547042,0.43938667944417825,0.5606133205558218,-0.011417246431778614
instacart,2,tifuknn,diffrec,4124,2880,0.4478661493695441,0.25048496605237636,0.30164888457807953,0.6983511154219205,0.6413194444444444,0.35868055555555556,0.07087699087789295
instacart,2,fpmc,triple2vec,4124,3001,0.13627546071774976,0.5914161008729389,0.27230843840931135,0.7276915615906887,0.18727090969676774,0.8127290903032323,-0.22220238060809244
instacart,2,fpmc,sets2sets,4124,2975,0.18646944713870028,0.534917555771096,0.2786129970902037,0.7213870029097963,0.2584873949579832,0.7415126050420168,-0.1590186517864056
instacart,2,fpmc,dnntsp,4124,3041,0.1045101842870999,0.6328806983511154,0.26260911736178466,0.7373908826382153,0.1417296941795462,0.8582703058204538,-0.23433184260463183
instacart,2,fpmc,cbp,4124,3246,0.07807953443258972,0.7090203685741998,0.21290009699321047,0.7870999030067896,0.09919901417128774,0.9008009858287123,-0.293459484970585
instacart,2,fpmc,diffrec,4124,2926,0.08729388942774007,0.6222114451988361,0.29049466537342383,0.7095053346265762,0.12303485987696514,0.8769651401230348,-0.21116524766091338
