dataset,method_a,method_b,feature,rho_keyset0,rho_keyset1,rho_keyset2,mean_rho,mean_abs_rho,min_rho,max_rho,rho_range,sign_pattern,consistent_signs,abs_mean_rho
taobao,racf,triple2vec,transition_predictability,0.06492454410130553,0.07449395558877628,0.06580284299499788,0.06840711422835989,0.06840711422835989,0.06492454410130553,0.07449395558877628,0.009569411487470744,+++,True,0.06840711422835989
taobao,recency,dnntsp,adjacent_basket_jaccard,-0.020433694650347643,-0.01669102005620728,-0.0005866795620946225,-0.012570464756216515,0.012570464756216515,-0.020433694650347643,-0.0005866795620946225,0.01984701508825302,---,True,0.012570464756216515
taobao,recency,dnntsp,avg_basket_size,0.02803559520160721,0.026332304637923673,0.02743761160547263,0.027268503815001174,0.027268503815001174,0.026332304637923673,0.02803559520160721,0.001703290563683537,+++,True,0.027268503815001174
taobao,recency,dnntsp,cooccurrence_support,0.06103993719381881,0.05645707619560965,0.026119534388913384,0.047872182592780615,0.047872182592780615,0.026119534388913384,0.06103993719381881,0.03492040280490542,+++,True,0.047872182592780615
taobao,recency,dnntsp,n_baskets,0.007911954841864549,0.009037827242269368,0.010011888649681368,0.008987223577938429,0.008987223577938429,0.007911954841864549,0.010011888649681368,0.0020999338078168187,+++,True,0.008987223577938429
taobao,recency,dnntsp,neighbor_similarity,-0.08176749425342432,-0.09388219969384191,-0.0883724246675222,-0.08800737287159614,0.08800737287159614,-0.09388219969384191,-0.08176749425342432,0.012114705440417595,---,True,0.08800737287159614
taobao,recency,dnntsp,popularity_profile,-0.0022284771950790705,-0.029530749333169515,-0.02422399821884051,-0.018661074915696366,0.018661074915696366,-0.029530749333169515,-0.0022284771950790705,0.027302272138090444,---,True,0.018661074915696366
taobao,recency,dnntsp,recency_frequency_disagreement,0.027563400769999035,0.029528639445225525,0.038727599756098824,0.03193987999044113,0.03193987999044113,0.027563400769999035,0.038727599756098824,0.011164198986099789,+++,True,0.03193987999044113
taobao,recency,dnntsp,recent_basket_novelty,-0.030632491319510485,-0.04558401177662978,-0.06402425935738279,-0.04674692081784102,0.04674692081784102,-0.06402425935738279,-0.030632491319510485,0.033391768037872305,---,True,0.04674692081784102
taobao,recency,dnntsp,repeat_rate,-0.024078618574261017,-0.012509703095462822,-0.00016320827619245094,-0.012250509981972095,0.012250509981972095,-0.024078618574261017,-0.00016320827619245094,0.023915410298068564,---,True,0.012250509981972095
taobao,recency,dnntsp,transition_predictability,0.029227200696000842,0.042142593524078766,0.056216434082849744,0.04252874276764312,0.04252874276764312,0.029227200696000842,0.056216434082849744,0.0269892333868489,+++,True,0.04252874276764312
taobao,recency,frequency,adjacent_basket_jaccard,-0.07618924053859295,-0.07972197100718807,-0.051114913633256834,-0.06900870839301261,0.06900870839301261,-0.07972197100718807,-0.051114913633256834,0.02860705737393124,---,True,0.06900870839301261
taobao,recency,frequency,avg_basket_size,0.01673283544742426,0.02482709181500706,0.029449537863179682,0.023669821708537,0.023669821708537,0.01673283544742426,0.029449537863179682,0.012716702415755423,+++,True,0.023669821708537
taobao,recency,frequency,cooccurrence_support,0.018022584169153297,0.026657792641849153,0.008627581916217807,0.017769319575740086,0.017769319575740086,0.008627581916217807,0.026657792641849153,0.018030210725631345,+++,True,0.017769319575740086
taobao,recency,frequency,n_baskets,-0.029428401777160423,-0.02671270511494768,-0.020891199218726477,-0.025677435370278195,0.025677435370278195,-0.029428401777160423,-0.020891199218726477,0.008537202558433946,---,True,0.025677435370278195
taobao,recency,frequency,neighbor_similarity,-0.08346018242531954,-0.09108906648995482,-0.08751384170930726,-0.0873543635415272,0.0873543635415272,-0.09108906648995482,-0.08346018242531954,0.007628884064635286,---,True,0.0873543635415272
taobao,recency,frequency,popularity_profile,-0.013148154403527507,-0.04254899111569828,-0.03266130891656784,-0.029452818145264542,0.029452818145264542,-0.04254899111569828,-0.013148154403527507,0.029400836712170773,---,True,0.029452818145264542
taobao,recency,frequency,recency_frequency_disagreement,0.014561337950067732,0.013384085228728432,0.029100056387723724,0.019015159855506628,0.019015159855506628,0.013384085228728432,0.029100056387723724,0.01571597115899529,+++,True,0.019015159855506628
taobao,recency,frequency,recent_basket_novelty,0.00420487336306565,-0.008417292385607528,-0.017630394791045643,-0.007280937937862507,0.01008418684657294,-0.017630394791045643,0.00420487336306565,0.02183526815411129,mixed,False,0.007280937937862507
taobao,recency,frequency,repeat_rate,-0.09511482520632122,-0.0921550012226823,-0.06319427531903161,-0.08348803391601171,0.08348803391601171,-0.09511482520632122,-0.06319427531903161,0.03192054988728961,---,True,0.08348803391601171
taobao,recency,frequency,transition_predictability,0.042749901576289745,0.04328394725031173,0.05087201730385554,0.04563528871015234,0.04563528871015234,0.042749901576289745,0.05087201730385554,0.008122115727565798,+++,True,0.04563528871015234
taobao,recency,racf,adjacent_basket_jaccard,-0.07031206641273116,-0.07496398809333117,-0.04541596967708003,-0.06356400806104746,0.06356400806104746,-0.07496398809333117,-0.04541596967708003,0.02954801841625114,---,True,0.06356400806104746
taobao,recency,racf,avg_basket_size,0.0055613886546755295,0.016686673923477436,0.02180453771906292,0.014684200099071962,0.014684200099071962,0.0055613886546755295,0.02180453771906292,0.01624314906438739,+++,True,0.014684200099071962
taobao,recency,racf,cooccurrence_support,0.009841726697545657,0.016994603841671656,0.01073862355028952,0.012524984696502277,0.012524984696502277,0.009841726697545657,0.016994603841671656,0.0071528771441259995,+++,True,0.012524984696502277
taobao,recency,racf,n_baskets,-0.03704927211145583,-0.03427851780143082,-0.026657659794924404,-0.032661816569270356,0.032661816569270356,-0.03704927211145583,-0.026657659794924404,0.010391612316531428,---,True,0.032661816569270356
taobao,recency,racf,neighbor_similarity,-0.0874126886028968,-0.11792516920268165,-0.10715037548044205,-0.1041627444286735,0.1041627444286735,-0.11792516920268165,-0.0874126886028968,0.03051248059978484,---,True,0.1041627444286735
taobao,recency,racf,popularity_profile,-0.007012105008566735,-0.04432397954377485,-0.030829371322860944,-0.02738848529173418,0.02738848529173418,-0.04432397954377485,-0.007012105008566735,0.037311874535208116,---,True,0.02738848529173418
taobao,recency,racf,recency_frequency_disagreement,0.008399219551865351,0.011577539051307454,0.030793320903723595,0.016923359835632135,0.016923359835632135,0.008399219551865351,0.030793320903723595,0.022394101351858244,+++,True,0.016923359835632135
taobao,recency,racf,recent_basket_novelty,-0.0010640131816909398,-0.011567162021554578,-0.031674608829262235,-0.014768594677502585,0.014768594677502585,-0.031674608829262235,-0.0010640131816909398,0.030610595647571296,---,True,0.014768594677502585
taobao,recency,racf,repeat_rate,-0.08913034472701885,-0.0819481929541005,-0.05668935014062261,-0.07592262927391398,0.07592262927391398,-0.08913034472701885,-0.05668935014062261,0.03244099458639624,---,True,0.07592262927391398
taobao,recency,racf,transition_predictability,0.029542348246073734,0.026113828749976205,0.04316700523471828,0.032941060743589407,0.032941060743589407,0.026113828749976205,0.04316700523471828,0.017053176484742076,+++,True,0.032941060743589407
taobao,recency,sets2sets,adjacent_basket_jaccard,-0.028711271645576467,-0.03356792746679502,-0.0007443774692249891,-0.021007858860532153,0.021007858860532153,-0.03356792746679502,-0.0007443774692249891,0.03282354999757003,---,True,0.021007858860532153
taobao,recency,sets2sets,avg_basket_size,0.00730559859152901,0.010758821265525922,0.015000764236332537,0.011021728031129156,0.011021728031129156,0.00730559859152901,0.015000764236332537,0.007695165644803527,+++,True,0.011021728031129156
taobao,recency,sets2sets,cooccurrence_support,0.026735232053660993,0.030859043945622285,0.004811362062973706,0.020801879354085662,0.020801879354085662,0.004811362062973706,0.030859043945622285,0.02604768188264858,+++,True,0.020801879354085662
taobao,recency,sets2sets,n_baskets,-0.008173260217879967,-0.006615922587866943,-0.0049331113804685816,-0.006574098062071831,0.006574098062071831,-0.008173260217879967,-0.0049331113804685816,0.003240148837411386,---,True,0.006574098062071831
taobao,recency,sets2sets,neighbor_similarity,-0.07792445630021774,-0.09560620525760377,-0.08671347453495351,-0.08674804536425834,0.08674804536425834,-0.09560620525760377,-0.07792445630021774,0.01768174895738603,---,True,0.08674804536425834
taobao,recency,sets2sets,popularity_profile,0.0011245349646014644,-0.03211658918255777,-0.021312399032652234,-0.017434817750202846,0.01818450772660382,-0.03211658918255777,0.0011245349646014644,0.03324112414715923,mixed,False,0.017434817750202846
taobao,recency,sets2sets,recency_frequency_disagreement,0.009850878600692892,0.01650652239019158,0.026586829803866174,0.01764807693158355,0.01764807693158355,0.009850878600692892,0.026586829803866174,0.016735951203173283,+++,True,0.01764807693158355
taobao,recency,sets2sets,recent_basket_novelty,-0.030328794317610895,-0.03362051004752039,-0.06231695152972817,-0.04208875196495315,0.04208875196495315,-0.06231695152972817,-0.030328794317610895,0.03198815721211728,---,True,0.04208875196495315
taobao,recency,sets2sets,repeat_rate,-0.03454844226488686,-0.028154557563975623,-0.010054320232413688,-0.024252440020425394,0.024252440020425394,-0.03454844226488686,-0.010054320232413688,0.024494122032473174,---,True,0.024252440020425394
taobao,recency,sets2sets,transition_predictability,0.02769560985538312,0.027001682869240377,0.05105821936468346,0.03525183736310231,0.03525183736310231,0.027001682869240377,0.05105821936468346,0.024056536495443082,+++,True,0.03525183736310231
taobao,recency,tifuknn,adjacent_basket_jaccard,-0.07612526005439689,-0.08579031116993194,-0.06999993606052299,-0.0773051690949506,0.0773051690949506,-0.08579031116993194,-0.06999993606052299,0.01579037510940895,---,True,0.0773051690949506
taobao,recency,tifuknn,avg_basket_size,0.008066451365457396,0.028372447323910043,0.022463421864084298,0.01963410685115058,0.01963410685115058,0.008066451365457396,0.028372447323910043,0.020305995958452647,+++,True,0.01963410685115058
taobao,recency,tifuknn,cooccurrence_support,-0.007471125998030397,0.018919887049882626,0.006152648827084082,0.005867136626312104,0.0108478872916657,-0.007471125998030397,0.018919887049882626,0.026391013047913022,mixed,False,0.005867136626312104
taobao,recency,tifuknn,n_baskets,-0.01905938593709847,-0.027526392481872886,-0.022714335482529553,-0.023100037967166965,0.023100037967166965,-0.027526392481872886,-0.01905938593709847,0.008467006544774416,---,True,0.023100037967166965
taobao,recency,tifuknn,neighbor_similarity,-0.11064996496430207,-0.13895756656969788,-0.12776456257880375,-0.12579069803760123,0.12579069803760123,-0.13895756656969788,-0.11064996496430207,0.028307601605395805,---,True,0.12579069803760123
taobao,recency,tifuknn,popularity_profile,-0.02352258975734176,-0.052256642201422086,-0.044976073200597655,-0.040251768386453834,0.040251768386453834,-0.052256642201422086,-0.02352258975734176,0.028734052444080328,---,True,0.040251768386453834
taobao,recency,tifuknn,recency_frequency_disagreement,0.012596199262114843,0.016102560951314827,0.033987725784296895,0.020895495332575523,0.020895495332575523,0.012596199262114843,0.033987725784296895,0.021391526522182052,+++,True,0.020895495332575523
taobao,recency,tifuknn,recent_basket_novelty,-0.017502574058842504,-0.023759604948498776,-0.022464053720099714,-0.021242077575813662,0.021242077575813662,-0.023759604948498776,-0.017502574058842504,0.0062570308896562725,---,True,0.021242077575813662
taobao,recency,tifuknn,repeat_rate,-0.08189779503524429,-0.09400005231176622,-0.08494299480798309,-0.08694694738499786,0.08694694738499786,-0.09400005231176622,-0.08189779503524429,0.012102257276521936,---,True,0.08694694738499786
taobao,recency,tifuknn,transition_predictability,0.040384143232026506,0.02493024763971854,0.03519880903687314,0.0335043999695394,0.0335043999695394,0.02493024763971854,0.040384143232026506,0.015453895592307965,+++,True,0.0335043999695394
taobao,recency,triple2vec,adjacent_basket_jaccard,-0.08266229302568717,-0.0883492344863033,-0.07277181573266413,-0.08126111441488487,0.08126111441488487,-0.0883492344863033,-0.07277181573266413,0.015577418753639174,---,True,0.08126111441488487
taobao,recency,triple2vec,avg_basket_size,0.0168035848940999,0.007877894478035948,0.0038272459299462883,0.00950290843402738,0.00950290843402738,0.0038272459299462883,0.0168035848940999,0.012976338964153613,+++,True,0.00950290843402738
taobao,recency,triple2vec,cooccurrence_support,-0.00795672861607823,0.02364446937132272,-0.006135184618131671,0.0031841853790376064,0.012578794201844207,-0.00795672861607823,0.02364446937132272,0.03160119798740095,mixed,False,0.0031841853790376064
taobao,recency,triple2vec,n_baskets,-0.048794349202933525,-0.04673836010072117,-0.04644481499510891,-0.0473258414329212,0.0473258414329212,-0.048794349202933525,-0.04644481499510891,0.002349534207824612,---,True,0.0473258414329212
taobao,recency,triple2vec,neighbor_similarity,-0.056506482424397146,-0.0557601540188298,-0.052835936054310674,-0.05503419083251254,0.05503419083251254,-0.056506482424397146,-0.052835936054310674,0.003670546370086472,---,True,0.05503419083251254
taobao,recency,triple2vec,popularity_profile,-0.01488818435975211,-0.021587342281196898,-0.015058228187434429,-0.017177918276127812,0.017177918276127812,-0.021587342281196898,-0.01488818435975211,0.0066991579214447875,---,True,0.017177918276127812
taobao,recency,triple2vec,recency_frequency_disagreement,0.005927839675611611,-0.006709313202428048,0.010091281394871697,0.003103269289351753,0.007576144757637119,-0.006709313202428048,0.010091281394871697,0.016800594597299746,mixed,False,0.003103269289351753
taobao,recency,triple2vec,recent_basket_novelty,0.012716309572528447,-0.005947334456024332,-0.008243180873705954,-0.0004914019190672799,0.008968941634086245,-0.008243180873705954,0.012716309572528447,0.0209594904462344,mixed,False,0.0004914019190672799
taobao,recency,triple2vec,repeat_rate,-0.10246485140675231,-0.10722067741904966,-0.09741284842226407,-0.10236612574935534,0.10236612574935534,-0.10722067741904966,-0.09741284842226407,0.00980782899678559,---,True,0.10236612574935534
taobao,recency,triple2vec,transition_predictability,0.0843790862421235,0.08998879880167417,0.08929034065420756,0.0878860752326684,0.0878860752326684,0.0843790862421235,0.08998879880167417,0.0056097125595506725,+++,True,0.0878860752326684
taobao,sets2sets,dnntsp,adjacent_basket_jaccard,0.025797545837370685,0.041014864811018265,0.022601550305919343,0.029804653651436096,0.029804653651436096,0.022601550305919343,0.041014864811018265,0.01841331450509892,+++,True,0.029804653651436096
taobao,sets2sets,dnntsp,avg_basket_size,0.05659077316526656,0.03586442379878428,0.043117292171174916,0.045190829711741924,0.045190829711741924,0.03586442379878428,0.05659077316526656,0.02072634936648228,+++,True,0.045190829711741924
taobao,sets2sets,dnntsp,cooccurrence_support,0.080558885756911,0.045660088042502565,0.0734622807778004,0.06656041819240466,0.06656041819240466,0.045660088042502565,0.080558885756911,0.03489879771440844,+++,True,0.06656041819240466
taobao,sets2sets,dnntsp,n_baskets,0.03209545823000585,0.014388558638373884,0.012104661269866965,0.019529559379415567,0.019529559379415567,0.012104661269866965,0.03209545823000585,0.019990796960138883,+++,True,0.019529559379415567
taobao,sets2sets,dnntsp,neighbor_similarity,-0.0028413154634040977,-0.004972435350725622,0.003335965257100576,-0.0014925951856763814,0.003716572023743432,-0.004972435350725622,0.003335965257100576,0.008308400607826198,mixed,False,0.0014925951856763814
taobao,sets2sets,dnntsp,popularity_profile,-0.012520939355347373,-0.0003611163664294221,0.005457136263162207,-0.0024749731528715293,0.006113063994979667,-0.012520939355347373,0.005457136263162207,0.01797807561850958,mixed,False,0.0024749731528715293
taobao,sets2sets,dnntsp,recency_frequency_disagreement,0.049455445464213627,0.013370056908117758,0.020530211996879908,0.02778523812307043,0.02778523812307043,0.013370056908117758,0.049455445464213627,0.03608538855609587,+++,True,0.02778523812307043
taobao,sets2sets,dnntsp,recent_basket_novelty,-0.006435766799334809,-0.05090088368290346,-0.030615944065229793,-0.029317531515822687,0.029317531515822687,-0.05090088368290346,-0.006435766799334809,0.04446511688356865,---,True,0.029317531515822687
taobao,sets2sets,dnntsp,repeat_rate,0.029133436351679445,0.04272134070063456,0.03781465072924748,0.036556475927187165,0.036556475927187165,0.029133436351679445,0.04272134070063456,0.013587904348955116,+++,True,0.036556475927187165
taobao,sets2sets,dnntsp,transition_predictability,0.03099915765008698,0.031284085415532494,0.018528119836084517,0.026937120967234662,0.026937120967234662,0.018528119836084517,0.031284085415532494,0.012755965579447977,+++,True,0.026937120967234662
taobao,tifuknn,dnntsp,adjacent_basket_jaccard,0.02755830105361502,0.040997694791744956,0.05467823102438625,0.04107807562324874,0.04107807562324874,0.02755830105361502,0.05467823102438625,0.02711992997077123,+++,True,0.04107807562324874
taobao,tifuknn,dnntsp,avg_basket_size,0.018928573060875926,0.00834412860585818,0.009624867949081833,0.012299189871938648,0.012299189871938648,0.00834412860585818,0.018928573060875926,0.010584444455017746,+++,True,0.012299189871938648
taobao,tifuknn,dnntsp,cooccurrence_support,0.07253536651399338,0.0463491123291849,0.03467315618729164,0.05118587834348998,0.05118587834348998,0.03467315618729164,0.07253536651399338,0.03786221032670174,+++,True,0.05118587834348998
taobao,tifuknn,dnntsp,n_baskets,0.02629250110416138,0.028389443087108602,0.024215640855842005,0.026299195015703995,0.026299195015703995,0.024215640855842005,0.028389443087108602,0.004173802231266597,+++,True,0.026299195015703995
taobao,tifuknn,dnntsp,neighbor_similarity,-0.005726639710837725,-0.005553664647187855,-0.009680333151892189,-0.0069868791699725895,0.0069868791699725895,-0.009680333151892189,-0.005553664647187855,0.004126668504704334,---,True,0.0069868791699725895
taobao,tifuknn,dnntsp,popularity_profile,0.017587182421180715,-0.001227328199917239,0.007586962604746064,0.007982272275336514,0.008800491075281339,-0.001227328199917239,0.017587182421180715,0.018814510621097954,mixed,False,0.007982272275336514
taobao,tifuknn,dnntsp,recency_frequency_disagreement,0.01994883844022079,0.022676544596337403,0.021372003309251323,0.021332462115269835,0.021332462115269835,0.01994883844022079,0.022676544596337403,0.0027277061561166126,+++,True,0.021332462115269835
taobao,tifuknn,dnntsp,recent_basket_novelty,-0.02056377901124008,-0.038067718494917954,-0.05905190227840857,-0.03922779992818887,0.03922779992818887,-0.05905190227840857,-0.02056377901124008,0.038488123267168495,---,True,0.03922779992818887
taobao,tifuknn,dnntsp,repeat_rate,0.028315747729317345,0.053248264730107644,0.06223954195333499,0.04793451813758667,0.04793451813758667,0.028315747729317345,0.06223954195333499,0.033923794224017645,+++,True,0.04793451813758667
taobao,tifuknn,dnntsp,transition_predictability,0.007319689784243073,0.023061565203734993,0.03560536163795921,0.021995538875312425,0.021995538875312425,0.007319689784243073,0.03560536163795921,0.028285671853716134,+++,True,0.021995538875312425
taobao,tifuknn,sets2sets,adjacent_basket_jaccard,0.028456779064952507,0.03494443246396691,0.05340988783666555,0.03893703312186166,0.03893703312186166,0.028456779064952507,0.05340988783666555,0.024953108771713046,+++,True,0.03893703312186166
taobao,tifuknn,sets2sets,avg_basket_size,-0.0010023601135011118,-0.004477706473397569,-0.002777935557360465,-0.0027526673814197156,0.0027526673814197156,-0.004477706473397569,-0.0010023601135011118,0.003475346359896457,---,True,0.0027526673814197156
taobao,tifuknn,sets2sets,cooccurrence_support,0.04211318693660553,0.027195770591550105,0.014348815577227853,0.02788592436846116,0.02788592436846116,0.014348815577227853,0.04211318693660553,0.02776437135937768,+++,True,0.02788592436846116
taobao,tifuknn,sets2sets,n_baskets,0.010539637673913319,0.014978424691935811,0.00960417519384734,0.011707412519898824,0.011707412519898824,0.00960417519384734,0.014978424691935811,0.005374249498088471,+++,True,0.011707412519898824
taobao,tifuknn,sets2sets,neighbor_similarity,-0.0020546675233093017,-0.008025840427073152,-0.011638918847599284,-0.0072398089326605785,0.0072398089326605785,-0.011638918847599284,-0.0020546675233093017,0.009584251324289982,---,True,0.0072398089326605785
taobao,tifuknn,sets2sets,popularity_profile,0.02304326296708022,-0.0016418902156708668,0.012180859693616233,0.011194077481675196,0.012288670958789105,-0.0016418902156708668,0.02304326296708022,0.024685153182751086,mixed,False,0.011194077481675196
taobao,tifuknn,sets2sets,recency_frequency_disagreement,0.003065537834843298,0.012749737340179597,0.008539329306128857,0.008118201493717251,0.008118201493717251,0.003065537834843298,0.012749737340179597,0.009684199505336298,+++,True,0.008118201493717251
taobao,tifuknn,sets2sets,recent_basket_novelty,-0.022842415130852736,-0.028048593955002393,-0.05935756859760646,-0.03674952589448719,0.03674952589448719,-0.05935756859760646,-0.022842415130852736,0.03651515346675372,---,True,0.03674952589448719
taobao,tifuknn,sets2sets,repeat_rate,0.027913736368985014,0.04605159857704947,0.053284368087443044,0.04241656767782584,0.04241656767782584,0.027913736368985014,0.053284368087443044,0.02537063171845803,+++,True,0.04241656767782584
taobao,tifuknn,sets2sets,transition_predictability,0.00340384875223501,0.015360901543156023,0.03090432174968507,0.0165563573483587,0.0165563573483587,0.00340384875223501,0.03090432174968507,0.027500472997450058,+++,True,0.0165563573483587
taobao,tifuknn,triple2vec,adjacent_basket_jaccard,-0.033836406326159425,-0.02973964409289469,-0.013695235065711416,-0.02575709516158851,0.02575709516158851,-0.033836406326159425,-0.013695235065711416,0.02014117126044801,---,True,0.02575709516158851
taobao,tifuknn,triple2vec,avg_basket_size,0.011542600569306859,-0.020331060821939688,-0.013104469520194402,-0.007297643257609077,0.014992710303813649,-0.020331060821939688,0.011542600569306859,0.03187366139124655,mixed,False,0.007297643257609077
taobao,tifuknn,triple2vec,cooccurrence_support,0.0017049551450319378,0.0025042925203571775,0.005878122342504455,0.0033624566692978565,0.0033624566692978565,0.0017049551450319378,0.005878122342504455,0.004173167197472517,+++,True,0.0033624566692978565
taobao,tifuknn,triple2vec,n_baskets,-0.0340246239121258,-0.031131024549125804,-0.03004142791470809,-0.03173235879198657,0.03173235879198657,-0.0340246239121258,-0.03004142791470809,0.003983195997417713,---,True,0.03173235879198657
taobao,tifuknn,triple2vec,neighbor_similarity,0.04308668102576117,0.06848723265234571,0.057257128926409565,0.056277014201505486,0.056277014201505486,0.04308668102576117,0.06848723265234571,0.02540055162658454,+++,True,0.056277014201505486
taobao,tifuknn,triple2vec,popularity_profile,0.00957406856949314,0.025991798065048262,0.02729557145271776,0.020953812695753055,0.020953812695753055,0.00957406856949314,0.02729557145271776,0.01772150288322462,+++,True,0.020953812695753055
taobao,tifuknn,triple2vec,recency_frequency_disagreement,-0.0017964502092105033,-0.022787468427877707,-0.01622636472428774,-0.013603427787125318,0.013603427787125318,-0.022787468427877707,-0.0017964502092105033,0.020991018218667203,---,True,0.013603427787125318
taobao,tifuknn,triple2vec,recent_basket_novelty,0.037374859720952586,0.012972693598223763,0.0021613098578145548,0.0175029543923303,0.0175029543923303,0.0021613098578145548,0.037374859720952586,0.03521354986313803,+++,True,0.0175029543923303
taobao,tifuknn,triple2vec,repeat_rate,-0.048498024285782954,-0.04249466756786616,-0.02903409989764368,-0.040008930583764264,0.040008930583764264,-0.048498024285782954,-0.02903409989764368,0.019463924388139275,---,True,0.040008930583764264
taobao,tifuknn,triple2vec,transition_predictability,0.05834973852660321,0.08138247049740092,0.07933887347943985,0.07302369416781467,0.07302369416781467,0.05834973852660321,0.08138247049740092,0.023032731970797714,+++,True,0.07302369416781467
taobao,triple2vec,dnntsp,adjacent_basket_jaccard,0.053318087346755076,0.0584141603821198,0.06501044630669538,0.05891423134519008,0.05891423134519008,0.053318087346755076,0.06501044630669538,0.0116923589599403,+++,True,0.05891423134519008
taobao,triple2vec,dnntsp,avg_basket_size,0.008895067668434183,0.01744533575338633,0.022400833616676247,0.01624707901283225,0.01624707901283225,0.008895067668434183,0.022400833616676247,0.013505765948242064,+++,True,0.01624707901283225
taobao,triple2vec,dnntsp,cooccurrence_support,0.07000660456340688,0.03542481946433996,0.036299588536626966,0.04724367085479126,0.04724367085479126,0.03542481946433996,0.07000660456340688,0.03458178509906692,+++,True,0.04724367085479126
taobao,triple2vec,dnntsp,n_baskets,0.04832828352561291,0.04648469252477624,0.044202705199819024,0.046338560416736056,0.046338560416736056,0.044202705199819024,0.04832828352561291,0.004125578325793883,+++,True,0.046338560416736056
taobao,triple2vec,dnntsp,neighbor_similarity,-0.04316335809100455,-0.055531468375051095,-0.05457312274622173,-0.05108931640409246,0.05108931640409246,-0.055531468375051095,-0.04316335809100455,0.012368110284046545,---,True,0.05108931640409246
taobao,triple2vec,dnntsp,popularity_profile,0.007547383798971221,-0.015934654015943274,-0.0092920520781722,-0.0058931074317147515,0.010924696631028899,-0.015934654015943274,0.007547383798971221,0.023482037814914494,mixed,False,0.0058931074317147515
taobao,triple2vec,dnntsp,recency_frequency_disagreement,0.024099584606201367,0.03734065059141875,0.03284480860786259,0.0314283479351609,0.0314283479351609,0.024099584606201367,0.03734065059141875,0.013241065985217383,+++,True,0.0314283479351609
taobao,triple2vec,dnntsp,recent_basket_novelty,-0.0486188720028175,-0.04886615212928227,-0.06363154453890013,-0.05370552289033329,0.05370552289033329,-0.06363154453890013,-0.0486188720028175,0.015012672536082634,---,True,0.05370552289033329
taobao,triple2vec,dnntsp,repeat_rate,0.06663463763588728,0.08119971170859662,0.08716085284910921,0.07833173406453105,0.07833173406453105,0.06663463763588728,0.08716085284910921,0.020526215213221927,+++,True,0.07833173406453105
taobao,triple2vec,dnntsp,transition_predictability,-0.02627814202742538,-0.03296548986760633,-0.026524897669751815,-0.02858950985492784,0.02858950985492784,-0.03296548986760633,-0.02627814202742538,0.006687347840180949,---,True,0.02858950985492784
taobao,triple2vec,sets2sets,adjacent_basket_jaccard,0.054445026970607005,0.05444504583000767,0.06438528957500568,0.05775845412520678,0.05775845412520678,0.054445026970607005,0.06438528957500568,0.009940262604398675,+++,True,0.05775845412520678
taobao,triple2vec,sets2sets,avg_basket_size,-0.009470203454181753,0.0037515734499548835,0.009764094792773043,0.0013484882628487245,0.007661957232303227,-0.009470203454181753,0.009764094792773043,0.019234298246954794,mixed,False,0.0013484882628487245
taobao,triple2vec,sets2sets,cooccurrence_support,0.036796329439909604,0.015144002630447722,0.010014353956799145,0.020651562009052157,0.020651562009052157,0.010014353956799145,0.036796329439909604,0.02678197548311046,+++,True,0.020651562009052157
taobao,triple2vec,sets2sets,n_baskets,0.03501615878418076,0.03756881054907098,0.03325008573221804,0.035278351688489924,0.035278351688489924,0.03325008573221804,0.03756881054907098,0.0043187248168529355,+++,True,0.035278351688489924
taobao,triple2vec,sets2sets,neighbor_similarity,-0.0377046950362509,-0.05880218696370317,-0.05447251931952754,-0.050326467106493876,0.050326467106493876,-0.05880218696370317,-0.0377046950362509,0.02109749192745227,---,True,0.050326467106493876
taobao,triple2vec,sets2sets,popularity_profile,0.014823454542062872,-0.017662497652462184,-0.008697634827492005,-0.003845559312630439,0.013727862340672354,-0.017662497652462184,0.014823454542062872,0.032485952194525054,mixed,False,0.003845559312630439
taobao,triple2vec,sets2sets,recency_frequency_disagreement,0.00336168419686802,0.026362883195216513,0.021120144168054064,0.016948237186712865,0.016948237186712865,0.00336168419686802,0.026362883195216513,0.023001198998348495,+++,True,0.016948237186712865
taobao,triple2vec,sets2sets,recent_basket_novelty,-0.048010816359714346,-0.03897028772821792,-0.062116996362877215,-0.04969936681693649,0.04969936681693649,-0.062116996362877215,-0.03897028772821792,0.023146708634659292,---,True,0.04969936681693649
taobao,triple2vec,sets2sets,repeat_rate,0.06551653536448326,0.07716638388838155,0.07776479877649288,0.07348257267645257,0.07348257267645257,0.06551653536448326,0.07776479877649288,0.012248263412009616,+++,True,0.07348257267645257
taobao,triple2vec,sets2sets,transition_predictability,-0.037736344844711195,-0.05035588865418742,-0.035252924811954085,-0.04111505277028423,0.04111505277028423,-0.05035588865418742,-0.035252924811954085,0.015102963842233336,---,True,0.04111505277028423
valuedshopper,frequency,dnntsp,adjacent_basket_jaccard,0.0231685306297029,0.004392915201942159,0.011190148147477671,0.01291719799304091,0.01291719799304091,0.004392915201942159,0.0231685306297029,0.018775615427760742,+++,True,0.01291719799304091
valuedshopper,frequency,dnntsp,avg_basket_size,-0.03458685744717995,-0.03144596540320586,-0.015050856974213734,-0.027027893274866516,0.027027893274866516,-0.03458685744717995,-0.015050856974213734,0.01953600047296622,---,True,0.027027893274866516
valuedshopper,frequency,dnntsp,cooccurrence_support,-0.07604100306184189,-0.054988871085605975,-0.05422446545157582,-0.0617514465330079,0.0617514465330079,-0.07604100306184189,-0.05422446545157582,0.02181653761026607,---,True,0.0617514465330079
